game	RCPS	ffight	\N	\N	\N	\N	\N	Final Fight (World)	1989	Capcom	\N	\N	\N	
game_rom	RCPS	kof97	kof97_v1.rom	\N	\N	4194304	22a2b5b5	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_v2.rom	\N	\N	4194304	2304e744	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_v3.rom	\N	\N	4194304	759eb954	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_c1.rom	\N	\N	8388608	5f8bf0a1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_c2.rom	\N	\N	8388608	e4d45c81	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_c3.rom	\N	\N	8388608	581d6618	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_c4.rom	\N	\N	8388608	49bb1e68	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_c5.rom	\N	\N	4194304	34fc4e51	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof97	kof97_c6.rom	\N	\N	4194304	4ff4d47b	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	kof98	\N	\N	\N	neogeo	\N	The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends	1998	SNK	\N	\N	\N	
game_rom	RCPS	kof98	kof98_p1.rom	\N	\N	1048576	61ac868a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_p2.rom	\N	\N	4194304	980aba4c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_s1.rom	\N	\N	131072	7f7b4805	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_m1.rom	\N	\N	262144	4e7a6b1b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_v1.rom	\N	\N	4194304	b9ea8051	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_v2.rom	\N	\N	4194304	cc11106e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_v3.rom	\N	\N	4194304	044ea4e1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_v4.rom	\N	\N	4194304	7985ea30	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_c1.rom	\N	\N	8388608	e564ecd6	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_c2.rom	\N	\N	8388608	bd959b60	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_c3.rom	\N	\N	8388608	22127b4f	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_c4.rom	\N	\N	8388608	0b4fa044	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_c5.rom	\N	\N	8388608	9d10bed3	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_c6.rom	\N	\N	8388608	da07b6a2	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_c7.rom	\N	\N	8388608	f6d7a38a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	kof98	kof98_c8.rom	\N	\N	8388608	c823e045	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	pbobble	\N	\N	\N	\N	\N	Puzzle Bobble (Japan, B-System)	1994	Taito Corporation	\N	\N	\N	
game_rom	RCPS	pbobble	pb-1c18.bin	\N	\N	262144	5de14f49	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pbobble	pb-ic2.bin	\N	\N	262144	2abe07d1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pbobble	pb-ic27.bin	\N	\N	131072	26efa4c4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pbobble	pb-ic14.bin	\N	\N	524288	55f90ea4	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pbobble	pb-ic9.bin	\N	\N	524288	3253aac9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	pbobble	pb-ic15.bin	\N	\N	1048576	0840cbc4	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	puzzledp	\N	\N	\N	neogeo	\N	Puzzle De Pon	1995	Taito (Visco license)	\N	\N	\N	
game_rom	RCPS	puzzledp	pdpon_p1.rom	\N	\N	524288	2b61415b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	puzzledp	pdpon_s1.rom	\N	\N	65536	4a421612	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	puzzledp	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	puzzledp	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	puzzledp	ng-sm1.rom	ng-sm1.rom	\N	131072	97cf998b	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	puzzledp	pdpon_m1.rom	\N	\N	131072	9c0291ea	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	puzzledp	pdpon_v1.rom	\N	\N	524288	debeb8fb	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	puzzledp	pdpon_c1.rom	\N	\N	1048576	cc0095ef	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	puzzledp	pdpon_c2.rom	\N	\N	1048576	42371307	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	shinobi	\N	\N	\N	\N	\N	Shinobi (set 1)	1987	Sega	\N	\N	\N	
game_rom	RCPS	shinobi	shinobi.a4	\N	\N	65536	b930399d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	shinobi.a1	\N	\N	65536	343f4c46	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	epr11283	\N	\N	65536	9d46e707	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	epr11281	\N	\N	65536	7961d07e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	shinobi.b9	\N	\N	65536	5f62e163	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	shinobi.b10	\N	\N	65536	75f8fbc9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	shinobi.b11	\N	\N	65536	06508bb9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	epr11290.10	\N	\N	65536	611f413a	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	epr11294.11	\N	\N	65536	5eb00fc1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	epr11291.17	\N	\N	65536	3c0797c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	epr11295.18	\N	\N	65536	25307ef8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	epr11292.23	\N	\N	65536	c29ac34e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	epr11296.24	\N	\N	65536	04a437f8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	epr11293.29	\N	\N	65536	41f41063	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	epr11297.30	\N	\N	65536	b6e1fd72	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	shinobi.a7	\N	\N	32768	2457a7cf	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	shinobi.a8	\N	\N	32768	c8df8460	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shinobi	shinobi.a9	\N	\N	32768	e5a4cf30	\N	\N	\N	\N	\N	\N	\N	
game	RCPS	shdancer	\N	\N	\N	\N	\N	Shadow Dancer (US)	1989	Sega	\N	\N	\N	
game_rom	RCPS	shdancer	shdancer.a6	\N	\N	262144	3d5b3fa9	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	shdancer.a5	\N	\N	262144	2596004e	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12712.bin	\N	\N	262144	9bdabe3d	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12713.bin	\N	\N	262144	852d2b1c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12714.bin	\N	\N	262144	448226ce	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12719.bin	\N	\N	262144	d6888534	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12726.bin	\N	\N	262144	ff344945	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12718.bin	\N	\N	262144	ba2efc0c	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12725.bin	\N	\N	262144	268a0c17	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12717.bin	\N	\N	262144	c81cc4f8	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12724.bin	\N	\N	262144	0f4903dc	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12716.bin	\N	\N	262144	a870e629	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12723.bin	\N	\N	262144	c606cf90	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12720.bin	\N	\N	131072	7a0d8de1	\N	\N	\N	\N	\N	\N	\N	
game_rom	RCPS	shdancer	sd12715.bin	\N	\N	262144	07051a52	\N	\N	\N	\N	\N	\N	\N	
