game	SEGA_Model_2_Emulator_v0.9	bel	\N	\N	\N	\N	\N	Behind Enemy Lines	1998	Sega/EPL Productions	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	epr-18075a.14	\N	\N	524288	b82672e4	519fdb5a978b6e82989b9841c6b59819f0d417cb	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18037.11	\N	\N	2097152	dea8f896	8eb45e46bd14a2ffbdaac47d381a1ea9b9a03ca2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18038.12	\N	\N	2097152	441f7709	cbfa687839b6cad6a5ace45b44b95c45e4cfab0d	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18039.9	\N	\N	2097152	b98c6f06	dd1ff9c682778de1c6c09e7a5cbc95a8149488c4	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18040.10	\N	\N	2097152	0d872667	33e56486ec6b953341552b6bc21dc66f6f8aaf74	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18041.7	\N	\N	2097152	e511ab0a	c6ea14b3bdefdc59603bd2fc152ac0421fae4d6f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18042.8	\N	\N	2097152	e9a04159	0204ba86af2707bc9e277cac68dd9ef759189c23	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18043.5	\N	\N	2097152	ff84dfd6	82833bf4cb1f367aea5fec6cffb7023cbbd3c8cb	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18044.6	\N	\N	2097152	ab9b406d	62e95ceea6f71eedbebae59e188aac03e6129e62	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18031.17	\N	\N	2097152	25d0deae	2d0339dd7eeb2625f78e2fbe4ebdc976967175a4	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18032.21	\N	\N	2097152	dbae35c2	9510104975192a0ef1750251636daff7f089feb9	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18033.18	\N	\N	2097152	1e75946c	7dee991f0c43de9bfe17ae44767f65f12e83c811	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18034.22	\N	\N	2097152	215235ad	48227544209412fca3035e85a00d33ea654dc7b5	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18035.27	\N	\N	2097152	4423f66e	c1f8dda4781dea00bd97dbf9ecfbb626dadd2c35	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18036.25	\N	\N	2097152	69221cf5	e39644a08aa631dbdcfc7c0dc356e73f6a4412a9	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	epr-18047.31	\N	\N	524288	4c31d459	424d5e5a7787d0d4c68aa919ba7d575babfd1ce0	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18029.32	\N	\N	2097152	f6804150	ef40c11008c75d04159772ad30f02cdb8c5464f3	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	rchase2	mpr-18030.34	\N	\N	2097152	1167615d	bae0060aec3c15f08342f11df665c05c5703523d	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	schamp	\N	\N	\N	\N	\N	Sonic The Fighters	1996	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	epr-19001.15	\N	\N	524288	9b088511	20718d985d14f4d2b1b8e982bfbebddd73cdb972	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	epr-19002.16	\N	\N	524288	46f510da	edcbf61122db568ccaa4c3106f507087c1740c9b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19007.11	\N	\N	4194304	8b8ff751	5343a9a2502052e3587424c984bd48caa7564849	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19008.12	\N	\N	4194304	a94654f5	39ad2e9431543ea6cbc0307bc39933cf64956a74	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19005.9	\N	\N	4194304	98cd1127	300c9cdef199f31255bacb95399e9c75be73f817	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19006.10	\N	\N	4194304	e79f0a26	37a4ff13cfccfda587ca59a9ef08b5914d2c28d4	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	epr-19003.7	\N	\N	524288	63bae5c5	cbd55b7b7376ac2f67befaf4c43eef3727ba7b7f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	epr-19004.8	\N	\N	524288	c10c9f39	cf806501dbfa48d16cb7ed5f39a6146f734ba455	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19015.29	\N	\N	2097152	c74d99e3	9914be9925b86af6af670745b5eba3a9e4f24af9	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19016.30	\N	\N	2097152	746ae931	a6f0f589ad174a34493ee24dc0cb509ead3aed70	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19009.17	\N	\N	4194304	fd410350	5af3a90c87ec8a90a8fc58ae469ef23ec6e6213c	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19012.21	\N	\N	4194304	9bb7b5b6	8e13a0bb34e187a340b38d76ab15ff6fe4bae764	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19010.18	\N	\N	4194304	6fd94187	e3318ef0eb0168998e139e527339c7c667c17fb1	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19013.22	\N	\N	4194304	9e232fe5	a6c4b2b3bf8efc6f6263f73d6f4cacf9785010c1	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19019.27	\N	\N	4194304	59121896	c29bedb41b14d63c6067ae12ad009deaafca2aa4	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19017.25	\N	\N	4194304	7b298379	52fad61412040c90c7dd300c0fd7aa5b8d5af441	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19020.28	\N	\N	4194304	9540dba0	7b9a75caa8c5b12ba54c6f4f746d80b165ee97ab	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19018.26	\N	\N	4194304	3b7e7a12	9c707a7c2cffc5eff19f9919ddfae7300842fd19	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	epr-19021.31	\N	\N	524288	0b9f7583	21290389cd8bd9e52ed438152cc6cb5793f809d3	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19022.32	\N	\N	2097152	4381869b	43a21609b49926a227558d4938088526acf1fe42	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19023.33	\N	\N	2097152	07c67f88	696dc85e066fb27c7618e52e0acd0d00451e4589	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19024.34	\N	\N	2097152	15ff76d3	b431bd85c973aa0a4d6032ac98fb057139f142a2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	schamp	mpr-19025.35	\N	\N	2097152	6ad8fb70	b666d31f9be26eb0cdcb71041a3c3c08d5aa41e1	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	segawski	\N	\N	\N	\N	\N	Sega Water Ski	1997	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	epr-19963a.15	\N	\N	524288	89c9cb0d	7f1f600222447effb28cf2d56193ea9f45fd0646	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	epr-19964a.16	\N	\N	524288	c382cefe	c0ccee4eb19d9626dee0f77f08060f1d9708b39d	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19980.11	\N	\N	4194304	709804f2	6633eeb2bc0ddd5eb5994cb7cc39ed4ab2094a7e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19981.12	\N	\N	4194304	a1e8ec09	53abaf71e85f874d28a79c8775b1f0ac919fbe22	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19982.9	\N	\N	4194304	41c398bb	e6652111a494165c93d5e9dc7d1c3df46f1a8961	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19983.10	\N	\N	4194304	e210dea2	a32010648046738f64cbc7e1a074b9443bbde865	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19984.7	\N	\N	4194304	14b967d1	8e0fd13f5838218224ce162a55558b75dcda4cbf	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19985.8	\N	\N	4194304	57827677	0d764ec9e136e4d027aefb10e9f025aa2e081573	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	epr-19961.5	\N	\N	524288	cc34ecaf	8e540a429826d40acef5a34a0b6b1b89e059961b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	epr-19962.6	\N	\N	524288	e8a30e5e	2d7290186aaca28f3aaf6656b090e1cbe509aa48	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19986.29	\N	\N	4194304	4b8e26f8	859e3788c75599295a8b57ed7852f2cbb6a2a738	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19987.30	\N	\N	4194304	8d5b9d38	35f41c474af3754152aecefe81e912120823e0ff	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19972.17	\N	\N	4194304	493c0f8f	c68f662d53fbcec3d2dbd9ebdfd37cbf1ff46408	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19973.21	\N	\N	4194304	01b6f8e1	be1f1017ff5f43218de2d99090e4e7db64f7a483	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19974.18	\N	\N	4194304	2bd947d3	7f16e668db5a4673cd909bdfa1b9dc665827b392	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19975.22	\N	\N	4194304	07e6b699	35bbea4cd42ab39f976cd2ec964c32d5d3982c4a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19976.19	\N	\N	4194304	f9496566	e6dee764301c0ed34e5134a5232898bb42563c20	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19977.23	\N	\N	4194304	b3dbf54b	d61448394b7b2036e27bdbf7a062d63f076db9da	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19978.20	\N	\N	4194304	c80f4ed7	e7ea6dfb57ab1fe924a80c244b8acfe4aad2b76d	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19979.24	\N	\N	4194304	1c0db4d2	65a81f4503c6b9c26650befd183db821545c53e2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19969.27	\N	\N	4194304	c0c33d39	f61a6266556d5687cd03031065baa2dd73112666	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19968.25	\N	\N	4194304	b8d2f04f	f0f4d2dd06cdf745ed07fe428eaa3e3ad030bff6	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19971.28	\N	\N	4194304	c8708096	c27e0a90dc1183b0cf7f32e324afa6c126f61d37	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19970.26	\N	\N	4194304	c59d8d36	24232390f0cac5ffbb17a0093a602363c686fbf8	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	epr-19967.31	\N	\N	524288	c6b8ef3f	9f86d6e365a5535d354ff6b0614f3a19c0790d0f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19988.32	\N	\N	4194304	303732fb	63efbd9f67b38fddeeed25de660514867e03486a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	segawski	mpr-19989.34	\N	\N	4194304	8074a4b3	98dc1d122ffb9b5c52994dea2b5d8c4f004a5f8e	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	sgt24h	\N	\N	\N	\N	\N	Super GT 24h	1996	Jaleco	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	epr-19155.15	\N	\N	524288	593952fd	1fc4afc6e3910cc8adb0688542e61a9efb442e56	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	epr-19156.16	\N	\N	524288	a91fc4ee	a37611da0295f7d7e5d2411c3f9b73140d311f74	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	mpr-19146.11	\N	\N	4194304	d66b5b0f	c2a5b83c9041d8f46dfac4a3ff8cfdefb96d02b3	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	mpr-19147.12	\N	\N	4194304	d5558f48	c9f40328d6974b7767fa6ba719d0d2b7a173c210	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	mpr-19148.9	\N	\N	4194304	a14c86db	66cd8672c00e4e2572de7c5648de595674ffa8f8	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	mpr-19149.10	\N	\N	4194304	94ef5849	3e1748dc5e61c93eedbf0ca6b1946a30be722403	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	mpr-19150.17	\N	\N	4194304	e0ad870e	3429d9f9434d75ddb5fa05d4b493828adfe826a4	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	mpr-19151.21	\N	\N	4194304	e2a1b125	cc5c2d9ab8a01f52e66969464f53ae3cefca6a09	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	mpr-19153.27	\N	\N	2097152	136adfd0	70ce4e609c8b003ff04518044c18d29089e6a353	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	mpr-19152.25	\N	\N	2097152	363769a2	51b2f11a01fb72e151025771f8a8496993e605c2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	epr-18643a.7	\N	\N	131072	b5e048ec	8182e05a2ffebd590a936c1359c81e60caa79c2a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	epr-19157.31	\N	\N	524288	8ffea0cf	439e784081329db2fe03419681150f3216f4ccff	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	sgt24h	mpr-19154.32	\N	\N	4194304	7cd9e679	b9812c4f3042f95febc96bcdd46e3b0724ad4b4f	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	skisuprg	\N	\N	\N	\N	\N	Sega Ski Super G	1996	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	epr-19489.15	\N	\N	524288	1df948a7	a38faeb97c65b379ad05f7311b55217118c8d2be	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	epr-19490.16	\N	\N	524288	e6fc24d3	1ac9172cf0b4d6a3488483ffa490a4ca5d410927	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	epr-19551.13	\N	\N	524288	3ee8f0d5	23f45858559776a70b3b57f4cb2840f44e6a6531	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	epr-19552.14	\N	\N	524288	baa2e49a	b234f3b65e8fabfb6ec7ca62dd9a1d2935b2e95a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19494.11	\N	\N	4194304	f19cdb5c	bdbb7d9e91a7742ff5a908b6244adbed291e5e7f	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19495.12	\N	\N	4194304	d42e5ef2	21ca5e7e543595a4691aacdbcdd2af21d464d939	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19492.9	\N	\N	4194304	4805318f	dbd1359817933313c6d74d3a1450682e8ce5857a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19493.10	\N	\N	4194304	39daa909	e29e50c7fc39bd4945f993ceaa100358054efc5a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19502.29	\N	\N	4194304	2212d8d6	3b8a4da2dc00a1eac41b48cbdc322ea1c31b8b29	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19503.30	\N	\N	4194304	3c9cfc73	2213485a00cef0bcef11b67f00027c4159c5e2f5	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19496.17	\N	\N	4194304	0e9aef4e	d4b511b90c0a6e27d6097cb25ff005f68d5fa83c	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19497.21	\N	\N	4194304	5397efe9	4b20bab36462f9506fa2601c2545051ca49de7f5	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19498.18	\N	\N	4194304	32e5ae60	b8a1cc117875c3919a78eedb60a06926288d9b95	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19499.22	\N	\N	4194304	2b9f5b48	40f3f2844244c3f1c8792aa262872243ad20fd69	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19501.27	\N	\N	4194304	66d7b02e	cede0dc5c8d9fbfa8de01fe864b3cc101abf67d7	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19500.25	\N	\N	4194304	905f5798	31f104e3022b5bc7ed7c667eb801a57949a06c93	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	epr-19491.31	\N	\N	524288	1c9b15fd	045244a4eebc45f149aecf47f090cede1813477b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19504.32	\N	\N	4194304	9419ec08	d05d9ceb7fd09fa8991c0df4d1c57eb621460e30	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skisuprg	mpr-19505.34	\N	\N	4194304	eba7f41d	f6e521bedf298808a768f6fdcb0b60b320a66d04	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	skytargt	\N	\N	\N	model2	\N	Sky Target	1995	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	opr-14742a.45	opr-14742a.45	\N	131072	90c6b117	f46429fffcee17d056f56d5fe035a33f1fd6c27e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	opr-14743a.46	opr-14743a.46	\N	131072	ae7f446b	5b9f1fc47caf21e061e930c0d72804e4ec8c7bca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	opr-14744.58	opr-14744.58	\N	131072	730ea9e0	651f1db4089a400d073b19ada299b4b08b08f372	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	opr-14745.59	opr-14745.59	\N	131072	4c934d96	e3349ece0e47f684d61ad11bfea4a90602287350	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	opr-14746.62	opr-14746.62	\N	131072	2a266cbd	34e047a93459406c22acf4c25089d1a4955f94ca	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	opr-14747.63	opr-14747.63	\N	131072	a4ad5e19	7d7ec300eeb9a8de1590011e37108688c092f329	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-16310.15	mpr-16310.15	\N	524288	c078a780	0ad5b49774172743e2708b7ca4c061acfe10957a	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-16311.16	mpr-16311.16	\N	524288	452a492b	88c2f6c2dbfd0c1b39a7bf15c74455fb68c7274e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-16312.14	mpr-16312.14	\N	524288	a25fef5b	c6a37856b97f5bc4996cb6b66209f47af392cc38	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	epr-18406.12	\N	\N	524288	fde9c00a	01cd519daaf6138d9df4940bf8bb5923a1f163df	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	epr-18407.13	\N	\N	524288	35f8b529	faf6dcf8f345c1e7968823f2dba60afcd88f37c2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18415.10	\N	\N	4194304	d7a1bbd7	3061cc68755ca36255f325135aa44659afc3498c	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18416.11	\N	\N	4194304	b77c9243	6ffeef418364df9e08398c7564142cbf5750beb2	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18417.8	\N	\N	4194304	a0d03f63	88b97a76f0a85a3977915808eee4d64b69734e88	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18418.9	\N	\N	4194304	c7a6f97f	cf7c6887519e53d7fa321a2ad888b1673e16565b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	epr-18404.6	\N	\N	524288	f1407ec4	d6805faea657ea0f998fb2470d7d24aa78a02bd4	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	epr-18405.7	\N	\N	524288	00b40f9e	21b6b390d8635349ba76899acea176954a24985e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18420.28	\N	\N	2097152	92b87817	b6949b745d0bedeecd6d0240f8911cb345c16d8d	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18419.29	\N	\N	2097152	74542d87	37230e96dd526fb47fcbde5778e5466d8955a969	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18413.16	\N	\N	4194304	1c4d416c	2bd6eae4ab5751d485be105a06776fccd3c48d21	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18409.20	\N	\N	4194304	666037ef	6f622a82fd5ffd7a4692b5bf51b76755053a674b	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18414.17	\N	\N	4194304	858885ba	1729f6ff689a462a3d6e303ebc2dac323145a67c	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18410.21	\N	\N	4194304	b821a695	139cbba0ceffa83c0f9925258944ec8a414b3040	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18412.25	\N	\N	4194304	4db52f8b	66796f6c20e680a87e8939a70692680b1dd0b324	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18411.24	\N	\N	4194304	9c2dc40c	842a647a70ef29a8c775e88c0bcbc63782496bba	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	epr-18408.30	\N	\N	524288	6deb9657	30e1894432a0765c64b93dd5ca7ca17ef58ac6c0	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18424.31	\N	\N	2097152	590a4338	826f167d7a4f5d30466b2f75f0123187c29c2d69	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18423.32	\N	\N	2097152	c356d765	ae69c9d4e333579d826178d2863156dc784aedef	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18422.36	\N	\N	2097152	b4f3cea6	49669be09e10dfae7fddce0fc4e415466cb29566	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	skytargt	mpr-18421.37	\N	\N	2097152	00522390	5dbbf2ba008adad36929fcecb7c2c1e5ffd12618	\N	\N	\N	\N	\N	\N	
game	SEGA_Model_2_Emulator_v0.9	srallyc	\N	\N	\N	model2	\N	Sega Rally Championship	1995	Sega	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	srallyc	opr-14742a.45	opr-14742a.45	\N	131072	90c6b117	f46429fffcee17d056f56d5fe035a33f1fd6c27e	\N	\N	\N	\N	\N	\N	
game_rom	SEGA_Model_2_Emulator_v0.9	srallyc	opr-14743a.46	opr-14743a.46	\N	131072	ae7f446b	5b9f1fc47caf21e061e930c0d72804e4ec8c7bca	\N	\N	\N	\N	\N	\N	
