game	Callus_v0.42	1941	\N	\N	\N	\N	\N	1941 - Counter Attack	1990	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.35	\N	\N	131072	5463aaa3	e2d07ec2d818e9a2e2d7a77ff0309ae4011c0083	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	strider	strider.36	\N	\N	131072	21aa2863	446dc9280630318deb423531210a4eedfb4adfa6	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	striderj	\N	\N	\N	\N	\N	Strider (Japan)	1989	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth01.bin	\N	\N	524288	4eee9aea	5e619fd5f3f1181e32a8fd9dbb4661d74ff8a484	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth02.bin	\N	\N	524288	2d7f21e4	593cec513de40ff802084d54313bb25a4561e25d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth03.bin	\N	\N	524288	7705aa46	6cbfa30b2852fd117d117beefba434ce41d24c2f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth04.bin	\N	\N	524288	5b18b722	cf71c62348ca6b404279e87a6686cb3a842eb381	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth05.bin	\N	\N	524288	005f000b	e6f65af7cc3295be9efaaded352e7ae6320b4133	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth06.bin	\N	\N	524288	b9441519	bb0926dc484dae4f64c5e5a6bce20afdc7aeba55	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth07.bin	\N	\N	524288	b7d04e8b	5c5a079baa694927c33d0e0c23e5ff09d6c9d985	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth08.bin	\N	\N	524288	6b4713b4	759b8b1fc7a5c4b00d74a27c2dd11667db44b09e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth09.bin	\N	\N	131072	4769272a	a448d00ba61195a94daf1176dc10d1b24f99435d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth18.bin	\N	\N	131072	4386bc80	fb2b261995aeacfa13e7ee40b1a973dfb178f015	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sth19.bin	\N	\N	131072	444536d7	a14f5de2f6b5b29ae5161dca1f8c08c566301a91	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sthj22.bin	\N	\N	524288	9b3cfc08	a7d7f270a097437affa845d80bed82a1fa874878	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	striderj	sthj23.bin	\N	\N	524288	046e7b12	a5761f730f6844a7e93556a6aeae76240a99540c	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	unsquad	\N	\N	\N	\N	\N	U.N. Squadron	1989	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.01	\N	\N	524288	5965ca8d	49abf80fc012a7f73306139a2871aeac7fd6a3d0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.03	\N	\N	524288	ac6db17d	78eef9ba6a392859f70467f6d7cb5aa91964abed	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.05	\N	\N	524288	bf4575d8	1b268e1698be8ff9c16f80f7b9081b6be9f72601	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.07	\N	\N	524288	a02945f4	ff35cdbd6c1e43b16a906f68e416559cb3d5746b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.09	\N	\N	65536	f3dd1367	09eef72e862ac6b1a5cce5a45938b45bf4e456ad	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.18	\N	\N	131072	584b43a9	7820815c8c67d484baf2fdad7e55d8c14b98b860	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.30	\N	\N	131072	24d8f88d	9c39aa1140e92307d6d9c0ca198003282bf78c78	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.31	\N	\N	131072	33e9694b	90db3052ac2ff859ede8473dd13e0f5be148590c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.32	\N	\N	524288	ae1d7fb0	bb51e77574db5e2d807c4ca8e85a5d9661f5d3b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.35	\N	\N	131072	8b954b59	33114f1417d48f60c6da3e14a094be7c0f0fd979	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	unsquad	unsquad.36	\N	\N	131072	7cc8fb9e	f70118d1a368fd4795d9953c55d283305d1f9630	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	varth	\N	\N	\N	\N	\N	Varth (92/06/12 - ETC)	1992	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	varth	vae_28a.rom	\N	\N	131072	7a0e0d25	203692ef1daeef7ba08b154cf029cc07a2e0e23d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	vae_29a.rom	\N	\N	131072	5e2cd2c3	eff955c7dc0d8ae215e7188cc4865726104c7777	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	vae_30a.rom	\N	\N	131072	7fcd0091	7bed452736eda4a26c43c5dd54ec6799afa6e770	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	vae_31a.rom	\N	\N	131072	15e5ee81	6c6248b07f7e956a37d5dcb4b67d026f57fae13b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	vae_33a.rom	\N	\N	131072	f2365922	efb2221033e4b46fedaf3d8c850e208f849e6af0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	vae_34a.rom	\N	\N	131072	3d9bdf83	d655803a6f07b90e44aacaa3e6059ac330ef2ec6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	vae_35a.rom	\N	\N	131072	35cf9509	a189ca7740d77262413ec2891af034d0057892be	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	vae_36a.rom	\N	\N	131072	153a201e	5936e447d5cd02ff13802cf78393b521431ad06c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	va_09.rom	\N	\N	65536	7a99446e	ca027f41e3e58be5abc33ad7380746658cb5380a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	va_18.rom	\N	\N	131072	de30510e	8e878696192606b76a3a0e53553e638d9621cff7	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	va_19.rom	\N	\N	131072	0610a4ac	3da02ea6a7a56c85de898806d2a1cf6bc526c1b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	va_gfx1.rom	\N	\N	524288	0b1ace37	6f9493c22f667f683db2789972fd16bb94724679	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	va_gfx3.rom	\N	\N	524288	44dfe706	a013a434df3161a91aafbb35dc4e20dfb3f177f4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	va_gfx5.rom	\N	\N	524288	b1fb726e	5ac0876b6c49d0a99710dda68653664f4d8c1167	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varth	va_gfx7.rom	\N	\N	524288	4c6588cd	d14e8cf051ac934ccc989d8c571c6cc9eed34af5	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	varthj	\N	\N	\N	\N	\N	Varth (92/07/14 - Japan)	1992	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va01.bin	\N	\N	131072	c41312b5	4077cb8200fc403953a08d94652fa8f572dc202d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va02.bin	\N	\N	131072	11590325	9d776f4008db76f8f141db5024a3eed78e364b6a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va05.bin	\N	\N	131072	7065d4e9	0e16b4ba2309cca609eaa906c99c61172ca273d0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va06.bin	\N	\N	131072	06e833ac	e8df6e2ef8300b5e412dd74cfe329b5535056e62	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va09.bin	\N	\N	131072	183dfaa8	230c65c1b11b3a5d1733455e0130dad2740e2d2d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va10.bin	\N	\N	131072	d62750cd	0b792f806ed5ab7f6ec0c53bb9bf9965d7ddc47e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va13.bin	\N	\N	131072	45537e69	18581cbf09b1ec35ea388dce73db7099a1790f60	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va14.bin	\N	\N	131072	dc2f4783	f9c274d1ab24159980f29db7da5bcc179761237f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va17.bin	\N	\N	131072	054f5a5b	28fc6ff2144daad18b5aed8c08d0b65e6fc2b06f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va18.bin	\N	\N	131072	a17817c0	23d9ae2ae68e4c8be72da7013109ecdfc30d4b53	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va23.bin	\N	\N	65536	7a99446e	ca027f41e3e58be5abc33ad7380746658cb5380a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va24.bin	\N	\N	131072	57191ccf	8247b6ca36dd114ea2d030141ce48ea881ea648c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va25.bin	\N	\N	131072	51d90690	9079d56007aae257f56ce47bbb24873dc18c5bd6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va30.bin	\N	\N	131072	de30510e	8e878696192606b76a3a0e53553e638d9621cff7	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va31.bin	\N	\N	131072	0610a4ac	3da02ea6a7a56c85de898806d2a1cf6bc526c1b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va32.bin	\N	\N	131072	3b4f40b2	7033d0f754381fe8d5ed29b58ebbd665a0ba1725	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va33.bin	\N	\N	131072	4b003af7	0c1d18a3ee7f3a48219f73eb21f88a260a9a001e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va38.bin	\N	\N	131072	e117a17e	576ec580050e9ce3e3be96b849247288411ff68c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	va39.bin	\N	\N	131072	b0b12f51	68a33736dcb0703e46ba48918a29ecd559575a97	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	vaj34b.bin	\N	\N	131072	87c79aed	bb90720d1d04ed6ad276a5230cb078229aa8a40a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	vaj35b.bin	\N	\N	131072	6b0da69f	5883bea31a22a44ad7494d6acd523c88b62f8743	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	vaj36b.bin	\N	\N	131072	1d798d6a	b12579e9dcb88416bc00653b143832d9347adbaf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	vaj37b.bin	\N	\N	131072	24414b17	6c0b24cf8045fc033217c737dba2c046d7d0a09a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	vaj40b.bin	\N	\N	131072	210b4bd0	15771c32af9fb4760953ef5475de228200851b42	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	vaj41b.bin	\N	\N	131072	6542c8a4	5f828cf28ef905e4701c92f317e1257a40964a65	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	vaj42b.bin	\N	\N	131072	0f720233	2d9442ceafd5e2208aa8cd4bcb66861bff6aec47	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	varthj	vaj43b.bin	\N	\N	131072	34b4b06c	3033d1d053ba97d6da17064d7b944a10817b93b1	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	willow	\N	\N	\N	\N	\N	Willow	1989	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	willow	wlu_30.rom	\N	\N	131072	d604dbb1	b5d78871011ff11a67f1a0cad147cd4de8d67f35	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wlu_31.rom	\N	\N	131072	0eb48a83	28c40c4b5d767f88922cd899e948abf11a85a864	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wlu_35.rom	\N	\N	131072	daee72fe	2ec62f44394fac2887821881f56b6f24d05234b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wlu_36.rom	\N	\N	131072	36100209	63c9338e71dba8b52daffba50b4bca31aaa10d9e	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_09.rom	\N	\N	65536	f6b3d060	0ed2e2f64ba53ba2c371b66ab1e52e40b16d8baf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_10.rom	\N	\N	131072	b87b5a36	25fb8f9698142473233ee509d4146089920e94e1	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_12.rom	\N	\N	131072	7da49d69	b0ae7ac4f858ee8d72e6877c4275da7a631e2e4c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_14.rom	\N	\N	131072	9cf3027d	1e8eb20d51a54f6f756c0ab9395ac38b96e67fb2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_16.rom	\N	\N	131072	e35407aa	7ddae9cef96839da72488c1fe73268c50e0262ff	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_18.rom	\N	\N	131072	bde23d4d	d1fee2f99c858dfb07edcd600da491c7b656afe0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_19.rom	\N	\N	131072	683898f5	316a77b663d78c8b9ff6d85756cb05aaaeef4003	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_20.rom	\N	\N	131072	84992350	f0ebd810ce099337cda94222dccce8ab9b3c3281	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_22.rom	\N	\N	131072	fd3f89f0	51ff95cff56ac78682ea56401b35a0aa63cef8cb	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_24.rom	\N	\N	131072	6f0adee5	07b18e51b376001f25173b78e0e816f252400210	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_26.rom	\N	\N	131072	f09c8ecf	b39f83e80af010d6481693d9ec8b1d7e258b531d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_32.rom	\N	\N	524288	dfd9f643	9c760c30af593a87e7fd39fb213a4c73c68ca440	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_gfx1.rom	\N	\N	524288	c6f2abce	ff5fcfe417c43b4747bbe12db6052fdb60f5f0e4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_gfx3.rom	\N	\N	524288	4aa4c6d3	7dd6f18f6126c380821a2ca8955439fd6864f4c6	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_gfx5.rom	\N	\N	524288	afa74b73	09081926260c76986a13ac5351dddd2ea11d7a10	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willow	wl_gfx7.rom	\N	\N	524288	12a0dc0b	fea235ce9489f04919daf52f4d3f3bac9b558316	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	willowj	\N	\N	\N	\N	\N	Willow (Japan)	1989	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl01.bin	\N	\N	131072	08c2df12	269ca05ff6f9928e3b46f43b262c03ac3dd768b8	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl02.bin	\N	\N	131072	86fba7a5	9389ad4e0968b3edd4baeac8b29637618f49dbfb	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl03.bin	\N	\N	131072	9cf3027d	1e8eb20d51a54f6f756c0ab9395ac38b96e67fb2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl05.bin	\N	\N	131072	f5254bf2	a53973b98b8e8903c731eb2514cb9ce4060d5164	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl06.bin	\N	\N	131072	1f052948	ca3a6be94ae50fa50604ee52704792b22cbbc083	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl07.bin	\N	\N	131072	e35407aa	7ddae9cef96839da72488c1fe73268c50e0262ff	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl09.bin	\N	\N	131072	05aa71b4	791f845928ff164eace07cfcc35d0bd9d7cbb2d0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl10.bin	\N	\N	131072	dbba0a3f	38c0cdd87e6631721f35a0b85fd5165940454603	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl11.bin	\N	\N	131072	6f0adee5	07b18e51b376001f25173b78e0e816f252400210	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl13.bin	\N	\N	131072	1f7c87cd	6817c8b42ef4e8183fc2fbd2765e49ac955cca80	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl14.bin	\N	\N	131072	7d5798b2	7dfcc172e5df0e8f4b9188381463f9eca00945dc	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl15.bin	\N	\N	131072	f09c8ecf	b39f83e80af010d6481693d9ec8b1d7e258b531d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl17.bin	\N	\N	131072	a652f30c	b150d8978d37907c6d17042476c4608c76c4ea3f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl18.bin	\N	\N	131072	316c7fbc	631682c7f14fa73f5f5a4fb747bfb45d9613e507	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl19.bin	\N	\N	131072	b87b5a36	25fb8f9698142473233ee509d4146089920e94e1	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl21.bin	\N	\N	131072	7da49d69	b0ae7ac4f858ee8d72e6877c4275da7a631e2e4c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl23.bin	\N	\N	65536	f6b3d060	0ed2e2f64ba53ba2c371b66ab1e52e40b16d8baf	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl24.bin	\N	\N	131072	d9d73ba1	5f7b5e7e6fe64106cd96a968a54556e4f5ad9387	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl25.bin	\N	\N	131072	857d17d2	e6b383df9571df6743a7aa3087f0632dc4e6143b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl26.bin	\N	\N	131072	84992350	f0ebd810ce099337cda94222dccce8ab9b3c3281	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl28.bin	\N	\N	131072	fd3f89f0	51ff95cff56ac78682ea56401b35a0aa63cef8cb	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl30.bin	\N	\N	131072	bde23d4d	d1fee2f99c858dfb07edcd600da491c7b656afe0	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl31.bin	\N	\N	131072	683898f5	316a77b663d78c8b9ff6d85756cb05aaaeef4003	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl32.bin	\N	\N	131072	10f64027	abf387ba7d8f0530a562a984c08345a149cfa226	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl33.bin	\N	\N	131072	a15d5517	03a30e216f8240383d5fa9736b4fe5119d231685	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl34.bin	\N	\N	131072	23a84f7a	f7667ffc85e2dfb78f5ed8ea54b6223e7375433a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl35.bin	\N	\N	131072	5eff7951	f336bfd07f3083e3b3e72c61d03abb52d443204d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl36.bin	\N	\N	131072	2b0d7cbc	58172b4fdf856efa8d77abbde76738de2424f712	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl37.bin	\N	\N	131072	30a717fa	cb815e9ee2691761925898e3932b502f8f399cb4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl38.bin	\N	\N	131072	f6f9111b	bd44d1b6084fe2c09cdd91b5ad6eff7a84f3e601	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl39.bin	\N	\N	131072	e6fce9b0	46d50cf32c3518ab3dc717553c5375f3cb022cde	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl40.bin	\N	\N	131072	c7a0ed21	190aec48a8f528652b434425f64ea2e52029ad3d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl41.bin	\N	\N	131072	8d6477a3	1bdb98f89ec8c2dcd47ab90bdd1be862ea59a16b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl42.bin	\N	\N	131072	1ac39615	c9fa6d20418b9bdc5a08df1fb86368b40709280a	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	willowj	wl43.bin	\N	\N	131072	d0dddc9e	1176b9a43b3355a5ba44e59abde01ee7eaa89c25	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	wof	\N	\N	\N	\N	\N	Warriors of Fate (92/10/02 - ETC)	1992	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2e_22b.rom	\N	\N	524288	479b3f24	9fb8ae06856fe115addfb6794c28978a4f6716ec	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2e_23b.rom	\N	\N	524288	11fb2ed1	19e09ad6f9edc7997b030cddfe1d9c96d88135f2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_gfx1.rom	\N	\N	524288	0d9cb9bf	cc7140e9a01a14b252cb1090bcea32b0de461928	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_gfx2.rom	\N	\N	524288	c5ca2460	cbe14867f7b94b638ca80db7c8e0c60881183469	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_gfx3.rom	\N	\N	524288	45227027	b21afc593f0d4d8909dfa621d659cbb40507d1b2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_gfx4.rom	\N	\N	524288	e349551c	1d977bdf256accf750ad9930ec4a0a19bbf86964	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_gfx5.rom	\N	\N	524288	291f0f0b	094baf0f960f25fc2525b3b1cc378a49d9a0955d	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_gfx6.rom	\N	\N	524288	1abd14d6	dffff3126f102b4ec028a81405fc5b9bd7bb65b3	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_gfx7.rom	\N	\N	524288	3edeb949	c155698dd9ee9eb24bbc97a21118ef2e897ea82f	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_gfx8.rom	\N	\N	524288	b27948e3	870d5d23f56798831c641e877ea94217058b2ddc	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_q1.rom	\N	\N	524288	611268cf	83ab059f2110fb25fdcff928d56b790fc1f5c975	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_q2.rom	\N	\N	524288	20f55ca9	90134e9a9c4749bb65c728b66ea4dac1fd4d88a4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_q3.rom	\N	\N	524288	bfcf6f52	2a85ff3fc89b4cbabd20779ec12da2e116333c7c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_q4.rom	\N	\N	524288	36642e88	8ab25b19e2b67215a5cb1f3aa81b9d26009cfeb8	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wof	tk2_qa.rom	\N	\N	131072	c9183a0d	d8b1d41c572f08581f8ab9eb878de77d6ea8615d	\N	\N	\N	\N	\N	\N	
game	Callus_v0.42	wofj	\N	\N	\N	\N	\N	Tenchi Wo Kurau 2 (92/10/31 - Japan)	1992	Capcom	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk201.bin	\N	\N	524288	0d9cb9bf	cc7140e9a01a14b252cb1090bcea32b0de461928	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk202.bin	\N	\N	524288	45227027	b21afc593f0d4d8909dfa621d659cbb40507d1b2	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk203.bin	\N	\N	524288	c5ca2460	cbe14867f7b94b638ca80db7c8e0c60881183469	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk204.bin	\N	\N	524288	e349551c	1d977bdf256accf750ad9930ec4a0a19bbf86964	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk205.bin	\N	\N	524288	e4a44d53	b747679f4d63e5e62d9fd81b3120fba0401fadfb	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk206.bin	\N	\N	524288	58066ba8	c93af968e21094d020e4b2002e0c6fc0d746af0b	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk207.bin	\N	\N	524288	d706568e	7886414dc86c42e35d24b85c4bfa41a9f0c167ac	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk208.bin	\N	\N	524288	d4a19a02	ff396b1d33d9b4842140f2c6d085fe05748e3244	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk2j22c.bin	\N	\N	524288	b74b09ac	3a44d6db5f51e1b5d2b43ef0ad1191da21e48427	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk2j23c.bin	\N	\N	524288	9b215a68	fc83ed26441fbfb15e21b093c7a6bed44b586e51	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk2q1.bin	\N	\N	524288	611268cf	83ab059f2110fb25fdcff928d56b790fc1f5c975	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk2q2.bin	\N	\N	524288	20f55ca9	90134e9a9c4749bb65c728b66ea4dac1fd4d88a4	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk2q3.bin	\N	\N	524288	bfcf6f52	2a85ff3fc89b4cbabd20779ec12da2e116333c7c	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk2q4.bin	\N	\N	524288	36642e88	8ab25b19e2b67215a5cb1f3aa81b9d26009cfeb8	\N	\N	\N	\N	\N	\N	
game_rom	Callus_v0.42	wofj	tk2qa.bin	\N	\N	131072	c9183a0d	d8b1d41c572f08581f8ab9eb878de77d6ea8615d	\N	\N	\N	\N	\N	\N	
