game	Replay_v0.04	1942	\N	\N	\N	\N	\N	1942 (set 2)	1984	Capcom	\N	\N	\N	
game_rom	Replay_v0.04	mranger	mr-e.3f	\N	\N	4096	cca6d023	fecb3059fb09897a096add9452b50aec55c07545	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mranger	mr-b.3m	\N	\N	4096	707ace5e	93c682e13e74bce29ced3a87bffb29569c114c3b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mranger	mr-b.3n	\N	\N	4096	9b72133a	1393ef92ae1ad58a4b62ca1660c0793d30a8b5e2	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mranger	mr-e.3l	\N	\N	4096	c46a7f72	8bb7c9acaf6833fb6c0575b015991b873a305a84	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mranger	mr-e.3k	\N	\N	4096	c7aa1fb0	14c6c76e1d0db2c0745e5d6d33ea6945fac8e9ee	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mranger	mr-e.3h	\N	\N	4096	a0919392	8a090cb8d483a3d67c7360058e3fdd70e151cd62	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	mrdo	\N	\N	\N	\N	\N	Mr. Do! (Universal)	1982	Universal	\N	\N	\N	
game_rom	Replay_v0.04	mrdo	a4-01.bin	\N	\N	8192	03dcfba2	c15e3d0c4225e0ca120bcd28aca39632575f8e11	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdo	c4-02.bin	\N	\N	8192	0ecdd39c	c64b3363593911a676c647bf3dba8fe063fcb0de	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdo	e4-03.bin	\N	\N	8192	358f5dc2	9fed1f5d1d04935d1b77687c8b2f3bfce970dc08	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdo	f4-04.bin	\N	\N	8192	f4190cfc	24f5125d900f944294d4eda068b710c8f1c6d39f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdo	s8-09.bin	\N	\N	4096	aa80c5b6	76f9f90deb74598470e7ed565237da38dd07e4e9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdo	u8-10.bin	\N	\N	4096	d20ec85b	9762bbe34d3fa209ea719807c723f57cb6bf4e01	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdo	r8-08.bin	\N	\N	4096	dbdc9ffa	93f29fc106283eecbba3fd69cf3c4658aa38ab9f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdo	n8-07.bin	\N	\N	4096	4b9973db	8766c51a345a5e63446e65614c6f665ab5fbe0d7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdo	h5-05.bin	\N	\N	4096	e1218cc5	d946613a1cf1c97f7533a4f8c2d0078d1b7daaa8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdo	k5-06.bin	\N	\N	4096	b1f68b04	25709cd81c03df51f27cd730fecf86a1daa9e27e	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	mrdot	\N	\N	\N	\N	\N	Mr. Do! (Taito)	1982	Universal (Taito license)	\N	\N	\N	
game_rom	Replay_v0.04	mrdot	d1	\N	\N	8192	3dcd9359	bfe00450ee8822f437d87514f051ad1be6de9463	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdot	d2	\N	\N	8192	710058d8	168cc179f2266bbf9437445bef9ff7d3358a8e6b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdot	d3	\N	\N	8192	467d12d8	7bb85e6a780de1c0c224229ee571cab39098f78d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdot	d4	\N	\N	8192	fce9afeb	26236a42c1c620975d4480c4315d0c6f112429b6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdot	d9	\N	\N	4096	de4cfe66	c217dcc24305f3b4badfb778a1cf4e57c178d168	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdot	d10	\N	\N	4096	a6c2f38b	7c132771bf385c8ed28d8c8bdfc3dbf0b4aa75e8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdot	d8	\N	\N	4096	dbdc9ffa	93f29fc106283eecbba3fd69cf3c4658aa38ab9f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdot	d7	\N	\N	4096	4b9973db	8766c51a345a5e63446e65614c6f665ab5fbe0d7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdot	d5	\N	\N	4096	e1218cc5	d946613a1cf1c97f7533a4f8c2d0078d1b7daaa8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrdot	d6	\N	\N	4096	b1f68b04	25709cd81c03df51f27cd730fecf86a1daa9e27e	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	mrlo	\N	\N	\N	\N	\N	Mr. Lo!	1982	bootleg	\N	\N	\N	
game_rom	Replay_v0.04	mrlo	a4-01.bin	\N	\N	8192	6f455e7d	82fbe05229f19fb849c90b41e3365be74f4f448f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrlo	c4-02.bin	\N	\N	8192	710058d8	168cc179f2266bbf9437445bef9ff7d3358a8e6b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrlo	e4-03.bin	\N	\N	8192	3a7d039b	ac87a3c9fa6433d1700e858914a995dce35113fa	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrlo	g4-04.bin	\N	\N	8192	49c10274	e94b638f9888ebdff114f80e2c5906bbc81d9c6b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrlo	s8-09.bin	\N	\N	4096	fdb60d0d	fe3502058a68247e5a55b930136f8d0cb80f894f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrlo	u8-10.bin	\N	\N	4096	0492c10e	782e541539537ab3f3a590770ca48bdc0fabdc10	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrlo	r8-08.bin	\N	\N	4096	dbdc9ffa	93f29fc106283eecbba3fd69cf3c4658aa38ab9f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrlo	n8-07.bin	\N	\N	4096	4b9973db	8766c51a345a5e63446e65614c6f665ab5fbe0d7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrlo	h5-05.bin	\N	\N	4096	e1218cc5	d946613a1cf1c97f7533a4f8c2d0078d1b7daaa8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mrlo	k5-06.bin	\N	\N	4096	b1f68b04	25709cd81c03df51f27cd730fecf86a1daa9e27e	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	mspacatk	\N	\N	\N	\N	\N	Ms. Pac-Man Plus	1981	hack	\N	\N	\N	
game_rom	Replay_v0.04	mspacatk	mspacatk.1	\N	\N	4096	d16b31b7	bc2247ec946b639dd1f00bfc603fa157d0baaa97	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacatk	mspacatk.2	\N	\N	4096	0af09d31	6ff73e4da4910bcd2ca3aa299d8ffad23f8abf79	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacatk	mspacatk.3	\N	\N	4096	1821ee0b	5ea4d907dbb2690698db72c4e0b5be4d3e9a7786	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacatk	mspacatk.4	\N	\N	4096	165a9dd8	3022a408118fa7420060e32a760aeef15b8a96cf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacatk	mspacatk.5	\N	\N	4096	e6e06954	ee5b266b1cc178df31fc1da5f66ef4911c653dda	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacatk	mspacatk.6	\N	\N	4096	3b5db308	c1ba630cb8fb665c4881a6cce9d3b0d4300bd0eb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacatk	5e	\N	\N	4096	5c281d01	5e8b472b615f12efca3fe792410c23619f067845	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacatk	5f	\N	\N	4096	615af909	fd6a1dde780b39aea76bf1c4befa5882573c2ef4	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	mspacman	\N	\N	\N	\N	\N	Ms. Pac-Man	1981	bootleg	\N	\N	\N	
game_rom	Replay_v0.04	mspacman	boot1	\N	\N	4096	d16b31b7	bc2247ec946b639dd1f00bfc603fa157d0baaa97	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacman	boot2	\N	\N	4096	0d32de5e	13ea0c343de072508908be885e6a2a217bbb3047	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacman	boot3	\N	\N	4096	1821ee0b	5ea4d907dbb2690698db72c4e0b5be4d3e9a7786	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacman	boot4	\N	\N	4096	165a9dd8	3022a408118fa7420060e32a760aeef15b8a96cf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacman	boot5	\N	\N	4096	8c3e6de6	fed6e9a2b210b07e7189a18574f6b8c4ec5bb49b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacman	boot6	\N	\N	4096	368cb165	387010a0c76319a1eab61b54c9bcb5c66c4b67a1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacman	5e	\N	\N	4096	5c281d01	5e8b472b615f12efca3fe792410c23619f067845	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mspacman	5f	\N	\N	4096	615af909	fd6a1dde780b39aea76bf1c4befa5882573c2ef4	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	mtrap	\N	\N	\N	\N	\N	Mouse Trap (version 5)	1981	Exidy	\N	\N	\N	
game_rom	Replay_v0.04	mtrap	mtl11a.bin	\N	\N	4096	bd6c3eb5	248956374222a09caa5b8c8fa842e9286d8e1c5d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mtrap	mtl10a.bin	\N	\N	4096	75b0593e	48ce5382905f7c52929a95267d65fd0d3f0dcc92	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mtrap	mtl9a.bin	\N	\N	4096	28dd20ff	8ac44ec27ac25209c8b49da4c6b423917ed8907e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mtrap	mtl8a.bin	\N	\N	4096	cc09f7a4	e806dc0e10b909b61e347f3e28eb024f3b3a9702	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mtrap	mtl7a.bin	\N	\N	4096	caafbb6d	96823ac4e49f192121c53f70382a20f7c52e290b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mtrap	mtl6a.bin	\N	\N	4096	d85e52ca	51296247e365a468fe9458b722bbdbbeeed59fa0	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mtrap	mtl11d.bin	\N	\N	2048	c6e4d339	b091923e4d52e93d7c567afba217a10b2a3735fc	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	mystston	\N	\N	\N	\N	\N	Mysterious Stones	1984	Technos	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms0	\N	\N	8192	6dacc05f	43054199901639516205c7ea145462d0abea8fb1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms1	\N	\N	8192	a3546df7	89c0349885a9369406a1121cd3db28963b25f2e6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms2	\N	\N	8192	43bc6182	dc36c10eee20009922e89d9bfdf6c2f6ffb881ce	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms3	\N	\N	8192	9322222b	25192ac9e8e66cd2bc21c66c690c57c6b9836f2d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms4	\N	\N	8192	47cefe9b	49422b664b1322373a9cd3cb2907f8f5492faf87	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms5	\N	\N	8192	b37ae12b	55ee1193088145c85adddd377d9e5ee58aca922f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms6	\N	\N	8192	85c83806	cdfed6c224754e8f79b154533b06b7de4a44b4d3	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms9	\N	\N	8192	b146c6ab	712c0c17780f222be5c8b09185a22e900ab23944	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms7	\N	\N	8192	d025f84d	eaaaa0bde3db850098d04a0af85993026e503fc5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms10	\N	\N	8192	d85015b5	f4afab248dfde354650e59fadd5ab9616b04dac1	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms8	\N	\N	8192	53765d89	c8bfc311123b076dccae9f7e3b95460bf9fc843d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms11	\N	\N	8192	919ee527	609ee854ab3a4fdbf3404a68a4a657b85250f742	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms12	\N	\N	8192	72d8331d	f0a3bc6c9d9966f169f4721c2453f7ee210f0feb	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms13	\N	\N	8192	845a1f9b	aa2eabd2a5e89e150b5d2fb3d88f91902e5ebb48	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms14	\N	\N	8192	822874b0	9376d48045bf67df91d103effd1d08bd8debad26	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms15	\N	\N	8192	4594e53c	a011a5269a9b0ca7a964181efe8413d5637c34f4	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms16	\N	\N	8192	2f470b0f	79b50a7d113fed4669361c5f6c60ec96c94344c6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	mystston	ms17	\N	\N	8192	38966d1b	89e3e54d3298cefeb35922d2292e3e7b8e995871	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	namcopac	\N	\N	\N	\N	\N	PuckMan (Japan set 1)	1980	Namco	\N	\N	\N	
game_rom	Replay_v0.04	namcopac	namcopac.6e	\N	\N	4096	fee263b3	87117ba5082cd7a615b4ec7c02dd819003fbd669	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	namcopac	namcopac.6f	\N	\N	4096	39d1fc83	326dbbf94c6fa2e96613dedb53702f8832b47d59	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	namcopac	namcopac.6h	\N	\N	4096	02083b03	7e1945f6eb51f2e51806d0439f975f7a2889b9b8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	namcopac	namcopac.6j	\N	\N	4096	7a36fe55	01b4c38108d9dc4e48da4f8d685248e1e6821377	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	namcopac	namcopac.5e	\N	\N	4096	0c944964	06ef227747a440831c9a3a613b76693d52a2f0a9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	namcopac	namcopac.5f	\N	\N	4096	958fedf9	4a937ac02216ea8c96477d4a15522070507fb599	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	pacman4x	\N	\N	\N	\N	\N	PacMan (Fast)	1981	Hack	\N	\N	\N	
game_rom	Replay_v0.04	pacman4x	pacman4x.6e	\N	\N	4096	c1e6ab10	e87e059c5be45753f7e9f33dff851f16d6751181	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacman4x	pacman4x.6f	\N	\N	4096	720dc3ee	7224d7acfa0144b681c71d7734a7337189835361	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacman4x	pacman4x.6h	\N	\N	4096	bcdd1beb	8e47e8c2c4d6117d174cdac150392042d3e0a881	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacman4x	pacman4x.6j	\N	\N	4096	817d94e3	d4a70d56bb01d27d094d73db8667ffb00ca69cb9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacman4x	pacman4x.5e	\N	\N	4096	0c944964	06ef227747a440831c9a3a613b76693d52a2f0a9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacman4x	pacman4x.5f	\N	\N	4096	958fedf9	4a937ac02216ea8c96477d4a15522070507fb599	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	naughtyb	\N	\N	\N	\N	\N	Naughty Boy (Cinematronics)	1982	Jaleco (Cinematronics license)	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb1ic30	\N	\N	2048	3f482fa3	5c670ad37be5bed12a65b8b02330525cfe5ae303	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb2ic29	\N	\N	2048	7ddea141	8a725614b156f1fdb249c2767ddb3f04681e7a3f	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb3ic28	\N	\N	2048	8c72a069	648df992a5b118d0c48aa20e8621172f50ee5b4c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb4ic27	\N	\N	2048	30feae51	fa28942a58c2292147e33747feecad9817c2c8ea	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb5ic26	\N	\N	2048	05242fd0	3436a18c021643959bd5d475eeb0b8ac6afaec74	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb6ic25	\N	\N	2048	7a12ffea	4a34d6fcd0b6dc9319424d4122d88744ddc473c7	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb7ic24	\N	\N	2048	9cc287df	507c551ca8044479e588bd2a3fff600c77ea2255	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb8ic23	\N	\N	2048	4d84ff2c	66e51116bae787c67c10f282700a94069d7b9fe0	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb15ic44	\N	\N	2048	d692f9c7	3573c518868690b140340d19f88c670026a6696d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb16ic43	\N	\N	2048	d3ba8b27	0ff14b8b983ab75870fb19b64327070ccd0888d6	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb13ic46	\N	\N	2048	c1669cd5	9b4370ed54424e3615fa2e4d07cadae37ab8cd10	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb14ic45	\N	\N	2048	eef2c8e5	5077c4052342958ee26c25047704c62eed44eb89	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb11ic48	\N	\N	2048	23271a13	ba46fe9af0f6b6ab366469b9058d95477620e05c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb12ic47	\N	\N	2048	ef0706c3	0e0b82d29d710d1244384db84344bfba2e867b2e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb9ic50	\N	\N	2048	d6949c27	2076e76ef9f8f4c9beb3dfe863608151ffae3f3c	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	naughtyb	nb10ic49	\N	\N	2048	c97c97b9	5da7fb378e85b6c9d5ab6e75544f1e64fae9997a	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	nibbler	\N	\N	\N	\N	\N	Nibbler (set 2)	1982	Rock-ola	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic12	\N	\N	4096	6dfa1be5	bb265702a2f74cb7d5ba27081f9fb2fe01dd95a5	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic07	\N	\N	4096	808e1a03	a747a16ee0c8cb803b72ac84e80f791b2bf1813a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic08	\N	\N	4096	1571d4a2	42cbaa262c2265d904fd5844c0d3c63d3beb67a8	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic09	\N	\N	4096	a599df10	68ee8b5199ec24409fcbb40c887a1eec44c68dcf	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic10	\N	\N	4096	a6b5abe5	a0f228dac801a54dfa1947d6b2f6b4e3d005e0b2	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic14	\N	\N	4096	9f537185	619df63f4df38014dc229f614043f867e6a5aa51	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic15	\N	\N	4096	7205fb8d	bc341bc11a383aa8b8dd7b2be851907a3ec56f8b	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic16	\N	\N	4096	4bb39815	1755c28d7d300524ab839aedcc744254544e9c19	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic17	\N	\N	4096	ed680f19	b44203585f32ebe2a3bf0597eac7c0faa7e81a92	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic50	\N	\N	4096	01d4d0c2	5a8026210a872351ce4e39e27f6479d3ca0689e2	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	nibbler	ic51	\N	\N	4096	feff7faf	50005502578a4ea9b9c8f36998670b787d2d0b20	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	pacman	\N	\N	\N	\N	\N	Pac-Man (Midway)	1980	[Namco] (Midway license)	\N	\N	\N	
game_rom	Replay_v0.04	pacman	pacman.6e	\N	\N	4096	c1e6ab10	e87e059c5be45753f7e9f33dff851f16d6751181	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacman	pacman.6f	\N	\N	4096	1a6fb2d4	674d3a7f00d8be5e38b1fdc208ebef5a92d38329	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacman	pacman.6h	\N	\N	4096	bcdd1beb	8e47e8c2c4d6117d174cdac150392042d3e0a881	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacman	pacman.6j	\N	\N	4096	817d94e3	d4a70d56bb01d27d094d73db8667ffb00ca69cb9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacman	pacman.5e	\N	\N	4096	0c944964	06ef227747a440831c9a3a613b76693d52a2f0a9	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacman	pacman.5f	\N	\N	4096	958fedf9	4a937ac02216ea8c96477d4a15522070507fb599	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	pacmanh	\N	\N	\N	\N	\N	Pac-Man (Midway, harder)	1981	[Namco] (Midway license)	\N	\N	\N	
game_rom	Replay_v0.04	pacmanh	pacmanh.6e	\N	\N	4096	3b2ec270	48fc607ad8d86249948aa377c677ae44bb8ad3da	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanh	pacmanh.6f	\N	\N	4096	1a6fb2d4	674d3a7f00d8be5e38b1fdc208ebef5a92d38329	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanh	pacmanh.6h	\N	\N	4096	18811780	ab34acaa3dbcafe8b20c2197f36641e471984487	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanh	pacmanh.6j	\N	\N	4096	5c96a733	22ae15a6f088e7296f77c7487a350c4bd102f00e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanh	pacmanh.5e	\N	\N	4096	299fb17a	ad97adc2122482a9018bacd137df9d8f409ddf85	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanh	pacmanh.5f	\N	\N	4096	958fedf9	4a937ac02216ea8c96477d4a15522070507fb599	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	pacmanjp	\N	\N	\N	\N	\N	PuckMan (Japan set 2)	1980	Namco	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	chg1	\N	\N	2048	2066a0b7	6d4ccc27d6be185589e08aa9f18702b679e49a4a	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	chg2	\N	\N	2048	3591b89d	79bb456be6c39c1ccd7d077fbe181523131fb300	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	prg7	\N	\N	2048	b6289b26	d249fa9cdde774d5fee7258147cd25fa3f4dc2b3	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	prg8	\N	\N	2048	17a88c13	eb462de79f49b7aa8adb0cc6d31535b10550c0ce	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	chg3	\N	\N	2048	9e39323a	be933e691df4dbe7d12123913c3b7b7b585b7a35	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	chg4	\N	\N	2048	1b1d9096	53771c573051db43e7185b1d188533056290a620	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	prg1	\N	\N	2048	f36e88ab	813cecf44bf5464b1aed64b36f5047e4c79ba176	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	prg2	\N	\N	2048	618bd9b3	b9ca52b63a49ddece768378d331deebbe34fe177	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	prg3	\N	\N	2048	7d177853	9b5ddaaa8b564654f97af193dbcc29f81f230a25	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	prg4	\N	\N	2048	d3e8914c	c2f00e1773c6864435f29c8b7f44f2ef85d227d3	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	prg5	\N	\N	2048	6bf4f625	afe72fdfec66c145b53ed865f98734686b26e921	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacmanjp	prg6	\N	\N	2048	a948ce83	08759833f7e0690b2ccae573c929e2a48e5bde7f	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	pacnpal	\N	\N	\N	\N	\N	Pac & Pal	1983	Namco	\N	\N	\N	
game_rom	Replay_v0.04	pacnpal	pap13b.cpu	\N	\N	8192	ed64a565	b16930981490d97486d4df96acbb3d1cddbd3a80	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacnpal	pap12b.cpu	\N	\N	8192	15308bcf	334603f8904f8968d05edc420b5f9e3b483ee86d	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacnpal	pap11b.cpu	\N	\N	8192	3cac401c	38a14228469fa4a20cbc5d862198dc901842682e	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacnpal	pap14.cpu	\N	\N	4096	330e20de	5b23e5dcc38dc644a36efc8b03eba34cea540bea	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacnpal	pap16.cpu	\N	\N	4096	a36b96cb	e0a11b5a43cbf756ddb045c743973d0a55dbb979	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacnpal	pap15.vid	\N	\N	8192	fb6f56e3	fd10d2ee49b4e059e9ef6046bc86d97e3185164d	\N	\N	\N	\N	\N	\N	
game	Replay_v0.04	pacplus	\N	\N	\N	\N	\N	Pac-Man Plus	1982	[Namco] (Midway license)	\N	\N	\N	
game_rom	Replay_v0.04	pacplus	pacplus.6e	\N	\N	4096	d611ef68	8531c54ca6b0de0ea4ccc34e0e801ba9847e75bc	\N	\N	\N	\N	\N	\N	
game_rom	Replay_v0.04	pacplus	pacplus.6f	\N	\N	4096	c7207556	8ba97215bdb75f0e70eb8d3223847efe4dc4fb48	\N	\N	\N	\N	\N	\N	
