game	Calice_v0.6.6	1941	\N	\N	\N	\N	\N	1941 - Counter Attack (World)	1990	Capcom	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssfax.04a	\N	\N	524288	99d5e67f	4b18cb60125b1c837a5fad57f29d3a58ee93f94d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssfax.05a	\N	\N	524288	d104f415	97aa8a1e93aec097bff3ba2873084b2f23bf4e5b	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssfax.06b	\N	\N	524288	210e787c	737a3d1acf954cd32732adeea404b60a697c8b21	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssfax.07a	\N	\N	524288	ca49b7f6	9b6291259b12a39ceec13109923f2f8c139db0f8	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.13	ssf.13	\N	2097152	cf94d275	bf2a6d98a656d1cb5734da7836686242d3211137	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.15	ssf.15	\N	2097152	5eb703af	4b302dbb66e8a5c2ad92798699391e981bada427	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.17	ssf.17	\N	2097152	ffa60e0f	b21b1c749a8241440879bf8e7cb33968ccef97e5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.19	ssf.19	\N	2097152	34e825c5	4d320fc96d1ef0b9928a8ce801734245a4c097a5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.14	ssf.14	\N	1048576	b7cc32e7	0f4d26af338dab5dce5b7b34d32ad0c573434ace	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.16	ssf.16	\N	1048576	8376ad18	f4456833fb396e6501f4174c0fe5fd63ea40a188	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.18	ssf.18	\N	1048576	f5b1b336	4b060501e56b9d61294748da5387cdae5280ec4d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.20	ssf.20	\N	1048576	459d5c6b	32b11ba7a12004aff810d719bff7508204c7b7c0	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.01	ssf.01	\N	131072	eb247e8c	24296c18d9b1136d69712bf1c9d9d15463041e83	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.q01	ssf.q01	\N	524288	a6f9da5c	6d19f83a01bd25b838d5c2871f7964529d926c98	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.q02	ssf.q02	\N	524288	8c66ae26	32a82aee6ed4480e5a990f9af161734c7c0a1403	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.q03	ssf.q03	\N	524288	695cc2ca	c2675f0233608b76de528d2a6ef19846d1348060	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.q04	ssf.q04	\N	524288	9d9ebe32	9b26329370041374f1a90b479a172d2bc2801c4d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.q05	ssf.q05	\N	524288	4770e7b7	0e764f0befb9227b0b36508d8ca8ec9be31bcb05	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.q06	ssf.q06	\N	524288	4e79c951	1144781d7dc57ef8a6458d982f5c91548ff59e27	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.q07	ssf.q07	\N	524288	cdd14313	ebe767a9d4b51dba4282fa0a36a546a88620dd59	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2a	ssf.q08	ssf.q08	\N	524288	6f5a088c	6c0b4690479647a99d76335f174be8455b4ff118	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	ssf2ta	\N	\N	ssf2	ssf2	\N	Super Street Fighter 2 Turbo (Asia 940223)	1994	Capcom	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxa.03c	\N	\N	524288	04b9ff34	69feb2c9c03634e6f964dae310d7b72b4c76140d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxa.04a	\N	\N	524288	16ea5f7a	08404c6a79b9a36eceb06e0d3e1d747a21fac186	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxa.05	\N	\N	524288	53d61f0c	b30e666d0dae7b738a76a27d1d68fbb9a630c27c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxa.06a	\N	\N	524288	066d09b5	221972629b094809f7c431f86b3f3b10354487b5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxa.07	\N	\N	524288	a428257b	620f3a264b2c82ef1af0e33310d110e1f3e6fddf	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxa.08	\N	\N	524288	39be596c	f7ab80e64cbb703535dd39b875273eefa57df489	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfx.09	\N	\N	524288	642fae3f	746df99b826b9837bba267104132161153c1daff	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxax.03c	\N	\N	524288	c8a664fa	cc3869405f55a150859d372825af23dc2eeb9646	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxax.04a	\N	\N	524288	149d6352	4b949492118fc1c11bbd7441ae458e0ef5510e90	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxax.05	\N	\N	524288	ac169aa9	996c1dc6c5469d4aeb3eab7adf4aaed36bf18c47	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxax.06a	\N	\N	524288	bb60394c	cf30cdadf7294023ccd8650c5a1db8d568cddbdb	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxax.07	\N	\N	524288	e62b1b69	49fe3437c3fe5057fd82fc6bf8da4af653c37eba	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfxax.08	\N	\N	524288	7c5fd202	e08db90a71528b8479de820cd6d6a7304de9775c	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	ssf.13	ssf.13	\N	2097152	cf94d275	bf2a6d98a656d1cb5734da7836686242d3211137	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	ssf.15	ssf.15	\N	2097152	5eb703af	4b302dbb66e8a5c2ad92798699391e981bada427	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	ssf.17	ssf.17	\N	2097152	ffa60e0f	b21b1c749a8241440879bf8e7cb33968ccef97e5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	ssf.19	ssf.19	\N	2097152	34e825c5	4d320fc96d1ef0b9928a8ce801734245a4c097a5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	ssf.14	ssf.14	\N	1048576	b7cc32e7	0f4d26af338dab5dce5b7b34d32ad0c573434ace	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	ssf.16	ssf.16	\N	1048576	8376ad18	f4456833fb396e6501f4174c0fe5fd63ea40a188	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	ssf.18	ssf.18	\N	1048576	f5b1b336	4b060501e56b9d61294748da5387cdae5280ec4d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	ssf.20	ssf.20	\N	1048576	459d5c6b	32b11ba7a12004aff810d719bff7508204c7b7c0	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfx.21	\N	\N	1048576	e32854af	1a5e11e9caa2b96108d89ae660ef1f6bcb469a74	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfx.23	\N	\N	1048576	760f2927	491e28e14ee06821fc9e709efa7b91313bc0c2db	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfx.25	\N	\N	1048576	1ee90208	83df1d9953560edddc2951ea426d29fb014e6a8a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfx.27	\N	\N	1048576	f814400f	ad6921af36d0bd5dfb89b1fb53c3ca3fd92d7204	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfx.01	\N	\N	131072	b47b8835	c8b2d50fe3a329bd0592ea160d505155d873dab1	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfx.02	\N	\N	131072	0022633f	cab3afc79da53e3887eb1ccd1f4d19790728e6cd	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfx.11	\N	\N	2097152	9bdbd476	a8520f77f30b97aae36408e0c4ca1ebbde1808a5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2ta	sfx.12	\N	\N	2097152	a05e3aab	d4eb9cae66c74e956569fea8b815156fbd420f83	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	ssf2tu	\N	\N	ssf2	ssf2	\N	Super Street Fighter 2 Turbo (US 940223)	1994	Capcom	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxu.03c	\N	\N	524288	86e4a335	04db3fd519973aeb7b32be62871e0fb4605946eb	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxu.04a	\N	\N	524288	532b5ffd	769a8a9d4e04e291ce7427b89e537bba2258ca82	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxu.05	\N	\N	524288	ffa3c6de	7cce55a3e07b5ba2e2e37e4c66a52678a1b19a63	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxu.06a	\N	\N	524288	e4c04c99	01fe284363e4795e7bdf4206f54a6108fcdac18b	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxu.07	\N	\N	524288	d8199e41	aa5647446f7e076cdf895dd5cbc5b30a8d4fdac2	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxu.08	\N	\N	524288	b3c71810	b51515f4f4aee5bbbfc8b79372d0bc6e0c140912	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfx.09	\N	\N	524288	642fae3f	746df99b826b9837bba267104132161153c1daff	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxux.03c	\N	\N	524288	441df197	c9109d736febb88d74844300ea480841ecbdfa5a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxux.04a	\N	\N	524288	7390df1b	1f9412f35e431ca99ce1dda3fda729adfa012403	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxux.05	\N	\N	524288	1d3310a0	519e19c38ce1734afd43478074f0d8b3e1e7a8ea	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxux.06a	\N	\N	524288	6fc5efa6	f98e2fdbdf9c04548833bf47ca371992943b26d0	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxux.07	\N	\N	524288	88455606	94ed78ee15f1a332ee91528b16f364e473840ecd	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfxux.08	\N	\N	524288	fa2396a6	80da9a5355eebd9dc2f3846020338966a1de596f	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	ssf.13	ssf.13	\N	2097152	cf94d275	bf2a6d98a656d1cb5734da7836686242d3211137	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	ssf.15	ssf.15	\N	2097152	5eb703af	4b302dbb66e8a5c2ad92798699391e981bada427	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	ssf.17	ssf.17	\N	2097152	ffa60e0f	b21b1c749a8241440879bf8e7cb33968ccef97e5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	ssf.19	ssf.19	\N	2097152	34e825c5	4d320fc96d1ef0b9928a8ce801734245a4c097a5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	ssf.14	ssf.14	\N	1048576	b7cc32e7	0f4d26af338dab5dce5b7b34d32ad0c573434ace	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	ssf.16	ssf.16	\N	1048576	8376ad18	f4456833fb396e6501f4174c0fe5fd63ea40a188	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	ssf.18	ssf.18	\N	1048576	f5b1b336	4b060501e56b9d61294748da5387cdae5280ec4d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	ssf.20	ssf.20	\N	1048576	459d5c6b	32b11ba7a12004aff810d719bff7508204c7b7c0	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfx.21	\N	\N	1048576	e32854af	1a5e11e9caa2b96108d89ae660ef1f6bcb469a74	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfx.23	\N	\N	1048576	760f2927	491e28e14ee06821fc9e709efa7b91313bc0c2db	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfx.25	\N	\N	1048576	1ee90208	83df1d9953560edddc2951ea426d29fb014e6a8a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfx.27	\N	\N	1048576	f814400f	ad6921af36d0bd5dfb89b1fb53c3ca3fd92d7204	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfx.01	\N	\N	131072	b47b8835	c8b2d50fe3a329bd0592ea160d505155d873dab1	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfx.02	\N	\N	131072	0022633f	cab3afc79da53e3887eb1ccd1f4d19790728e6cd	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfx.11	\N	\N	2097152	9bdbd476	a8520f77f30b97aae36408e0c4ca1ebbde1808a5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2tu	sfx.12	\N	\N	2097152	a05e3aab	d4eb9cae66c74e956569fea8b815156fbd420f83	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	ssf2xj	\N	\N	ssf2	ssf2	\N	Super Street Fighter 2 X: Grand Master Challenge (Japan 940223)	1994	Capcom	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxj.03c	\N	\N	524288	a7417b79	189c3ed546bb2844e9fa9fe7e9aacef728bc8939	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxj.04a	\N	\N	524288	af7767b4	61e7364408bf07c01634913c112b6245acce48ab	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxj.05	\N	\N	524288	f4ff18f5	aa713c9e1a2eba35bf1c9b40bb262ff7e46b9ce4	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxj.06a	\N	\N	524288	260d0370	5339cf87000caef74d491815391be59cfd701c8b	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxj.07	\N	\N	524288	1324d02a	c23a6ea09819bd33b6e2f58aa28c317ce53a46a0	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxj.08	\N	\N	524288	2de76f10	8cbe96dfeaa41306caa2819b82272ce3b0b9f926	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfx.09	\N	\N	524288	642fae3f	746df99b826b9837bba267104132161153c1daff	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxjx.03c	\N	\N	524288	084e929f	ff93e44f7a95932c055d26baea493cb126dfe399	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxjx.04a	\N	\N	524288	9ea7a7c0	1ef513be7ffa7c8881abfa107f95c26a85accb16	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxjx.05	\N	\N	524288	46184b32	f43015355962b64890067181e866e3a2da64e629	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxjx.06a	\N	\N	524288	9877b7a4	f20ddc959215490ab3cbb0dc900ac956bb69ce52	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxjx.07	\N	\N	524288	eb8c5317	9d75d79173883cc533e12ae966c41a9946028aee	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfxjx.08	\N	\N	524288	656a9858	58e2364a945cc0a52079cb170e72abd436660610	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	ssf.13	ssf.13	\N	2097152	cf94d275	bf2a6d98a656d1cb5734da7836686242d3211137	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	ssf.15	ssf.15	\N	2097152	5eb703af	4b302dbb66e8a5c2ad92798699391e981bada427	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	ssf.17	ssf.17	\N	2097152	ffa60e0f	b21b1c749a8241440879bf8e7cb33968ccef97e5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	ssf.19	ssf.19	\N	2097152	34e825c5	4d320fc96d1ef0b9928a8ce801734245a4c097a5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	ssf.14	ssf.14	\N	1048576	b7cc32e7	0f4d26af338dab5dce5b7b34d32ad0c573434ace	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	ssf.16	ssf.16	\N	1048576	8376ad18	f4456833fb396e6501f4174c0fe5fd63ea40a188	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	ssf.18	ssf.18	\N	1048576	f5b1b336	4b060501e56b9d61294748da5387cdae5280ec4d	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	ssf.20	ssf.20	\N	1048576	459d5c6b	32b11ba7a12004aff810d719bff7508204c7b7c0	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfx.21	\N	\N	1048576	e32854af	1a5e11e9caa2b96108d89ae660ef1f6bcb469a74	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfx.23	\N	\N	1048576	760f2927	491e28e14ee06821fc9e709efa7b91313bc0c2db	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfx.25	\N	\N	1048576	1ee90208	83df1d9953560edddc2951ea426d29fb014e6a8a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfx.27	\N	\N	1048576	f814400f	ad6921af36d0bd5dfb89b1fb53c3ca3fd92d7204	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfx.01	\N	\N	131072	b47b8835	c8b2d50fe3a329bd0592ea160d505155d873dab1	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfx.02	\N	\N	131072	0022633f	cab3afc79da53e3887eb1ccd1f4d19790728e6cd	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfx.11	\N	\N	2097152	9bdbd476	a8520f77f30b97aae36408e0c4ca1ebbde1808a5	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	ssf2xj	sfx.12	\N	\N	2097152	a05e3aab	d4eb9cae66c74e956569fea8b815156fbd420f83	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	vsav	\N	\N	\N	\N	\N	Vampire Savior: The Lord of Vampire (US 970519)	1997	Capcom	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3u.03d	\N	\N	524288	1f295274	c926d8af4fccee5104507ee0196b05dcd419ee20	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3u.04d	\N	\N	524288	c46adf81	85ffb9b3282874d6ce9318a88429666e98f67cea	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3u.05a	\N	\N	524288	4118e00f	94ce8abc5ff547667f4c6022d84d0ed4cd062d7e	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3u.06a	\N	\N	524288	2f4fd3a9	48549ff0121312ea4a18d0fa167a32f905c14c9f	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3u.07b	\N	\N	524288	cbda91b8	31b20aa92422384b1d7a4706ad4c01ea2bd0e0d1	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3u.08a	\N	\N	524288	6ca47259	485d8f3a132ccb3f7930cae74de8662d2d44e412	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3u.09b	\N	\N	524288	f4a339e3	abd101a55f7d9ddb8aba04fe8d3f0f5d2006c925	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3u.10b	\N	\N	524288	fffbb5b8	38aecb820bd1cbd17287848c3ffb013e1d464ddf	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3ux.03d	\N	\N	524288	fb135627	0ee29f632fb830ac477a276117e8cbb53d28717f	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3ux.04d	\N	\N	524288	cf02f61d	99fb941dca6d337679332c7d319721adac247c0e	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.13	\N	\N	4194304	fd8a11eb	21b9773959e17976ff46b75a6a405042836b2c5f	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.15	\N	\N	4194304	dd1e7d4e	30476e061cdebdb1838b83f4ebd5efae12b7dbfb	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.17	\N	\N	4194304	6b89445e	2abd489839d143c46e25f4fc3db476b70607dc03	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.19	\N	\N	4194304	3830fdc7	ebd3f559c254d349e256c9feb3477f1ed7518206	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.14	\N	\N	4194304	c1a28e6c	012803af33174c0602649d2a2d84f6ee79f54ad2	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.16	\N	\N	4194304	194a7304	a19a9a6fb829953b054dc5c3b0dc017f60d37928	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.18	\N	\N	4194304	df9a9f47	ce29ff00cf4b6fdd9b3b1ed87823534f1d364eab	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.20	\N	\N	4194304	c22fc3d9	df7538c05b03a4ad94d369f8083799979e6fac42	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.01	\N	\N	131072	f778769b	788ce1ad8a322179f634df9e62a31ad776b96762	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.02	\N	\N	131072	cc09faa1	2962ef0ceaf7e7279de3c421ea998763330eb43e	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.11	\N	\N	4194304	e80e956e	74181fca4b764fb3c56ceef2cb4c6fd6c18ec4b6	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	vsav	vm3.12	\N	\N	4194304	9cd71557	7059db25698a0b286314c5961c618f6d2e6f24a1	\N	\N	\N	\N	\N	\N	
game	Calice_v0.6.6	xmcota	\N	\N	\N	\N	\N	X-Men: Children of the Atom (US 950105)	1994	Capcom	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmnu.03e	\N	\N	524288	0bafeb0e	170c819bd7ffafefb9b2a587509bdf2c0415474b	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmnu.04e	\N	\N	524288	c29bdae3	c605a4fd90336459c7b24cd7b2b243eef10f6407	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmnu.05a	\N	\N	524288	ac0d7759	650d4474b13f16af7910a0f721fcda2ddb2414fd	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmnu.06a	\N	\N	524288	1b86a328	2469cd705139ee9f1142e6e379e68d0c9675b37e	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmnu.07a	\N	\N	524288	2c142a44	7624875f9c39b361fc83e52e87e0fd5e96279713	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmnu.08a	\N	\N	524288	f712d44f	0d18d4a4eacad94a66beca6ec509ac7f690c6882	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmnu.09a	\N	\N	524288	9241cae8	bb6980abf25aaf3eb14e230ca6942f3e2ab2c660	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmnu.10a	\N	\N	524288	53c0eab9	e3b1ec1fd517735f7801cfebb257c43185c6d3fb	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmnux.03e	\N	\N	524288	27636ac7	b1aee9afbc1feebc7bf810411175771cac1addfb	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmnux.04e	\N	\N	524288	0aed300c	9f1b69ebb4c31cbf3ff195e9297da0742c487482	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmn.13	\N	\N	4194304	bf4df073	4d2740c3a827f0ec2cf75ad99c65e393c6a11c23	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmn.15	\N	\N	4194304	4d7e4cef	50b8797b8099a8d76ad063ba1201a13dbb88ae3a	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmn.17	\N	\N	4194304	513eea17	a497477ad9ac13180911d8745ef6ee1955c0b877	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmn.19	\N	\N	4194304	d23897fc	1e31627999736652252164d32662779a1ac6ca29	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmn.14	\N	\N	4194304	778237b7	89a759ec383518ec52f5059d10ec342f2247aa20	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmn.16	\N	\N	4194304	67b36948	692fb6e4096b880aa22996d554b160f664bbd907	\N	\N	\N	\N	\N	\N	
game_rom	Calice_v0.6.6	xmcota	xmn.18	\N	\N	4194304	015a7c4c	cccc95dafd076a1a9fa004710006149c42d058ba	\N	\N	\N	\N	\N	\N	
