game	Callus95_v0.42_patch_2.4	1941	\N	\N	\N	\N	\N	1941 - Counter Attack (World)	1990	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2b	sf2gfx21.rom	sf2gfx21.rom	\N	524288	994bfa58	5669b845f624b10e7be56bfc89b76592258ce48b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2b	sf2gfx03.rom	sf2gfx03.rom	\N	524288	4b1b33a8	2360cff890551f76775739e2d6563858bff80e41	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2b	sf2gfx12.rom	sf2gfx12.rom	\N	524288	5e9cd89a	f787aab98668d4c2c54fc4ba677c0cb808e4f31e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2b	sf2gfx22.rom	sf2gfx22.rom	\N	524288	0627c831	f9a92d614e8877d648449de2612fc8b43c85e4c2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2b	sf2gfx04.rom	sf2gfx04.rom	\N	524288	57213be8	3759b851ac0904ec79cbb67a2264d384b6f2f9f9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2b	sf2gfx13.rom	sf2gfx13.rom	\N	524288	b5548f17	baa92b91cf616bc9e2a8a66adc777ffbf962a51b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2b	sf2gfx23.rom	sf2gfx23.rom	\N	524288	3e66ad9d	9af9df0826988872662753e9717c48d46f2974b0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2b	sf2_09.rom	sf2_09.rom	\N	65536	a4823a1b	7b6bf59dfd578bfbbdb64c27988796783442d659	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2b	sf2_18.rom	sf2_18.rom	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2b	sf2_19.rom	sf2_19.rom	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	sf2e	\N	\N	sf2	sf2	\N	Street Fighter II - The World Warrior (US 910228)	1991	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2u.30e	\N	\N	131072	f37cd088	48b71e44ce88d5f682ed679c737e7ec5262bb0df	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2u.37e	\N	\N	131072	6c61a513	6dc9ccd58fd5ef15ff9df20c865ff6c850f2b7dc	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2u.31e	\N	\N	131072	7c4771b4	6637b24194c86ec72a1775d4e976891243cd66fd	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2u.38e	\N	\N	131072	a4bd0cd9	32a2bc18d1f860668141e53cbca862ceec238c19	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2u.28e	\N	\N	131072	e3b95625	f7277f9980040f96434d1bd162eaf9ba0dfbb005	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2u.35e	\N	\N	131072	3648769a	74e5934b0e3b4da35ff48086f41e7502b42731c6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2_29b.rom	sf2_29b.rom	\N	131072	bb4af315	75f0827f4f7e9f292add46467f8d4fe19b2514c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2_36b.rom	sf2_36b.rom	\N	131072	c02a13eb	b807cc495bff3f95d03b061fc629c95f965cb6d8	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx01.rom	sf2gfx01.rom	\N	524288	ba529b4f	520840d727161cf09ca784919fa37bc9b54cc3ce	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx10.rom	sf2gfx10.rom	\N	524288	14b84312	2eea16673e60ba7a10bd4d8f6c217bb2441a5b0e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx20.rom	sf2gfx20.rom	\N	524288	c1befaa8	a6a7f4725e52678cbd8d557285c01cdccb2c2602	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx02.rom	sf2gfx02.rom	\N	524288	22c9cc8e	b9194fb337b30502c1c9501cd6c64ae4035544d4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx11.rom	sf2gfx11.rom	\N	524288	2c7e2229	357c2275af9133fd0bd6fbb1fa9ad5e0b490b3a2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx21.rom	sf2gfx21.rom	\N	524288	994bfa58	5669b845f624b10e7be56bfc89b76592258ce48b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx03.rom	sf2gfx03.rom	\N	524288	4b1b33a8	2360cff890551f76775739e2d6563858bff80e41	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx12.rom	sf2gfx12.rom	\N	524288	5e9cd89a	f787aab98668d4c2c54fc4ba677c0cb808e4f31e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx22.rom	sf2gfx22.rom	\N	524288	0627c831	f9a92d614e8877d648449de2612fc8b43c85e4c2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx04.rom	sf2gfx04.rom	\N	524288	57213be8	3759b851ac0904ec79cbb67a2264d384b6f2f9f9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx13.rom	sf2gfx13.rom	\N	524288	b5548f17	baa92b91cf616bc9e2a8a66adc777ffbf962a51b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2gfx23.rom	sf2gfx23.rom	\N	524288	3e66ad9d	9af9df0826988872662753e9717c48d46f2974b0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2_09.rom	sf2_09.rom	\N	65536	a4823a1b	7b6bf59dfd578bfbbdb64c27988796783442d659	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2_18.rom	sf2_18.rom	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2e	sf2_19.rom	sf2_19.rom	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	sf2i	\N	\N	sf2	sf2	\N	Street Fighter II - The World Warrior (US 910522)	1991	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2u.30i	\N	\N	131072	fe39ee33	22558eb15e035b09b80935a32b8425d91cd79669	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2u.37i	\N	\N	131072	9df707dd	b148ea450f9e96f3c20f487010a3c57f778e40c1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2u.31i	\N	\N	131072	69a0a301	86a3954335310865b14ce8b4e0e4499feb14fc12	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2u.38i	\N	\N	131072	4cb46daf	dee103ae1391cd9ac150f787187233cd8c06ea1e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2u.28i	\N	\N	131072	1580be4c	d89ed0ff4bf14ff2eaae4609f55970b6b37c8e32	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2u.35i	\N	\N	131072	1468d185	750de0cad3859e4917aebb02c2e137dea619f201	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2_29b.rom	sf2_29b.rom	\N	131072	bb4af315	75f0827f4f7e9f292add46467f8d4fe19b2514c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2_36b.rom	sf2_36b.rom	\N	131072	c02a13eb	b807cc495bff3f95d03b061fc629c95f965cb6d8	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx01.rom	sf2gfx01.rom	\N	524288	ba529b4f	520840d727161cf09ca784919fa37bc9b54cc3ce	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx10.rom	sf2gfx10.rom	\N	524288	14b84312	2eea16673e60ba7a10bd4d8f6c217bb2441a5b0e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx20.rom	sf2gfx20.rom	\N	524288	c1befaa8	a6a7f4725e52678cbd8d557285c01cdccb2c2602	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx02.rom	sf2gfx02.rom	\N	524288	22c9cc8e	b9194fb337b30502c1c9501cd6c64ae4035544d4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx11.rom	sf2gfx11.rom	\N	524288	2c7e2229	357c2275af9133fd0bd6fbb1fa9ad5e0b490b3a2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx21.rom	sf2gfx21.rom	\N	524288	994bfa58	5669b845f624b10e7be56bfc89b76592258ce48b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx03.rom	sf2gfx03.rom	\N	524288	4b1b33a8	2360cff890551f76775739e2d6563858bff80e41	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx12.rom	sf2gfx12.rom	\N	524288	5e9cd89a	f787aab98668d4c2c54fc4ba677c0cb808e4f31e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx22.rom	sf2gfx22.rom	\N	524288	0627c831	f9a92d614e8877d648449de2612fc8b43c85e4c2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx04.rom	sf2gfx04.rom	\N	524288	57213be8	3759b851ac0904ec79cbb67a2264d384b6f2f9f9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx13.rom	sf2gfx13.rom	\N	524288	b5548f17	baa92b91cf616bc9e2a8a66adc777ffbf962a51b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2gfx23.rom	sf2gfx23.rom	\N	524288	3e66ad9d	9af9df0826988872662753e9717c48d46f2974b0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2_09.rom	sf2_09.rom	\N	65536	a4823a1b	7b6bf59dfd578bfbbdb64c27988796783442d659	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2_18.rom	sf2_18.rom	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2i	sf2_19.rom	sf2_19.rom	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	sf2j	\N	\N	sf2	sf2	\N	Street Fighter II - The World Warrior (Japan 911210)	1991	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2j30.bin	\N	\N	131072	79022b31	b7cfe0498260cdd2779580c47829dd02435ffff4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2j37.bin	\N	\N	131072	516776ec	4f8b63c4d4265a105751fa72b50bd0fa538bf881	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2j31.bin	\N	\N	131072	fe15cb39	383478524881ea70d9e04c9b6143b8735b637eee	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2j38.bin	\N	\N	131072	38614d70	39c58096f3a8e01fb439639b742b83102bbaa7f6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2j28.bin	\N	\N	131072	d283187a	5ea83d2652e43e46b831b614d1fe06d465bac9a3	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2j35.bin	\N	\N	131072	d28158e4	bf2bca6068e374011afa95e99809d262f522df18	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2_29b.rom	sf2_29b.rom	\N	131072	bb4af315	75f0827f4f7e9f292add46467f8d4fe19b2514c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2_36b.rom	sf2_36b.rom	\N	131072	c02a13eb	b807cc495bff3f95d03b061fc629c95f965cb6d8	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx01.rom	sf2gfx01.rom	\N	524288	ba529b4f	520840d727161cf09ca784919fa37bc9b54cc3ce	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx10.rom	sf2gfx10.rom	\N	524288	14b84312	2eea16673e60ba7a10bd4d8f6c217bb2441a5b0e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx20.rom	sf2gfx20.rom	\N	524288	c1befaa8	a6a7f4725e52678cbd8d557285c01cdccb2c2602	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx02.rom	sf2gfx02.rom	\N	524288	22c9cc8e	b9194fb337b30502c1c9501cd6c64ae4035544d4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx11.rom	sf2gfx11.rom	\N	524288	2c7e2229	357c2275af9133fd0bd6fbb1fa9ad5e0b490b3a2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx21.rom	sf2gfx21.rom	\N	524288	994bfa58	5669b845f624b10e7be56bfc89b76592258ce48b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx03.rom	sf2gfx03.rom	\N	524288	4b1b33a8	2360cff890551f76775739e2d6563858bff80e41	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx12.rom	sf2gfx12.rom	\N	524288	5e9cd89a	f787aab98668d4c2c54fc4ba677c0cb808e4f31e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx22.rom	sf2gfx22.rom	\N	524288	0627c831	f9a92d614e8877d648449de2612fc8b43c85e4c2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx04.rom	sf2gfx04.rom	\N	524288	57213be8	3759b851ac0904ec79cbb67a2264d384b6f2f9f9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx13.rom	sf2gfx13.rom	\N	524288	b5548f17	baa92b91cf616bc9e2a8a66adc777ffbf962a51b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2gfx23.rom	sf2gfx23.rom	\N	524288	3e66ad9d	9af9df0826988872662753e9717c48d46f2974b0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2_09.rom	sf2_09.rom	\N	65536	a4823a1b	7b6bf59dfd578bfbbdb64c27988796783442d659	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2_18.rom	sf2_18.rom	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2j	sf2_19.rom	sf2_19.rom	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	sf2jb	\N	\N	sf2	sf2	\N	Street Fighter II - The World Warrior (Japan 910214)	1991	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2e_30b.rom	sf2e_30b.rom	\N	131072	57bd7051	5e211e75b1649b07723cabc03cf15636dbbae595	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2j_37b.rom	\N	\N	131072	1e1f6844	c80e5ac6a6cea39511c38e31ea55b6cd3888024f	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2e_31b.rom	sf2e_31b.rom	\N	131072	a673143d	e565f0ec23d6deb543c72af5a83f070c07319477	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2e_38b.rom	sf2e_38b.rom	\N	131072	4c2ccef7	77b119c70c255622b023de25d9af3b3aac52ea47	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2_28b.rom	sf2_28b.rom	\N	131072	4009955e	7842dbef7650485639fbae49b9f4db7494d4f73d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2_35b.rom	sf2_35b.rom	\N	131072	8c1f3994	5e1d334399d05a837c2d80f79eada543e83afaf7	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2_29b.rom	sf2_29b.rom	\N	131072	bb4af315	75f0827f4f7e9f292add46467f8d4fe19b2514c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2_36b.rom	sf2_36b.rom	\N	131072	c02a13eb	b807cc495bff3f95d03b061fc629c95f965cb6d8	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx01.rom	sf2gfx01.rom	\N	524288	ba529b4f	520840d727161cf09ca784919fa37bc9b54cc3ce	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx10.rom	sf2gfx10.rom	\N	524288	14b84312	2eea16673e60ba7a10bd4d8f6c217bb2441a5b0e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx20.rom	sf2gfx20.rom	\N	524288	c1befaa8	a6a7f4725e52678cbd8d557285c01cdccb2c2602	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx02.rom	sf2gfx02.rom	\N	524288	22c9cc8e	b9194fb337b30502c1c9501cd6c64ae4035544d4	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx11.rom	sf2gfx11.rom	\N	524288	2c7e2229	357c2275af9133fd0bd6fbb1fa9ad5e0b490b3a2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx21.rom	sf2gfx21.rom	\N	524288	994bfa58	5669b845f624b10e7be56bfc89b76592258ce48b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx03.rom	sf2gfx03.rom	\N	524288	4b1b33a8	2360cff890551f76775739e2d6563858bff80e41	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx12.rom	sf2gfx12.rom	\N	524288	5e9cd89a	f787aab98668d4c2c54fc4ba677c0cb808e4f31e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx22.rom	sf2gfx22.rom	\N	524288	0627c831	f9a92d614e8877d648449de2612fc8b43c85e4c2	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx04.rom	sf2gfx04.rom	\N	524288	57213be8	3759b851ac0904ec79cbb67a2264d384b6f2f9f9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx13.rom	sf2gfx13.rom	\N	524288	b5548f17	baa92b91cf616bc9e2a8a66adc777ffbf962a51b	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2gfx23.rom	sf2gfx23.rom	\N	524288	3e66ad9d	9af9df0826988872662753e9717c48d46f2974b0	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2_09.rom	sf2_09.rom	\N	65536	a4823a1b	7b6bf59dfd578bfbbdb64c27988796783442d659	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2_18.rom	sf2_18.rom	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2jb	sf2_19.rom	sf2_19.rom	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	sf2ce	\N	\N	\N	\N	\N	Street Fighter II' - Champion Edition (World)	1992	Capcom	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2ce.23	\N	\N	524288	3f846b74	c8d7a01b626771870123f1663a01a81f9c8fe582	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2ce.22	\N	\N	524288	99f1cca4	64111eba81d743fc3fd51d7a89cd0b2eefcc900d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2ce.21	\N	\N	524288	925a7877	1960dca35f0ca6f2b399a9fccfbc0132ac6425d1	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.02	\N	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.06	\N	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.11	\N	\N	524288	d6ec9a0a	ed6143f8737013b6ef1684e37c05e037e7a80dae	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.01	\N	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.05	\N	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.10	\N	\N	524288	960687d5	2868c31121b1c7564e9767b9a19cdbf655c7ed1d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.04	\N	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.08	\N	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.13	\N	\N	524288	ed2c67f6	0083c0ffaf6fe7659ff0cf822be4346cd6e61329	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.03	\N	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.07	\N	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.12	\N	\N	524288	978ecd18	648a59706b93c84b4206a968ecbdc3e834c476f6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.09	\N	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.18	\N	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2ce	sf2.19	\N	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	Callus95_v0.42_patch_2.4	sf2accp2	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' - Champion Edition (Accelerator Pt.II)	1992	hack	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2accp2	sf2ca-23.bin	\N	\N	524288	36c3ba2f	a3ddc479b725ddb3521757c8efa7aed125004997	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2accp2	sf2ca-22.bin	\N	\N	524288	0550453d	f9efed86528dd10f142636278f098584d33ccde6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2accp2	sf2ca-21.bin	\N	\N	262144	4c1c43ba	16abce268373eddd7c3b93fe8d44b200a8c140fe	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2accp2	sf2.02	sf2.02	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2accp2	sf2.06	sf2.06	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2accp2	sf2.11	sf2.11	\N	524288	d6ec9a0a	ed6143f8737013b6ef1684e37c05e037e7a80dae	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2accp2	sf2.01	sf2.01	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2accp2	sf2.05	sf2.05	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2accp2	sf2.10	sf2.10	\N	524288	960687d5	2868c31121b1c7564e9767b9a19cdbf655c7ed1d	\N	\N	\N	\N	\N	\N	
game_rom	Callus95_v0.42_patch_2.4	sf2accp2	sf2.04	sf2.04	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
