game	ACE_v1.9	3wonders	\N	\N	\N	\N	\N	Three Wonders (World)	1991	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	sfar1	sfz.14	sfz.14	\N	2097152	90fefdb3	5eb28c8de57acfeaefebdd01509c7d9ba5244705	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfar1	sfz.16	sfz.16	\N	2097152	5354c948	07588f1ba6addc04fef3274c971174aaf3e632ab	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfar1	sfz.18	sfz.18	\N	2097152	41a1e790	ce25dad542308691dbe9606b26279bbd59ea4b81	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfar1	sfz.20	sfz.20	\N	2097152	a549df98	f054e95df650a891ef56da8bfb31cb2c945a9aed	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfar1	sfz.01	sfz.01	\N	131072	ffffec7d	75b4aef001b72a0f571b51b2b97803facc1832dd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfar1	sfz.02	sfz.02	\N	131072	45f46a08	e32dbd27b52ab708278045b5a829376e55a4ca81	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfar1	sfz.11	sfz.11	\N	2097152	c4b093cd	256526bb693a0b72443f047e060304c9b739acd1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfar1	sfz.12	sfz.12	\N	2097152	8bdbc4b4	0e21c9a75a17a7e7dfd8bb51098c2b9dc4c933ec	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	sfau	\N	\N	sfa	sfa	\N	Street Fighter Alpha: Warriors' Dreams (US 950627)	1995	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfzu.03a	\N	\N	524288	49fc7db9	2a13d987fade88e0372f418cf451f34de67372d5	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.04a	\N	\N	524288	5f99e9a5	e9f286315d17096adc08e6b4e6ff7c5351f5bef3	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.05a	sfz.05a	\N	524288	0810544d	5f39bda3e7b16508eb58e5a2e0cc58c09cf428ce	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.06	sfz.06	\N	524288	806e8f38	b6d6912aa8f2f590335d7ff9a8214648e7131ebb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfzux.03	\N	\N	524288	1a3160ed	da2487b1cbd73a399a6feb15eb8c4d5f4ef26fc3	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.14	sfz.14	\N	2097152	90fefdb3	5eb28c8de57acfeaefebdd01509c7d9ba5244705	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.16	sfz.16	\N	2097152	5354c948	07588f1ba6addc04fef3274c971174aaf3e632ab	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.18	sfz.18	\N	2097152	41a1e790	ce25dad542308691dbe9606b26279bbd59ea4b81	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.20	sfz.20	\N	2097152	a549df98	f054e95df650a891ef56da8bfb31cb2c945a9aed	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.01	sfz.01	\N	131072	ffffec7d	75b4aef001b72a0f571b51b2b97803facc1832dd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.02	sfz.02	\N	131072	45f46a08	e32dbd27b52ab708278045b5a829376e55a4ca81	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.11	sfz.11	\N	2097152	c4b093cd	256526bb693a0b72443f047e060304c9b739acd1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfau	sfz.12	sfz.12	\N	2097152	8bdbc4b4	0e21c9a75a17a7e7dfd8bb51098c2b9dc4c933ec	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	sfzj	\N	\N	sfa	sfa	\N	Street Fighter Zero (Japan 950727)	1995	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfzj.03c	\N	\N	524288	f5444120	22158894971754ad83b8eeb8bdfb9874794b98c0	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.04b	sfz.04b	\N	524288	8b73b0e5	5318761f615c21395366b5333e75eaaa73ef2073	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.05a	sfz.05a	\N	524288	0810544d	5f39bda3e7b16508eb58e5a2e0cc58c09cf428ce	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.06	sfz.06	\N	524288	806e8f38	b6d6912aa8f2f590335d7ff9a8214648e7131ebb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfzjx.03c	\N	\N	524288	d6b17a9b	f6d3726427c6bee7e02505a9332759fc959b7d43	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.14	sfz.14	\N	2097152	90fefdb3	5eb28c8de57acfeaefebdd01509c7d9ba5244705	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.16	sfz.16	\N	2097152	5354c948	07588f1ba6addc04fef3274c971174aaf3e632ab	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.18	sfz.18	\N	2097152	41a1e790	ce25dad542308691dbe9606b26279bbd59ea4b81	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.20	sfz.20	\N	2097152	a549df98	f054e95df650a891ef56da8bfb31cb2c945a9aed	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.01	sfz.01	\N	131072	ffffec7d	75b4aef001b72a0f571b51b2b97803facc1832dd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.02	sfz.02	\N	131072	45f46a08	e32dbd27b52ab708278045b5a829376e55a4ca81	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.11	sfz.11	\N	2097152	c4b093cd	256526bb693a0b72443f047e060304c9b739acd1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzj	sfz.12	sfz.12	\N	2097152	8bdbc4b4	0e21c9a75a17a7e7dfd8bb51098c2b9dc4c933ec	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	sfzjr1	\N	\N	sfa	sfa	\N	Street Fighter Zero (Japan 950627)	1995	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfzj.03b	\N	\N	524288	844220c2	ff295207e0f9679285d805aa494537ae7daf1634	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.04a	\N	\N	524288	5f99e9a5	e9f286315d17096adc08e6b4e6ff7c5351f5bef3	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.05a	sfz.05a	\N	524288	0810544d	5f39bda3e7b16508eb58e5a2e0cc58c09cf428ce	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.06	sfz.06	\N	524288	806e8f38	b6d6912aa8f2f590335d7ff9a8214648e7131ebb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfzjx.03b	\N	\N	524288	b501f03c	9f73a6177acae9174f06811642f7675e51a5809d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.14	sfz.14	\N	2097152	90fefdb3	5eb28c8de57acfeaefebdd01509c7d9ba5244705	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.16	sfz.16	\N	2097152	5354c948	07588f1ba6addc04fef3274c971174aaf3e632ab	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.18	sfz.18	\N	2097152	41a1e790	ce25dad542308691dbe9606b26279bbd59ea4b81	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.20	sfz.20	\N	2097152	a549df98	f054e95df650a891ef56da8bfb31cb2c945a9aed	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.01	sfz.01	\N	131072	ffffec7d	75b4aef001b72a0f571b51b2b97803facc1832dd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.02	sfz.02	\N	131072	45f46a08	e32dbd27b52ab708278045b5a829376e55a4ca81	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.11	sfz.11	\N	2097152	c4b093cd	256526bb693a0b72443f047e060304c9b739acd1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr1	sfz.12	sfz.12	\N	2097152	8bdbc4b4	0e21c9a75a17a7e7dfd8bb51098c2b9dc4c933ec	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	sfzjr2	\N	\N	sfa	sfa	\N	Street Fighter Zero (Japan 950605)	1995	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfzj.03a	\N	\N	524288	3cfce93c	5f64e9707cb3d911f44e041d980e4b2250f49d75	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.04	\N	\N	524288	0c436d30	84229896c99bb2a4fbbab33644f779c9f86704fb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.05	\N	\N	524288	1f363612	87203b5db2d3887762da431d6fc2f2b76d4feedb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.06	sfz.06	\N	524288	806e8f38	b6d6912aa8f2f590335d7ff9a8214648e7131ebb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfzjx.03a	\N	\N	524288	3cc138b5	9192989793c4388744d89df93781bb73e99315a0	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.14	sfz.14	\N	2097152	90fefdb3	5eb28c8de57acfeaefebdd01509c7d9ba5244705	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.16	sfz.16	\N	2097152	5354c948	07588f1ba6addc04fef3274c971174aaf3e632ab	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.18	sfz.18	\N	2097152	41a1e790	ce25dad542308691dbe9606b26279bbd59ea4b81	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.20	sfz.20	\N	2097152	a549df98	f054e95df650a891ef56da8bfb31cb2c945a9aed	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.01	sfz.01	\N	131072	ffffec7d	75b4aef001b72a0f571b51b2b97803facc1832dd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.02	sfz.02	\N	131072	45f46a08	e32dbd27b52ab708278045b5a829376e55a4ca81	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.11	sfz.11	\N	2097152	c4b093cd	256526bb693a0b72443f047e060304c9b739acd1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfzjr2	sfz.12	sfz.12	\N	2097152	8bdbc4b4	0e21c9a75a17a7e7dfd8bb51098c2b9dc4c933ec	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	sfa2	\N	\N	\N	\N	\N	Street Fighter Alpha 2 (US 960306)	1996	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2u.03	\N	\N	524288	84a09006	334c33f9eb324d71443cc9c44e94f5a72451fa3f	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2u.04	\N	\N	524288	ac46e5ed	a01b57daba4c255d5f07465c553bcbfe51d9ab0d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2u.05	\N	\N	524288	6c0c79d3	ae2a4e2903beec1f10fff6edac1a2385d6ac1c38	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2u.06	\N	\N	524288	c5c8eb63	4ea033834c7b260877335296f88c0db484dea289	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2u.07	\N	\N	524288	5de01cc5	b19bfe970b217c96e782860fc3ae3fcb976ed30d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2u.08	\N	\N	524288	bea11d56	a1d475066d36de7cc5d931671ccdcd89737bc7ee	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2ux.03	\N	\N	524288	6bb6005f	faf8052047052cb353c2fbcf2aa2840c9d3b2cea	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2ux.04	\N	\N	524288	74308a4b	d3dfeec64198be73b5594fd6a8f8d5440c637da1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.13	\N	\N	4194304	4d1f1f22	659fb4305bcf0cbbbbec97ede6e68a8323b13308	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.15	\N	\N	4194304	19cea680	4cb88963a0fbcef191c8419b6379387c01b4c81e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.17	\N	\N	4194304	e01b4588	c2936608fd75ff6cd5fa94c6d6d6f0c77c44a450	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.19	\N	\N	4194304	0feeda64	f5b350601437bd94b70d97feb23d791df19da6b3	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.14	\N	\N	1048576	0560c6aa	f2bed3a8efef18052b51a7f0f6a888a18db813a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.16	\N	\N	1048576	ae940f87	39ee26333abbe302ba76dced0196a2e6b3b1d02a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.18	\N	\N	1048576	4bc3c8bc	6256963c515bf56f39b6e559afefd653ead56c54	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.20	\N	\N	1048576	39e674c0	8e771a2d8c2accad0463bccd21d7b23af0c895a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.01a	\N	\N	131072	1bc323cf	83fbd6e9b327700dc9f1c59700b7385bc3705749	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.02a	\N	\N	131072	ba6a5013	7814f3e56b69529b9860dd61c3b1e8d700244b03	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.11	\N	\N	2097152	aa47a601	a4d1ee89c84a3b9db06469bb66e85293b5aa9ac9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa2	sz2.12	\N	\N	2097152	2237bc53	96d5693047e4cf1ed10a8ee1905cea267a278e92	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	sfz2a	\N	\N	sfa2	sfa2	\N	Street Fighter Zero 2 (Asia 960227)	1996	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2a.03a	\N	\N	524288	30d2099f	d4c7d8c2ad08cae228544bd692aedecd4fab829c	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2a.04a	\N	\N	524288	1cc94db1	518151f443ff5219b20c9fd59b7614920302aecd	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.05	\N	\N	524288	98e8e992	41745b63e6b3888081d189b8315ed3b7526b3d20	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.06	\N	\N	524288	5b1d49c0	f0a0c894c9cbe2b18e7f59058665949ee0025732	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2a.07a	\N	\N	524288	0aed2494	7beb1a394f17cd78a27128292b626aae28754ca2	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.08	\N	\N	524288	0fe8585d	0cd5369a5aa90c98d8dc1ff3342cd4d990631cff	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2ax.03a	\N	\N	524288	b76d8578	78a9599e8d5d20d8c30772a498d3d5d0af4ec85b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2ax.04a	\N	\N	524288	d4dc0b1e	fa87ed3135061a32efd0cfdc0f18aa5aa03aab55	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.13	sz2.13	\N	4194304	4d1f1f22	659fb4305bcf0cbbbbec97ede6e68a8323b13308	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.15	sz2.15	\N	4194304	19cea680	4cb88963a0fbcef191c8419b6379387c01b4c81e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.17	sz2.17	\N	4194304	e01b4588	c2936608fd75ff6cd5fa94c6d6d6f0c77c44a450	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.19	sz2.19	\N	4194304	0feeda64	f5b350601437bd94b70d97feb23d791df19da6b3	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.14	sz2.14	\N	1048576	0560c6aa	f2bed3a8efef18052b51a7f0f6a888a18db813a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.16	sz2.16	\N	1048576	ae940f87	39ee26333abbe302ba76dced0196a2e6b3b1d02a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.18	sz2.18	\N	1048576	4bc3c8bc	6256963c515bf56f39b6e559afefd653ead56c54	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.20	sz2.20	\N	1048576	39e674c0	8e771a2d8c2accad0463bccd21d7b23af0c895a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.01a	sz2.01a	\N	131072	1bc323cf	83fbd6e9b327700dc9f1c59700b7385bc3705749	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.02a	sz2.02a	\N	131072	ba6a5013	7814f3e56b69529b9860dd61c3b1e8d700244b03	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.11	sz2.11	\N	2097152	aa47a601	a4d1ee89c84a3b9db06469bb66e85293b5aa9ac9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2a	sz2.12	sz2.12	\N	2097152	2237bc53	96d5693047e4cf1ed10a8ee1905cea267a278e92	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	sfz2aj	\N	\N	sfa2	sfa2	\N	Street Fighter Zero 2 Alpha (Japan 960805)	1996	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	szaj.03a	\N	\N	524288	a3802fe3	c983a15ed675b22aebfe6ac55890b4e0b5eb8d48	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	szaj.04a	\N	\N	524288	e7ca87c7	e44c930b27431dd2b983d93471a440d292e7a8bb	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	szaj.05a	\N	\N	524288	c88ebf88	e37cf232fc70b9a3254dea99754e288232f04e25	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	szaj.06a	\N	\N	524288	35ed5b7a	b03cb92f594eb35fa374445f74930e9040a2baff	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	szaj.07a	\N	\N	524288	975dcb3e	a2ca8e5a768e49cce9e2137ec0dcba9337ed2ad5	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	szaj.08a	\N	\N	524288	dc73f2d7	09fa10e7d1ff5f0dac87a6cf3d66730e3ab9ad25	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	szajx.03a	\N	\N	524288	6d3aa71e	f7827993639c7fe626f15dcb520de4d9ee361ca3	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	szajx.04a	\N	\N	524288	006d5cb8	45773cb0b376faef5053603acca71ce577ada2aa	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.13	sz2.13	\N	4194304	4d1f1f22	659fb4305bcf0cbbbbec97ede6e68a8323b13308	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.15	sz2.15	\N	4194304	19cea680	4cb88963a0fbcef191c8419b6379387c01b4c81e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.17	sz2.17	\N	4194304	e01b4588	c2936608fd75ff6cd5fa94c6d6d6f0c77c44a450	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.19	sz2.19	\N	4194304	0feeda64	f5b350601437bd94b70d97feb23d791df19da6b3	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.14	sz2.14	\N	1048576	0560c6aa	f2bed3a8efef18052b51a7f0f6a888a18db813a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.16	sz2.16	\N	1048576	ae940f87	39ee26333abbe302ba76dced0196a2e6b3b1d02a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.18	sz2.18	\N	1048576	4bc3c8bc	6256963c515bf56f39b6e559afefd653ead56c54	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.20	sz2.20	\N	1048576	39e674c0	8e771a2d8c2accad0463bccd21d7b23af0c895a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.01a	sz2.01a	\N	131072	1bc323cf	83fbd6e9b327700dc9f1c59700b7385bc3705749	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.02a	sz2.02a	\N	131072	ba6a5013	7814f3e56b69529b9860dd61c3b1e8d700244b03	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.11	sz2.11	\N	2097152	aa47a601	a4d1ee89c84a3b9db06469bb66e85293b5aa9ac9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2aj	sz2.12	sz2.12	\N	2097152	2237bc53	96d5693047e4cf1ed10a8ee1905cea267a278e92	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	sfz2j	\N	\N	sfa2	sfa2	\N	Street Fighter Zero 2 (Japan 960227)	1996	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2j.03a	\N	\N	524288	97461e28	8fbe4c9a59f51612f86adb8ef5057e43be0348bf	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2j.04a	\N	\N	524288	ae4851a9	4771bc22fe1b376b753a68506c012c52bd4b886d	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.05	\N	\N	524288	98e8e992	41745b63e6b3888081d189b8315ed3b7526b3d20	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.06	\N	\N	524288	5b1d49c0	f0a0c894c9cbe2b18e7f59058665949ee0025732	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2j.07a	\N	\N	524288	d910b2a2	aa201660caa9cef993c147a1077c9e7767b34a78	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.08	\N	\N	524288	0fe8585d	0cd5369a5aa90c98d8dc1ff3342cd4d990631cff	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2jx.03a	\N	\N	524288	6a765c08	dab39e17e749b32908a22fa62812034a0e1a5189	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2jx.04a	\N	\N	524288	66139273	e9a3c56bfd0f29f192cc9a53447bddadadb3815a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.13	sz2.13	\N	4194304	4d1f1f22	659fb4305bcf0cbbbbec97ede6e68a8323b13308	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.15	sz2.15	\N	4194304	19cea680	4cb88963a0fbcef191c8419b6379387c01b4c81e	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.17	sz2.17	\N	4194304	e01b4588	c2936608fd75ff6cd5fa94c6d6d6f0c77c44a450	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.19	sz2.19	\N	4194304	0feeda64	f5b350601437bd94b70d97feb23d791df19da6b3	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.14	sz2.14	\N	1048576	0560c6aa	f2bed3a8efef18052b51a7f0f6a888a18db813a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.16	sz2.16	\N	1048576	ae940f87	39ee26333abbe302ba76dced0196a2e6b3b1d02a	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.18	sz2.18	\N	1048576	4bc3c8bc	6256963c515bf56f39b6e559afefd653ead56c54	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.20	sz2.20	\N	1048576	39e674c0	8e771a2d8c2accad0463bccd21d7b23af0c895a1	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.01a	sz2.01a	\N	131072	1bc323cf	83fbd6e9b327700dc9f1c59700b7385bc3705749	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.02a	sz2.02a	\N	131072	ba6a5013	7814f3e56b69529b9860dd61c3b1e8d700244b03	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.11	sz2.11	\N	2097152	aa47a601	a4d1ee89c84a3b9db06469bb66e85293b5aa9ac9	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfz2j	sz2.12	sz2.12	\N	2097152	2237bc53	96d5693047e4cf1ed10a8ee1905cea267a278e92	\N	\N	\N	\N	\N	\N	
game	ACE_v1.9	sfa3	\N	\N	\N	\N	\N	Street Fighter Alpha 3 (US 980904)	1998	Capcom	\N	\N	\N	
game_rom	ACE_v1.9	sfa3	sz3u.03c	\N	\N	524288	e007da2e	d190ac7ca2c27f11b9b4f96860b226bbea0ee403	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa3	sz3u.04c	\N	\N	524288	5f78f0e7	f4df30fd3515fe9f1125f470b96028052c61f57b	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa3	sz3.05c	\N	\N	524288	57fd0a40	bc2d5f4d57117bbf58b1adb088e00424ef489e92	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa3	sz3.06c	\N	\N	524288	f6305f8b	3fd1ebdbad96103aca604e950b488e52460a71ec	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa3	sz3.07c	\N	\N	524288	6eab0f6f	f8d093dda65cf4e8a3000dc1b96355bb03dcb495	\N	\N	\N	\N	\N	\N	
game_rom	ACE_v1.9	sfa3	sz3.08c	\N	\N	524288	910c4a3b	dbd41280f9b16ad6a5b8f12092549970349395f1	\N	\N	\N	\N	\N	\N	
