game	Retrocade_v1.2_b2	1942	\N	\N	\N	\N	\N	1942	1984	Capcom	\N	\N	\N	
game	Retrocade_v1.2_b2	spacduel	\N	\N	\N	\N	\N	Space Duel	1980	Atari	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spacduel	136006.102	\N	\N	4096	4c451e8a	c05c52bb08acccb60950a15f05c960c3bc163d3e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spacduel	136006.103	\N	\N	4096	ee72da63	d36d62cdf7fe76ee9cdbfc2e76ac5d90f22986ba	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spacduel	136006.104	\N	\N	4096	e41b38a3	9e8773e78d65d74db824cfd7108e7038f26757db	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spacduel	136006.105	\N	\N	4096	5652710f	b15891d22a47ac3448d2ced40c04d0ab80606c7d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spacduel	136006.106	\N	\N	2048	691122fe	f53be76a49dba319050ca7767de3441521910e83	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spacduel	136006.107	\N	\N	4096	d8dd0461	58060b20b2511d30d2ec06479d21840bdd0b53c6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spacduel	136006.201	\N	\N	4096	f4037b6e	9bacb64d257edd31f53db878477604f50681d78f	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	invaders	\N	\N	\N	\N	\N	Space Invaders	1978	Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	invaders	invaders.e	\N	\N	2048	14e538b0	1d6ca0c99f9df71e2990b610deb9d7da0125e2d8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	invaders	invaders.f	\N	\N	2048	0ccead96	537aef03468f63c5b9e11dd61e253f7ae17d9743	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	invaders	invaders.g	\N	\N	2048	6bfaca4a	16f48649b531bdef8c2d1446c429b5f414524350	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	invaders	invaders.h	\N	\N	2048	734f5ad8	ff6200af4c9110d8181249cbcef1a8a40fa40b7f	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	invadpt2	\N	\N	\N	\N	\N	Space Invaders PII	1980	Taito	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	invadpt2	pv.01	\N	\N	2048	7288a511	ff617872784c28ed03591aefa9f0519e5651701f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	invadpt2	pv.02	\N	\N	2048	097dd8d5	8d68654d54d075c0f0d7f63c87ff4551ce8b7fbf	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	invadpt2	pv.03	\N	\N	2048	1766337e	ea959bf06c9930d83a07559e191a28641efb07ac	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	invadpt2	pv.04	\N	\N	2048	8f0e62e0	a967b155f15f8432222fcc78b23121b00c405c5c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	invadpt2	pv.05	\N	\N	2048	19b505e9	6a31a37586782ce421a7d2cffd8f958c00b7b415	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	spacewar	\N	\N	\N	\N	\N	Space Wars	1978	Cinematronics	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spacewar	spacewar.1l	\N	\N	2048	edf0fd53	a543d8b95bc77ec061c6b10161a6f3e07401e251	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spacewar	spacewar.2r	\N	\N	2048	4f21328b	8889f1a9353d6bb1e1078829c1ba77557853739b	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	spectar	\N	\N	\N	\N	\N	Spectar	1980	Exidy	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spectar	spl10a1	\N	\N	2048	9d169b3d	bee9d029df6e2fba24a5ba41a76f1658e9038838	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spectar	spl11a1	\N	\N	2048	8eb8526a	0c42ee073fc73c89731dec4e3ecfc82c9b8301e9	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spectar	spl12a1	\N	\N	2048	7002efb4	fbb19ccd2aee49b78606eadcbef94e842e1be905	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spectar	spl6a1	\N	\N	2048	f0e4e71a	5487a94650c964a7ab07f30aacab0b470dcb3b40	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spectar	spl7a1	\N	\N	2048	e08b0d8d	6ffd6f8fb50c9fc09c38f56da7d6d005b66e78cc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spectar	spl8a1	\N	\N	2048	64d8eb84	a249c832ea951fddc6699f7ac0b4486e8a5be98e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spectar	spl9a1	\N	\N	2048	40e3eba1	197aaed9a6159b6f3e347c0446be9e44733c1341	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	speedfrk	\N	\N	\N	\N	\N	Speed Freak	1979	Vectorbeam	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	speedfrk	speedfrk.p7	\N	\N	2048	4b90cdec	69e2312acdc22ef52236b1c4dfee9f51fcdcaa52	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	speedfrk	speedfrk.r7	\N	\N	2048	fbe90d63	e42b17133464ae48c90263bba01a7d041e938a05	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	speedfrk	speedfrk.t7	\N	\N	2048	3552c03f	c233dd064195b336556d7405b51065389b228c78	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	speedfrk	speedfrk.u7	\N	\N	2048	616c7cf9	3c5bf59a09d85261f69e4b9d499cb7a93d79fb57	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	splat	\N	\N	\N	\N	\N	Splat	1982	Williams	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.01	\N	\N	4096	1cf26e48	6ba4de6cc7d1359ed450da7bae1000552373f873	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.02	\N	\N	4096	ac0d4276	710aba98909d5d63c4b9b08579021f9c026b3111	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.03	\N	\N	4096	74873e59	727c9da682fd10353f3969ef02e9f1826d8cb77a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.04	\N	\N	4096	70a7064e	7e6440585462b68b62d6d571d83635bf17149f1a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.05	\N	\N	4096	c6895221	6f88ba8ac72d9301760d6e2512549f70b5373c65	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.06	\N	\N	4096	ea4ab7fd	288a361691a7f147ff3346627a10531d613ad017	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.07	\N	\N	4096	82fd8713	c4d42b111a0357700ac2bf700117d75ffb3c5be5	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.08	\N	\N	4096	7dded1b4	73df546dd60870f63a8c3deffea2b2d13149a48b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.09	\N	\N	4096	71cbfe5a	bf22bedeceffdccc340637098070b32e9c13cf68	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.10	\N	\N	4096	d1a1f632	de4f5ba2b92c47757dfd2ca810bf8f87338223f7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.11	\N	\N	4096	ca8cde95	8e12f6d9eaf397646691ec5d02963b32973cb32e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.12	\N	\N	4096	5bee3e60	b4ee99fb6c353093faf1e088bab82fec66e785bc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	splat	splat.snd	\N	\N	4096	a878d5f3	f3347a354cb54ca228fe0971f0ae3bc778e2aecf	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	spyhunt	\N	\N	\N	\N	\N	Spy Hunter	1983	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_alph.10g	\N	\N	4096	936dc87f	cdf73bea82481fbc300ec5a1fbbe8d662007c56b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_bg0.3a	\N	\N	8192	dea34fed	cbbb2ba75e087eebdce79a0016118c327c8f0a96	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_bg1.4a	\N	\N	8192	8f64525f	d457d12f31a30deb3b4e5b8189c9414aac1ad701	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_bg2.5a	\N	\N	8192	ba0fd626	f39281feb3fbbbd4234fbb70ee77bab3e1a33e3b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_bg3.6a	\N	\N	8192	7b482d61	f6a46690f69a7513a7fbacd0199946f600d796dd	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_pg0.6d	\N	\N	8192	1721b88f	c7a641f0c05bd343ebc79e1c1be3a26da5fb77f0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_pg1.7d	\N	\N	8192	909d044f	67237c3efde568d52e9f8b0d36df726d05a9d9e4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_pg2.8d	\N	\N	8192	afeeb8bd	fde32863d08a745dfe19f1c1382810eab6aebcec	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_pg3.9d	\N	\N	8192	5e744381	5b75e4f44dfd63d6e35294c606b84231c216e57d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_pg4.10d	\N	\N	8192	a3033c15	e9811450a7c952561912777d679fe45a6b5a794a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	cpu_pg5.11d	\N	\N	16384	53a4f7cd	051b07ae993e14b329507710c0f7cadaa952f9ae	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	csd_u17b.u17	\N	\N	8192	0d9ddce6	d955c0e67fc78b517cc229601ab4023cc5a644c2	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	csd_u18d.u18	\N	\N	8192	63d3f5b1	5864a7e9b6bc3d2df6891d40965a7a0efbba6837	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	csd_u7a.u7	\N	\N	8192	6e689fe7	38ad2e9f12b9d389fb2568ebcb32c8bd1ac6879e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	csd_u8c.u8	\N	\N	8192	35563cd0	5708d374dd56758194c95118f096ea51bf12bf64	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	snd_0sd.a8	\N	\N	4096	c95cf31e	d1b0e299a27e306ddbc0654fd3a9d981c92afe8c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	snd_1sd.a7	\N	\N	4096	12aaa48e	c6b835fc45e4484a4d52b682ce015caa242c8b4f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	vid_0fg.a8	\N	\N	16384	292c5466	5abb9e2cc592adf81f12bf8ebeaf3e2931a7fa6d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	vid_1fg.a7	\N	\N	16384	9fe286ec	d72cd7e69ef78e25cf5bc599fb0a7da11bf4657f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	vid_2fg.a6	\N	\N	16384	62c8bfa5	f245e49c178f846b647d09c32aa97d61333bdd83	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	vid_3fg.a5	\N	\N	16384	b894934d	e7d6db1635d244d002054dd223a2d0713316ef77	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	vid_4fg.a4	\N	\N	16384	7ca4941b	068ecd1e91ecfedba2ae542062f8f51f1329725d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	vid_5fg.a3	\N	\N	16384	2d9fbcec	d73862b974726fe50bf011ea7977f8229b8a1e24	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	vid_6fg.a2	\N	\N	16384	8cb8a066	5fa88d471ed8fd18244dd21b976c86530f57c8ac	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	spyhunt	vid_7fg.a1	\N	\N	16384	940fe17e	60d07c10ef5867875d47a4edaa68934e37e2a0aa	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	starcas	\N	\N	\N	\N	\N	Star Castle	1980	Cinematronics	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starcas	starcast.p7	\N	\N	2048	d8f58d9a	abba459431dcacc75099b0d340b957be71b89cfd	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starcas	starcast.r7	\N	\N	2048	9fd3de54	17195a490b190e68660829850ff9d702ca1939bb	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starcas	starcast.t7	\N	\N	2048	65d0a225	e1fbee5ff42dd040ab2e90bbe2189fcb76d6167e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starcas	starcast.u7	\N	\N	2048	d4f35b82	cd4561ce8e1d0554ac1a8925bbf46d2c676a3b80	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	starhawk	\N	\N	\N	\N	\N	Star Hawk	1981	Cinematronics	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starhawk	r7	\N	\N	2048	bb71144f	79591cd3ef8df78ec26e158f7e82ca0dcd72260d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starhawk	u7	\N	\N	2048	376e6c5c	7d9530ed2e75464578b541f61408ba64ee9d2a95	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	starwars	\N	\N	\N	\N	\N	Star Wars	1983	Atari	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.102	\N	\N	8192	f725e344	f8943b67f2ea032ab9538084756ba86f892be5ca	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.104	\N	\N	8192	7e406703	981b505d6e06d7149f8bcb3e81e4d0c790f2fc86	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.105	\N	\N	4096	538e7d2f	032c933fd94a6b0b294beee29159a24494ae969b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.107	\N	\N	8192	dbf3aea2	c38661b2b846fe93487eef09ca3cda19c44f08a0	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.110	\N	\N	1024	01061762	199549ead9ff9a5d5db75a2d15aef0240feb1aca	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.111	\N	\N	1024	2e619b70	f76132b884ffdf3a4fe58637238c5235aab50408	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.112	\N	\N	1024	6cfa3544	be059bfffe6b5bfcb4af78e9e7a98870ccf21985	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.113	\N	\N	1024	03f6acb2	1bad540950575581067b97e3a1cadd479c68adf1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.114	\N	\N	16384	e75ff867	3a40de920c31ffa3c3e67f3edf653b79fcc5ddd7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.203	\N	\N	8192	f6da0a00	dd53b643be856787bbc4da63e5eb132f98f623c3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.206	\N	\N	8192	c7e51237	4960f4446271316e3f730eeb2531dbc702947395	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	starwars	136021.208	\N	\N	8192	e38070a8	c858ae1702efdd48615453ab46e488848891d139	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	stargate	\N	\N	\N	\N	\N	Stargate	1981	Williams	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	01	\N	\N	4096	88824d18	f003a5a9319c4eb8991fa2aae3f10c72d6b8e81a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	02	\N	\N	4096	afc614c5	087c6da93318e8dc922d3d22e0a2af7b9759701c	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	03	\N	\N	4096	15077a9d	7badb4318b208f49d7fa65e915d0aa22a1e37915	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	04	\N	\N	4096	a8b4bf0f	6b4d47c2899fe9f14f9dab5928499f12078c437d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	05	\N	\N	4096	2d306074	54f871983699113e31bb756d4ca885c26c2d66b4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	06	\N	\N	4096	53598dde	54b02d944caf95283c9b6f0160e75ea8c4ccc97b	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	07	\N	\N	4096	23606060	a487ffcd4920d1056b87469735f7e1002f6a2e49	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	08	\N	\N	4096	4ec490c7	8726ebaf048db9608dfe365bf434ed5ca9452db7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	09	\N	\N	4096	88187b64	efacc4a6d4b2af9a236c9d520de6d605c79cc5a8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	10	\N	\N	4096	60b07ff7	ba833f48ddfc1bd04ddb41b1d1c840d66ee7da30	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	11	\N	\N	4096	7d2c5daf	6ca39f493eb8b370154ad46ef01976d352c929e1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	12	\N	\N	4096	a0396670	c46872550e0ca031453c6513f8f0448ecc9b5572	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	stargate	sg.snd	\N	\N	2048	2fcf6c4d	9c4334ac3ff15d94001b22fc367af40f9deb7d57	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	sundance	\N	\N	\N	\N	\N	Sundance	1979	Cinematronics	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sundance	sundance.p7	\N	\N	2048	445c4f20	972d0b0613f154ee3347206cae05ee8c36796f84	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sundance	sundance.r7	\N	\N	2048	10b77ebd	3d43bd47c498d5ea74a7322f8d25dbc0c0187534	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sundance	sundance.t7	\N	\N	2048	d5b9cb19	72dca386b48a582186898c32123d61b4fd58632e	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	sundance	sundance.u7	\N	\N	2048	67887d48	be225dbd3508fad2711286834880065a4fc0a2fc	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	scobra	\N	\N	\N	\N	\N	Super Cobra	1981	[Konami] (Stern license)	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra2c.bin	\N	\N	4096	e15ade38	21cf26d1781d133fa336d275d8a61d3f95d10b77	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra2e.bin	\N	\N	4096	a270e44d	8b7307af458b9cd3c45bb72b35e682d6d109ed01	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra2f.bin	\N	\N	4096	bdd70346	bda0dc5777233a86a3a0aceb6eded45145057ba8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra2h.bin	\N	\N	4096	dca5ec31	50073d44ccef76a3c36c73a6ed4479127f2c98ee	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra2j.bin	\N	\N	4096	0d8f6b6e	0ca0096cd55cdb87d14cb7f4c7c7b853ec1661c7	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra2l.bin	\N	\N	4096	6f80f3a9	817d212454c5eb16c5d7471d2ccefc4f8708d57f	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra5c.bin	\N	\N	2048	d4346959	5eab4505beb69a5bdd88b23db60e1193371250cf	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra5d.bin	\N	\N	2048	cc025d95	2b0784c4d05c466e0b7648f16e14f34393d792c3	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra5e.bin	\N	\N	2048	1628c53f	ec79a73e4a2d7373454b227dd7eff255f1cc60cc	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra5f.bin	\N	\N	2048	64d113b4	7b439bb74d5ecc792e0ca8964bcca8c6b7a51262	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	scobra	scobra5h.bin	\N	\N	2048	a96316d3	9de0e94932e91dc34aea7c81880bde6a486d103b	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	ssi	\N	\N	\N	\N	\N	Super Space Invaders	1990	Taito Corporation Japan	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	ssi	ssi_15-1.rom	\N	\N	262144	ce9308a6	02653218fe949803742e574eeed01dd421b0a671	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	ssi	ssi_16-1.rom	\N	\N	262144	470a483a	880d43aec8c3bbae1d58e7d6d7719eb6fe67cc56	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	ssi	ssi_m01.rom	\N	\N	1048576	a1b4f486	bdd6bf144e50fe7b1d4cf4504471a689669415a4	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	tailg	\N	\N	\N	\N	\N	Tail Gunner	1979	Cinematronics	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tailg	tgunner.p70	\N	\N	2048	8d7410b3	59ead49bd229a873f15334d0999c872d3d6581d4	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tailg	tgunner.p71	\N	\N	2048	8e2c8494	65e461ec4938f9895e5ac31442193e06c8731dc1	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tailg	tgunner.t70	\N	\N	2048	21ec9a04	b442f34360d1d4769e7bca73a2d79ce97d335460	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tailg	tgunner.t71	\N	\N	2048	2c954ab6	9edf189a19b50a9abf458d4ef8ba25b53934385e	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	tapper	\N	\N	\N	\N	\N	Tapper	1983	Bally Midway	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapbg0.bin	\N	\N	16384	394ab576	23e29ec942e1e7516ae8068837af2d1c79592378	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapbg1.bin	\N	\N	16384	2a30238c	eb30b9bb654324340f0fc5b44776ac2440c1e869	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapfg0.bin	\N	\N	16384	8412c808	2077f79177fda26f9c674b2ab525ec3833802059	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapfg1.bin	\N	\N	16384	32509011	a38667573d235efe2dc515e52af05825fe4e0f30	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapfg2.bin	\N	\N	16384	67e37690	d553b8517c1d03a2be0b065f4da2fa99d9e6fb30	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapfg3.bin	\N	\N	16384	818fffd4	930142dd73fb30c4d3ec09a1e37517c6c6774024	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapfg4.bin	\N	\N	16384	32674ee6	402c166d50b4a693959b3f0706a7931a5daef6ce	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapfg5.bin	\N	\N	16384	800f7c8a	8aead89e1adaee5f0b679661c4bfba36e0d639e8	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapfg6.bin	\N	\N	16384	a37aef36	a24696f16d467d9eea4f25aef5f4c5ff55bf51ff	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapfg7.bin	\N	\N	16384	070b4c81	95879a455ecfe2e3de7fe2a75078f9e6934960f5	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tappg0.bin	\N	\N	16384	127171d1	373e9a9d73b71e100c02862662d025f5ead2f94d	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tappg1.bin	\N	\N	16384	9d6a47f7	e493e46fc70a765e54bfdd7ba7ca570e6a5c79d6	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tappg2.bin	\N	\N	16384	3a1f8778	cb46a2248289ced7282b1463f433dcb970c42c1a	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tappg3.bin	\N	\N	8192	e8dcdaa4	45bf1571a2418c7dc00ccc7061a3e04e65cb6bff	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapsda10.bin	\N	\N	4096	01a9be6a	0011407c1e886071282808c0a561789b1245a789	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapsnda7.bin	\N	\N	4096	0e8bb9d5	9e281c340b7702523c86d56317efad9e3688e585	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapsnda8.bin	\N	\N	4096	0cf0e29b	14334b9d2bfece3fe5bda0cbd53158ead8d27e53	\N	\N	\N	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	tapper	tapsnda9.bin	\N	\N	4096	31eb6dc6	b38bba5f12516d899e023f99147868e3402fbd7b	\N	\N	\N	\N	\N	\N	
game	Retrocade_v1.2_b2	targ	\N	\N	\N	\N	\N	Targ	1980	Exidy	\N	\N	\N	
game_rom	Retrocade_v1.2_b2	targ	targ06a3	\N	\N	2048	a60a1bfc	17c0e67e1a0b263b57d70a148cc5d5099fecbb40	\N	\N	\N	\N	\N	\N	
