game	NeoRAGEx_v0.6b	2020bb	\N	\N	\N	neogeo	\N	2020 Super Baseball (set 1)	1991	SNK / Pallas	\N	\N	\N	
game	NeoRAGEx_v0.6b	pbobbl2n	\N	\N	\N	neogeo	\N	Puzzle Bobble 2 / Bust-A-Move Again	1999	Taito (SNK License)	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	pb2_p1.rom	\N	\N	1048576	9d6c0754	95c70c2d51fc4de01e768e03cc800a850aaad5dc	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	pb2_s1.rom	\N	\N	131072	0a3fee41	0ab2120e462086be942efcf6ffb37f58ea966ca3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	pb2_m1.rom	\N	\N	131072	883097a9	677bf9684c0c7977a9a3f0c1288e430040a53b49	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	pb2_v1.rom	\N	\N	4194304	57fde1fa	af39bc141fc35b78dcacfd42b3abb29d7e5c2c89	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	pb2_v2.rom	\N	\N	4194304	4b966ef3	083c0e9fd7b8e506087648cdd8ec4206103984cd	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	pb2_c1.rom	\N	\N	4194304	d9115327	a49aa836a902326cfe785428e1699fefcf8566d4	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	pb2_c2.rom	\N	\N	4194304	77f9fdac	4642d71d32b6a05dc8bfa0f95c936a77c7cef05e	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	pb2_c3.rom	\N	\N	1048576	8890bf7c	a52f6bafd60e72003bfe38c80c1dde24b4983b2a	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobbl2n	pb2_c4.rom	\N	\N	1048576	8efead3f	f577d2f7c6f850b3d100c36947ad15e33dfa0bed	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	pbobble	\N	\N	\N	neogeo	\N	Puzzle Bobble / Bust-A-Move	1994	Taito	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_p1.rom	\N	\N	262144	7c3c34e1	50fafb3529351c82a3656e6b07ab174a7bf8da0b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_s1.rom	\N	\N	131072	9caae538	cf2d90a7c1a42107c0bb8b9a61397634286dbe0a	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_m1.rom	\N	\N	65536	129e6054	4edd18c44759e7a140705f1544413c649131c551	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_v3.rom	\N	\N	1048576	0840cbc4	1adbd7aef44fa80832f63dfb8efdf69fd7256a57	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_v4.rom	\N	\N	524288	0a548948	e1e4afd17811cb60401c14fbcf0465035165f4fb	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_c5.rom	\N	\N	524288	e89ad494	69c9ea415773af94ac44c48af05d55ada222b138	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_c6.rom	\N	\N	524288	4b42d7eb	042ae50a528cea21cf07771d3915c57aa16fd5af	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_c1.rom	\N	\N	1048576	7f250f76	5109a41adcb7859e24dc43d88842d4cc18cd3305	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_c2.rom	\N	\N	1048576	20912873	2df8766b531e47ffc30457e41c63b83557b4f468	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_c3.rom	\N	\N	1048576	4b641ba1	7a9c42a30163eda455f7bde2302402b1a5de7178	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_c4.rom	\N	\N	1048576	35072596	4150a21041f06514c97592bd8af686504b06e187	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_v1.rom	\N	\N	1048576	2ced86df	d6b73d1f31efbd74fb745200d4dade5f80b71541	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pbobble	puzzb_v2.rom	\N	\N	1048576	970851ab	6c9b04e9cc6b92133f1154e5bdd9d38d8ef050a7	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	popbounc	\N	\N	\N	neogeo	\N	Pop 'n Bounce / Gapporin	1997	Video System Co.	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	popbounc	pnb-p1.rom	\N	\N	1048576	be96e44f	43679da8664fbb491103a1108040ddf94d59fc2b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	popbounc	pnb-s1.rom	\N	\N	131072	b61cf595	b14f8b78af7c634d41cf34d36b11b116e61f7342	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	popbounc	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	popbounc	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	popbounc	pnb-m1.rom	\N	\N	131072	d4c946dd	6ca09040b5db8d89511d627954c783154d58ab01	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	popbounc	pnb-v1.rom	\N	\N	2097152	edcb1beb	62f086b9968b366b59276ee4ae3c32c4d76fc6ce	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	popbounc	pnb-c1.rom	\N	\N	2097152	eda42d66	2735538fcb9dc0c16e043a8728c8b642650189f4	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	popbounc	pnb-c2.rom	\N	\N	2097152	5e633c65	9a82107caf027317c173c1c1ef676f0fdeea79b2	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	pspikes2	\N	\N	\N	neogeo	\N	Power Spikes II	1994	Video System Co.	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_p1.rom	\N	\N	1048576	105a408f	2ee51defa1c24c66c63a6498ee542ac26de3cfbb	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_s1.rom	\N	\N	131072	18082299	efe93fabe6a76a5dc8cf12f255e571480afb40a0	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_m1.rom	\N	\N	131072	b1c7911e	27b298e7d50981331e17aa642e2e363ffac4333a	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_v1.rom	\N	\N	1048576	2ced86df	d6b73d1f31efbd74fb745200d4dade5f80b71541	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_v2.rom	\N	\N	1048576	970851ab	6c9b04e9cc6b92133f1154e5bdd9d38d8ef050a7	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_v3.rom	\N	\N	1048576	81ff05aa	d74302f38c59055bfc83b39dff798a585314fecd	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_c1.rom	\N	\N	1048576	7f250f76	5109a41adcb7859e24dc43d88842d4cc18cd3305	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_c2.rom	\N	\N	1048576	20912873	2df8766b531e47ffc30457e41c63b83557b4f468	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_c3.rom	\N	\N	1048576	4b641ba1	7a9c42a30163eda455f7bde2302402b1a5de7178	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_c4.rom	\N	\N	1048576	35072596	4150a21041f06514c97592bd8af686504b06e187	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_c5.rom	\N	\N	1048576	151dd624	f2690a3fe9c64f70f283df785a5217d5b92a289f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pspikes2	spike_c6.rom	\N	\N	1048576	a6722604	b40c57fb4be93ac0b918829f88393ced3d4f8bde	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	pulstar	\N	\N	\N	neogeo	\N	Pulstar	1995	Aicom	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_p1.rom	\N	\N	1048576	5e5847a2	b864d0ec4184b785569ddbf67c2115b5ab86ee3e	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_p2.rom	\N	\N	2097152	028b774c	fc5da2821a5072f2b78245fc59b6e3eeef116d16	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_s1.rom	\N	\N	131072	c79fc2c8	914c224fb3c461a68d7425cae724cf22bd5f985d	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_m1.rom	\N	\N	131072	ff3df7c7	59d2ef64f734f6026073b365300221909057a512	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_v1.rom	\N	\N	4194304	b458ded2	75d659ecb1fd6002188f469fcaafc9907440e624	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_v2.rom	\N	\N	4194304	9d2db551	83f7e5db7fb1502ceadcd334df90b11b1bba78e5	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_c1.rom	\N	\N	4194304	63020fc6	68053804dabd146b4d39b0f39d63a30d322972f8	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_c2.rom	\N	\N	4194304	260e9d4d	99870c597003a3c70c6b4d11aefe5fe4e58f03f9	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_c3.rom	\N	\N	4194304	21ef41d7	55b26f0f168da50a16de3de3365365df69c4998d	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_c4.rom	\N	\N	4194304	3b9e288f	9bbf0ca0981dd44ed0651ffc978d60877802ec3d	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_c5.rom	\N	\N	4194304	6fe9259c	ff3b4da68ed01067dd0f0cde341a0da277b5401c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_c6.rom	\N	\N	4194304	dc32f2b4	3ff3d81622946d6ab21a940f2bbc3999855aa6bf	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_c7.rom	\N	\N	2097152	6a5618ca	9a1d5f998b0dfabacf9dad45c94bef2bb43e5e0c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	pulstar	pstar_c8.rom	\N	\N	2097152	a223572d	2791b1212f57937b2b2a95bc9e420c06d0c37669	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	puzzldpr	\N	\N	\N	neogeo	\N	Puzzle De Pon R	1997	Taito (Visco license)	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzldpr	pdpnr_p1.rom	\N	\N	524288	afed5de2	a5d82c6dbe687505e8c8d7339908da45cd379a0b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzldpr	pdpnr_s1.rom	\N	\N	65536	5a68d91e	a8c58eb68fd7e6e2d9d1153a9da514430437f342	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzldpr	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzldpr	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzldpr	pdpnr_m1.rom	\N	\N	131072	9c0291ea	3fa67c62acba79be6b3a98cc1601e45569fa11ae	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzldpr	pdpnr_v1.rom	\N	\N	524288	debeb8fb	49a3d3578c087f1a0050168571ef8d1b08c5dc05	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzldpr	pdpnr_c1.rom	\N	\N	1048576	cc0095ef	3d86f455e6db10a2449b775dc386f1826ba3b62e	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzldpr	pdpnr_c2.rom	\N	\N	1048576	42371307	df794f989e2883634bf7ffeea48d6bc3854529af	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	puzzledp	\N	\N	\N	neogeo	\N	Puzzle De Pon	1995	Taito (Visco license)	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzledp	pdpon_p1.rom	\N	\N	524288	2b61415b	0e3e4faf2fd6e63407425e1ac788003e75aeeb4f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzledp	pdpon_s1.rom	\N	\N	65536	4a421612	8a79055be7bf6e2c344a72d6afe6a33be3d4a6c3	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzledp	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzledp	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzledp	pdpon_m1.rom	\N	\N	131072	9c0291ea	3fa67c62acba79be6b3a98cc1601e45569fa11ae	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzledp	pdpon_v1.rom	\N	\N	524288	debeb8fb	49a3d3578c087f1a0050168571ef8d1b08c5dc05	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzledp	pdpon_c1.rom	\N	\N	1048576	cc0095ef	3d86f455e6db10a2449b775dc386f1826ba3b62e	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	puzzledp	pdpon_c2.rom	\N	\N	1048576	42371307	df794f989e2883634bf7ffeea48d6bc3854529af	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	quizdai2	\N	\N	\N	neogeo	\N	Quiz Meintantei Neo Geo - Quiz Daisousa Sen Part 2	1992	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	mein_p1.rom	\N	\N	1048576	ed719dcf	12baf2601e86c0e4358517b9fa1c55f2f5835f1d	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	mein_s1.rom	\N	\N	131072	164fd6e6	dad35bedc33d502a5ae745a45a972af8d901b160	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	mein_m1.rom	\N	\N	131072	bb19995d	ed458fad5a23c6bd0d099927d98c31e1e6562d1b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	mein_v1.rom	\N	\N	1048576	af7f8247	99a47014017c20e4e22010c60612b6b7f6efc9e5	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	mein_v2.rom	\N	\N	1048576	c6474b59	a6c5054032b698116247b2f09a8b94a1b588c4f1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	mein_c1.rom	\N	\N	1048576	cb5809a1	b53d06685246dd51b82b5c1d54d639d10e2ec26d	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	mein_c2.rom	\N	\N	1048576	1436dfeb	27d136fb1be793bd345a741f5e55a977275fff86	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	mein_c3.rom	\N	\N	524288	bcd4a518	f355298fe0f2cf50ddcc0d613db56a5c04d7230f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdai2	mein_c4.rom	\N	\N	524288	d602219b	34cf0f16db1e224396464ac838f4cd2e6d1c640e	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	quizdais	\N	\N	\N	neogeo	\N	Quiz Daisousa Sen - The Last Count Down	1991	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdais	quizd_p1.rom	\N	\N	1048576	c488fda3	4cdf2f1837fffd720efef42f81f933bdf2ef1402	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdais	quizd_s1.rom	\N	\N	131072	ac31818a	93c8d67a93606a2e02f12ca4cab849dc3f3de286	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdais	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdais	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdais	quizd_m1.rom	\N	\N	131072	2a2105e0	26fc13556fda2dbeb7b5b035abd994e302dc7662	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdais	quizd_v1.rom	\N	\N	1048576	a53e5bd3	cf115c6478ce155d889e6a5acb962339e08e024b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdais	quizd_c1.rom	\N	\N	1048576	2999535a	0deabf771039987b559edc2444eea741bd7ba861	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizdais	quizd_c2.rom	\N	\N	1048576	876a99e6	8d1dcfc0927d7523f8be8203573192406ec654b4	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	quizkof	\N	\N	\N	neogeo	\N	Quiz King of Fighters	1995	Saurus	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	qkof-p1.rom	\N	\N	1048576	4440315e	f4adba8e341d64a1f6280dfd98ebf6918c00608d	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	qkof-s1.rom	\N	\N	131072	d7b86102	09e1ca6451f3035ce476e3b045541646f860aad5	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	qkof-m1.rom	\N	\N	131072	f5f44172	eaaba1781622901b91bce9257be4e05f84df053b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	qkof-v1.rom	\N	\N	2097152	0be18f60	05c8b7d9f5a8583015f31902ad16d9c621f47d4e	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	qkof-v2.rom	\N	\N	2097152	4abde3ff	0188bfcafa9a1aac302705736a2bcb26b9d684c2	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	qkof-v3.rom	\N	\N	2097152	f02844e2	8c65ebe146f4ddb6c904f8125cb32767f74c24d5	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	qkof-c1.rom	\N	\N	2097152	ea1d764a	78cc1735624c37f90607baa92e110a3c5cc54c6f	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	qkof-c2.rom	\N	\N	2097152	c78c49da	0b95a340842847ab304517060e506098f8e5f0e0	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	qkof-c3.rom	\N	\N	2097152	b4851bfe	b8286c601de5755c1681ea46e177fc89006fc066	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	quizkof	qkof-c4.rom	\N	\N	2097152	ca6f5460	ed36e244c9335f4c0a97c57b7b7f1b849dd3a90d	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	ragnagrd	\N	\N	\N	neogeo	\N	Operation Ragnagard / Shin-Oh-Ken	1996	Saurus	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_p1.rom	\N	\N	2097152	ca372303	67991e4fef9b36bc7d909810eebb857ac2f906f1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_s1.rom	\N	\N	131072	7d402f9a	59ec29d03e62e7a8bef689a124a9164f43b2ace1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_m1.rom	\N	\N	131072	17028bcf	7a4e8f33ce9b41beac2152b8f6003f247699e2e1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_v1.rom	\N	\N	4194304	61eee7f4	5b11b1a0b1b74dfbc2998cbda9f8f7a5e9059957	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_v2.rom	\N	\N	4194304	6104e20b	18e8aae3e51e141977d523a10e737ff68fe81910	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_c1.rom	\N	\N	4194304	18f61d79	d815f57710403c76dc7b119b13dea629feb3c341	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_c2.rom	\N	\N	4194304	dbf4ff4b	8fa0fb1df9e771089d72077642a847ea2066e401	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_c3.rom	\N	\N	4194304	108d5589	04e25114cbf283f2a824f9e2127dc5ed96dc6d50	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_c4.rom	\N	\N	4194304	7962d5ac	fd126e19fcff517ade00bd2394d675949d7cce1c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_c5.rom	\N	\N	4194304	4b74021a	021dfa2dbfb06933362c7e34350e24ab23d34ebc	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_c6.rom	\N	\N	4194304	f5cf90bc	6a1ea01b1610bb20f8dc68943ff622e7e600257b	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_c7.rom	\N	\N	4194304	32189762	355c9780ed73e48316bb9402b972a47810fa8807	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	ragnagrd	rgard_c8.rom	\N	\N	4194304	d5915828	996930728f5f6aea180aba110e5214dc37f5b84a	\N	\N	\N	\N	\N	\N	
game	NeoRAGEx_v0.6b	rbff1	\N	\N	\N	neogeo	\N	Real Bout Fatal Fury / Real Bout Garou Densetsu	1995	SNK	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	rbff1	rbff1_p1.rom	\N	\N	1048576	63b4d8ae	03aa9f6bab6aee685d1b57a52823797704eea845	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	rbff1	rbff1_p2.rom	\N	\N	2097152	cc15826e	44d6ac6c0ca697a6f367dcfd809b1e1771cb0635	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	rbff1	rbff1_s1.rom	\N	\N	131072	b6bf5e08	b527355c35ea097f3448676f2ffa65b8e56ae30c	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	rbff1	ng-sfix.rom	ng-sfix.rom	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	\N	\N	\N	\N	\N	
game_rom	NeoRAGEx_v0.6b	rbff1	neo-geo.rom	neo-geo.rom	\N	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	\N	\N	\N	\N	\N	
