game	nonmame	sfzch	\N	\N	\N	\N	\N	CPS Changer (Street Fighter ZERO)	1995	Capcom	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_04.bin	s92_04.bin	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_05.bin	s92_05.bin	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_06.bin	s92_06.bin	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_07.bin	s92_07.bin	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_08.bin	s92_08.bin	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_10.bin	s92_10.bin	\N	524288	960687d5	2868c31121b1c7564e9767b9a19cdbf655c7ed1d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_11.bin	s92_11.bin	\N	524288	978ecd18	648a59706b93c84b4206a968ecbdc3e834c476f6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_12.bin	s92_12.bin	\N	524288	d6ec9a0a	ed6143f8737013b6ef1684e37c05e037e7a80dae	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_13.bin	s92_13.bin	\N	524288	ed2c67f6	0083c0ffaf6fe7659ff0cf822be4346cd6e61329	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_09.bin	s92_09.bin	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_18.bin	s92_18.bin	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m12	s92_19.bin	s92_19.bin	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	nonmame	sf2tlona	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' - champion edition (bootleg, Slay the Dragon set 1) [Bootleg]	1992	Capcom	\N	\N	\N	
game_rom	nonmame	sf2tlona	tl4mt.1	\N	\N	524288	158635ca	878b56064861993ac92fbd88eb1117d3680fe7d7	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	tl4m.2	\N	\N	524288	882cd1c4	0cb971756352b1022ecd309b1bc3688c1f1acbd8	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	u221t.1m	\N	\N	131072	1073b7b6	81ca1eab65ceac69520584bb23a684ccb9d92f89	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	u195t.1m	\N	\N	131072	db7e1f72	1ca99a3b425ac137f3c104cf4deb50d9431dacdd	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_01.bin	s92_01.bin	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_02.bin	s92_02.bin	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_03.bin	s92_03.bin	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_04.bin	s92_04.bin	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_05.bin	s92_05.bin	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_06.bin	s92_06.bin	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_07.bin	s92_07.bin	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_08.bin	s92_08.bin	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_10.bin	s92_10.bin	\N	524288	960687d5	2868c31121b1c7564e9767b9a19cdbf655c7ed1d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_11.bin	s92_11.bin	\N	524288	978ecd18	648a59706b93c84b4206a968ecbdc3e834c476f6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_12.bin	s92_12.bin	\N	524288	d6ec9a0a	ed6143f8737013b6ef1684e37c05e037e7a80dae	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_13.bin	s92_13.bin	\N	524288	ed2c67f6	0083c0ffaf6fe7659ff0cf822be4346cd6e61329	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_09.bin	s92_09.bin	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_18.bin	s92_18.bin	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlona	s92_19.bin	s92_19.bin	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	nonmame	sf2m13	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' - champion edition (bootleg, M13) [Bootleg]	1992	Capcom	\N	\N	\N	
game_rom	nonmame	sf2m13	222-040.13	\N	\N	524288	ec6f5cb3	24b3fc88a08a721985b053120997090bc394bc8e	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	196-040.13	\N	\N	524288	0e9ac52b	2c5faf7d8b598f2110f389aefa1a02e2281382ee	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	221-010.13	\N	\N	131072	8226c11c	9588bd64e338901394805aca8a234f880674dc60	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	195-010.13	\N	\N	131072	924c6ce2	676a912652bd75da5087f0c7eae047b7681a993c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_01.bin	s92_01.bin	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_02.bin	s92_02.bin	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_03.bin	s92_03.bin	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_04.bin	s92_04.bin	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_05.bin	s92_05.bin	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_06.bin	s92_06.bin	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_07.bin	s92_07.bin	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_08.bin	s92_08.bin	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s2t_10.bin	\N	\N	524288	3c042686	307e1ca8ad0b11f3265b7e5467ba4c90f90ec97f	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s2t_11.bin	\N	\N	524288	8b7e7183	c8eaedfbddbf0b83311d2dbb9e19a1efef0dffa9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s2t_12.bin	\N	\N	524288	293c888c	5992ea9aa90fdd8b9dacca9d2a1fdaf25ac2cb65	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s2t_13.bin	\N	\N	524288	842b35a4	35864a140a0c8d76501e69b2e01bc4ad76f27909	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_09.bin	s92_09.bin	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_18.bin	s92_18.bin	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2m13	s92_19.bin	s92_19.bin	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	nonmame	sf2tlonb	\N	\N	sf2ce	sf2ce	\N	Street Fighter II' - champion edition (bootleg, Slay the Dragon set 2) [Bootleg]	1992	Capcom	\N	\N	\N	
game_rom	nonmame	sf2tlonb	tl4m.1	\N	\N	524288	afc7bd18	ef7af7fb3563073b96563274ec48783feb2be757	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	tl4m.2	\N	\N	524288	882cd1c4	0cb971756352b1022ecd309b1bc3688c1f1acbd8	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	u221.1m	\N	\N	131072	d1707134	5bfdf7bc57bdb85183647ebb175346070dd102ee	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	u195.1m	\N	\N	131072	cd1d5666	8befd2c324eb29bdad6fc8fb2554cdfaf9808f9b	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_01.bin	s92_01.bin	\N	524288	03b0d852	f370f25c96ad2b94f8c53d6b7139100285a25bef	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_02.bin	s92_02.bin	\N	524288	840289ec	2fb42a242f60ba7e74009b5a90eb26e035ba1e82	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_03.bin	s92_03.bin	\N	524288	cdb5f027	4c7d944fef200fdfcaf57758b901b5511188ed2e	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_04.bin	s92_04.bin	\N	524288	e2799472	27d3796429338d82a8de246a0ea06dd487a87768	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_05.bin	s92_05.bin	\N	524288	ba8a2761	4b696d66c51611e43522bed752654314e76d33b6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_06.bin	s92_06.bin	\N	524288	e584bfb5	ebdf1f5e2638eed3a65dda82b1ed9151a355f4c9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_07.bin	s92_07.bin	\N	524288	21e3f87d	4a4961bb68c3a1ce15f9d393d9c03ecb2466cc29	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_08.bin	s92_08.bin	\N	524288	befc47df	520390420da3a0271ba90b0a933e65143265e5cf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_10.bin	s92_10.bin	\N	524288	960687d5	2868c31121b1c7564e9767b9a19cdbf655c7ed1d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_11.bin	s92_11.bin	\N	524288	978ecd18	648a59706b93c84b4206a968ecbdc3e834c476f6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_12.bin	s92_12.bin	\N	524288	d6ec9a0a	ed6143f8737013b6ef1684e37c05e037e7a80dae	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_13.bin	s92_13.bin	\N	524288	ed2c67f6	0083c0ffaf6fe7659ff0cf822be4346cd6e61329	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_09.bin	s92_09.bin	\N	65536	08f6b60e	8258fcaca4ac419312531eec67079b97f471179c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_18.bin	s92_18.bin	\N	131072	7f162009	346bf42992b4c36c593e21901e22c87ae4a7d86d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	sf2tlonb	s92_19.bin	s92_19.bin	\N	131072	beade53f	277c397dc12752719ec6b47d2224750bd1c07f79	\N	\N	\N	\N	\N	\N	
game	nonmame	wofjh	\N	\N	wof	wof	\N	Tenchi wo Kurau II - Sekiheki no Tatakai (921031 Japan bootleg) [Bootleg]	1992	bootleg	\N	\N	\N	
game_rom	nonmame	wofjh	tk2j23h.bin	\N	\N	524288	84d38575	537f12180adfcea7bceb24b0fa9af9165dbbe2e4	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk2j22c.bin	\N	\N	524288	b74b09ac	3a44d6db5f51e1b5d2b43ef0ad1191da21e48427	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk2_gfx1.rom	tk2_gfx1.rom	\N	524288	0d9cb9bf	cc7140e9a01a14b252cb1090bcea32b0de461928	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk2_gfx3.rom	tk2_gfx3.rom	\N	524288	45227027	b21afc593f0d4d8909dfa621d659cbb40507d1b2	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk2_gfx2.rom	tk2_gfx2.rom	\N	524288	c5ca2460	cbe14867f7b94b638ca80db7c8e0c60881183469	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk2_gfx4.rom	tk2_gfx4.rom	\N	524288	e349551c	1d977bdf256accf750ad9930ec4a0a19bbf86964	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk205.bin	\N	\N	524288	e4a44d53	b747679f4d63e5e62d9fd81b3120fba0401fadfb	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk206.bin	\N	\N	524288	58066ba8	c93af968e21094d020e4b2002e0c6fc0d746af0b	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk207.bin	\N	\N	524288	d706568e	7886414dc86c42e35d24b85c4bfa41a9f0c167ac	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk208.bin	\N	\N	524288	d4a19a02	ff396b1d33d9b4842140f2c6d085fe05748e3244	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk2_qa.rom	tk2_qa.rom	\N	131072	c9183a0d	d8b1d41c572f08581f8ab9eb878de77d6ea8615d	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk2_q1.rom	tk2_q1.rom	\N	524288	611268cf	83ab059f2110fb25fdcff928d56b790fc1f5c975	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk2_q2.rom	tk2_q2.rom	\N	524288	20f55ca9	90134e9a9c4749bb65c728b66ea4dac1fd4d88a4	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk2_q3.rom	tk2_q3.rom	\N	524288	bfcf6f52	2a85ff3fc89b4cbabd20779ec12da2e116333c7c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	wofjh	tk2_q4.rom	tk2_q4.rom	\N	524288	36642e88	8ab25b19e2b67215a5cb1f3aa81b9d26009cfeb8	\N	\N	\N	\N	\N	\N	
game	nonmame	kodh	\N	\N	kod	kod	\N	The King of Dragons (bootleg set 2) [Bootleg]	1991	Capcom	\N	\N	\N	
game_rom	nonmame	kodh	23.096	\N	\N	524288	daf89cfb	de0944884d0e64c6b0410294d25308201508afbe	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	22.096	\N	\N	524288	c83e19d8	8c342818a1c5337ad4b259700e184972f821aca4	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	1.096	\N	\N	524288	09261881	e65abce3d39224c2c94673900291a210c1d949cb	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	2.096	\N	\N	524288	bc121ff2	1f75f93652bb6c521bc538e7c2d10920a7897aa2	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	3.096	\N	\N	524288	f463ae22	f8bc17814d38f3693a2a8dc64cc44e1f4fe3102c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	4.096	\N	\N	524288	01308733	8de29e7063d03493f197cee7a4e4edff3eee8e36	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	kod11.rom	kod11.rom	\N	524288	113358f3	9d98eafa74a046f65bf3847fe1d88ea1b0c82b0c	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	kod13.rom	kod13.rom	\N	524288	38853c44	a6e552fb0138a76a7878b90d202904e2b44ae7ec	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	7.096	\N	\N	524288	c7ab4704	180852c4d59359c2094feb8ad1f05d70eafe6c55	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	kod12.rom	kod12.rom	\N	524288	402b9b4f	4c11976976eadf1ad293b31b0a4d047d05032b06	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	kd09.bin	\N	\N	65536	bac6ec26	6cbb6d55660150ae3f5270e023328275ee1bbf50	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	kd18.bin	\N	\N	131072	4c63181d	270f27534a95cb0be3ff3f9ca71c502320d8090b	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	kodh	kd19.bin	\N	\N	131072	92941b80	5fa7c2793e6febee54a83042d118ddd4f2b7d127	\N	\N	\N	\N	\N	\N	
game	nonmame	vs2_2k2	\N	\N	\N	naomi	\N	Virtua Striker 2 Ver. 2000 (JPN, USA, EXP, KOR, AUS) - set 1	1999	Sega	\N	\N	\N	
game_rom	nonmame	vs2_2k2	epr-21578a.bin	epr-21578a.bin	\N	2097152	6c9aad83	555918de76d8dbee2a97d8a95297ef694b3e803f	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	epr-22851.bin	epr-22851.bin	\N	2097152	62483677	3e3bcacf5f972c376b569f45307ee7fd0b5031b7	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	epr-21578d.bin	epr-21578d.bin	\N	2097152	dfd5f42a	614a0db4743a5e5a206190d6786ade24325afbfd	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	epr-21576g.bin	epr-21576g.bin	\N	2097152	d2a1c6bf	6d27d71aec4dfba98f66316ae74a1426d567698a	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	epr-21577e.bin	epr-21577e.bin	\N	2097152	cf36e97b	b085305982e7572e58b03a9d35f17ae319c3bbc6	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	epr-21578e.bin	epr-21578e.bin	\N	2097152	087f09a3	0418eb2cf9766f0b1b874a4e92528779e22c0a4a	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	dcnaodev.bios	dcnaodev.bios	\N	524288	7a50fab9	ef79f448e0bf735d1264ad4f051d24178822110f	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	epr-21577d.bin	epr-21577d.bin	\N	2097152	60ddcbbe	58b15096d269d6df617ca1810b66b47deb184958	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	epr-21330.bin	epr-21330.bin	\N	2097152	9e3bfa1b	b539d38c767b0551b8e7956c1ff795de8bbe2fbc	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	epr-21331.bin	epr-21331.bin	\N	2097152	065f8500	49a3881e8d76f952ef5e887200d77b4a415d47fe	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	epr21929c.22	\N	\N	4194304	b5e609f4	92b98bad94268a80f6e4506b812d01c0a7850161	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21914.u1	\N	\N	8388608	f91ef69b	4ed23091efad7ddf1878a0bfcdcbba3cf151af84	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21915.u2	\N	\N	8388608	40128a67	9d191c4ec33465f29bbc09491dde62f354a9ab15	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21916.u3	\N	\N	8388608	19708b3c	7d1ef995ce870ffcb68f420a571efb084f5bfcf2	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21917.u4	\N	\N	8388608	b082379b	42f585279da1de7e613e42b76e1b81986c48e6ea	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21918.u5	\N	\N	8388608	a3bc1a47	0e5043ab6e118feb59f68c84c095cf5b1dba7d09	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21919.u6	\N	\N	8388608	b1dfada7	b4c906bc96b615975f6319a1fdbd5b990e7e4124	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21920.u7	\N	\N	8388608	1c189e28	93400de2cb803357fa17ae7e1a5297177f9bcfa1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21921.u8	\N	\N	8388608	55bcb652	4de2e7e584dd4999dc8e405837a18a904dfee0bf	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21922.u9	\N	\N	8388608	2ecda3ff	54afc77a01470662d580f5676b4e8dc4d04f63f8	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21923.u10	\N	\N	8388608	a5cd42ad	59f62e995d45311b1592434d1ffa42c261fa8ba1	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21924.u11	\N	\N	8388608	cc1a4ed9	0e3aaeaa55f1d145fb4877b6d187a3ee78cf214e	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21925.u12	\N	\N	8388608	9452c5fb	5a04f96d83cca6248f513de0c6240fc671bcadf9	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21926.u13	\N	\N	8388608	d6346491	830971cbc14cab022a09ad4c6e11ee49c550e308	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21927.u14	\N	\N	8388608	a1901e1e	2281f91ac696cc14886bcdf4b0685ce2f5bb8117	\N	\N	\N	\N	\N	\N	
game_rom	nonmame	vs2_2k2	mpr21928.u15	\N	\N	4194304	d127d9a5	78c95357344ea15469b84fa8b1332e76521892cd	\N	\N	\N	\N	\N	\N	
game	nonmame	roboarma	\N	neodrvr.c	roboarmy	roboarmy	\N	Robo Army (set 2)	1991	SNK	\N	\N	\N	
game_biosset	nonmame	roboarma	euro	Europe MVS (Ver. 2)	yes	
game_biosset	nonmame	roboarma	euro-s1	Europe MVS (Ver. 1)	\N	
game_biosset	nonmame	roboarma	us	US MVS (Ver. 2?)	\N	
game_biosset	nonmame	roboarma	us-e	US MVS (Ver. 1)	\N	
game_biosset	nonmame	roboarma	asia	Asia MVS (Ver. 3)	\N	
game_biosset	nonmame	roboarma	japan	Japan MVS (Ver. 3)	\N	
game_biosset	nonmame	roboarma	japan-s2	Japan MVS (Ver. 2)	\N	
game_biosset	nonmame	roboarma	japan-s1	Japan MVS (Ver. 1)	\N	
game_rom	nonmame	roboarma	sp-s2.sp1	sp-s2.sp1	euro	131072	9036d879	4f5ed7105b7128794654ce82b51723e16e389543	\N	user1	\N	\N	\N	0	
game_rom	nonmame	roboarma	sp-s.sp1	sp-s.sp1	euro-s1	131072	c7f2fa45	09576ff20b4d6b365e78e6a5698ea450262697cd	\N	user1	\N	\N	\N	0	
game_rom	nonmame	roboarma	usa_2slt.bin	usa_2slt.bin	us	131072	e72943de	5c6bba07d2ec8ac95776aa3511109f5e1e2e92eb	\N	user1	\N	\N	\N	0	
game_rom	nonmame	roboarma	sp-e.sp1	sp-e.sp1	us-e	131072	2723a5b5	5dbff7531cf04886cde3ef022fb5ca687573dcb8	\N	user1	\N	\N	\N	0	
game_rom	nonmame	roboarma	asia-s3.rom	asia-s3.rom	asia	131072	91b64be3	720a3e20d26818632aedf2c2fd16c54f213543e1	\N	user1	\N	\N	\N	0	
game_rom	nonmame	roboarma	vs-bios.rom	vs-bios.rom	japan	131072	f0e8f27d	ecf01eda815909f1facec62abf3594eaa8d11075	\N	user1	\N	\N	\N	0	
game_rom	nonmame	roboarma	sp-j2.rom	sp-j2.rom	japan-s2	131072	acede59c	b6f97acd282fd7e94d9426078a90f059b5e9dd91	\N	user1	\N	\N	\N	0	
game_rom	nonmame	roboarma	sp1.jipan.1024	sp1.jipan.1024	japan-s1	131072	9fb0abe4	18a987ce2229df79a8cf6a84f968f0e42ce4e59d	\N	user1	\N	\N	\N	0	
game_rom	nonmame	roboarma	032-p1h.bin	\N	\N	524288	27c773cb	597ca73f142b1129cc7780540bb9cfacd47bc6ce	\N	cpu1	\N	\N	\N	0	
game_rom	nonmame	roboarma	032-s1.bin	032-s1.bin	\N	131072	ac0daa1b	93bae4697dc403fce19422752a514326ccf66a91	\N	gfx1	\N	\N	\N	0	
game_rom	nonmame	roboarma	sfix.sfx	sfix.sfx	\N	131072	354029fc	4ae4bf23b4c2acff875775d4cbff5583893ce2a1	\N	gfx2	\N	\N	\N	0	
game_rom	nonmame	roboarma	000-lo.lo	000-lo.lo	\N	65536	e09e253c	2b1c719531dac9bb503f22644e6e4236b91e7cfc	\N	gfx4	\N	\N	\N	0	
game_rom	nonmame	roboarma	sm1.sm1	sm1.sm1	\N	131072	97cf998b	977387a7c76ef9b21d0b01fa69830e949a9a9626	\N	user2	\N	\N	\N	0	
game_rom	nonmame	roboarma	032-m1h.bin	\N	\N	131072	35ec952d	8aed30e26d7e2c70dbce5de752df416091066f7b	\N	cpu2	baddump	\N	\N	0	
game_rom	nonmame	roboarma	032-v1.bin	032-v1.bin	\N	1048576	63791533	4479e9308cdc906b9e03b985303f4ebedd00512f	\N	sound1	\N	\N	\N	0	
game_rom	nonmame	roboarma	032-v2.bin	032-v2.bin	\N	1048576	eb95de70	b34885201116d2b3bbdee15ec7b5961cf5c069e1	\N	sound1	\N	\N	\N	100000	
game_rom	nonmame	roboarma	032-c1.bin	032-c1.bin	\N	1048576	97984c6c	deea59c0892f05dc7db98cb57b3eb83688dc57f0	\N	gfx3	\N	yes	\N	0	
game_rom	nonmame	roboarma	032-c2.bin	032-c2.bin	\N	1048576	65773122	2c0162a8e971e5e57933e4ae16040bf824ffdefe	\N	gfx3	\N	yes	\N	1	
game_rom	nonmame	roboarma	032-c3.bin	032-c3.bin	\N	524288	40adfccd	b11f866dd70ba0ed9123424508355cb948b19bdc	\N	gfx3	\N	yes	\N	200000	
game_rom	nonmame	roboarma	032-c4.bin	032-c4.bin	\N	524288	462571de	5c3d610d492f91564423873b3b434dcda700373f	\N	gfx3	\N	yes	\N	200001	
game_chip	nonmame	roboarma	cpu	\N	68000	12000000	
game_chip	nonmame	roboarma	cpu	\N	Z80	4000000	
game_chip	nonmame	roboarma	audio	\N	YM2610	8000000	
game_display	nonmame	roboarma	raster	0	\N	320	224	59.185606	
game_sound	nonmame	roboarma	2	
game_input	nonmame	roboarma	2	\N	4	2	\N	\N	\N	
