game	CottAGE_v0.12	1942	\N	\N	\N	\N	\N	1942 (set 1)	1984	Capcom	\N	\N	\N	
game_rom	CottAGE_v0.12	jspecter	3305.u6	\N	\N	4096	ab211a4f	d675ed29c3479d7318f8559bd56dd619cf631b6a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	jspecter	3306.u7	\N	\N	4096	0df142a7	2f1c32d6fe7eafb7808fef0bdeb69b4909427417	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	jspectr2	\N	\N	invaders	invaders	\N	Jatre Specter (set 2)	1979	Jatre	\N	\N	\N	
game_rom	CottAGE_v0.12	jspectr2	unksi.a2	\N	\N	4096	58095955	545df3bb9ee4ff09f491d7a4b704e31aa311a8d7	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	jspectr2	unksi.b2	\N	\N	4096	0584b6c4	c130021b878bde2beda4a189f71bbfed61088535	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	sicv	\N	\N	invaders	invaders	\N	Space Invaders (CV Version)	1979	Taito	\N	\N	\N	
game_rom	CottAGE_v0.12	sicv	cv01_1.bin	\N	\N	1024	aac24f34	ad110e776547fb48baac568bb50d61854537ca34	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sicv	cv02_2.bin	\N	\N	1024	2bdf83a0	01ffbd43964c41987e7d44816271308f9a70802b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sicv	cv17.bin	\N	\N	2048	3dfbe9e6	26487df7fa0bbd0b9b7f74347c4b9318b0a73b89	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sicv	cv18.bin	\N	\N	2048	bc3c82bf	33e39fc97bd46699be1f9b9741a86f433efdc911	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sicv	cv19.bin	\N	\N	2048	d202b41c	868fe938ef768655c894ec95b7d9a81bf21f69ca	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sicv	cv20.bin	\N	\N	2048	c74ee7b6	4f52db274a2d4433ab67c099ee805e8eb8516c0f	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	sinvemag	\N	\N	invaders	invaders	\N	Super Invaders (EMAG)	????	bootleg	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvemag	emag_si.b	\N	\N	1024	febe6d1a	e1c3a24b4fa5862107ada1f9d7249466e8c3f06a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvemag	emag_si.c	\N	\N	1024	aafb24f7	6718cdfae09f77d735be5145b9d202a73d8ed9db	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvemag	emag_si.d	\N	\N	1024	68c4b9da	8953dc0427b09b71bd763e65caa7deaca09a15da	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvemag	emag_si.e	\N	\N	1024	c4e80586	3d427d5a2eea3c911ec7bd055e06e6747ce5e84d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvemag	emag_si.f	\N	\N	1024	077f5ef2	625de6839073ac4c904f949efc1b2e0afea5d676	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvemag	sv0h.bin	\N	\N	1024	86bb8cb6	a75648e7f2446c756d86624b15d387d25ce47b66	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	sinvzen	\N	\N	invaders	invaders	\N	Super Invaders (Zenitone-Microsec)	????	Zenitone-Microsec Ltd	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvzen	1.bin	\N	\N	1024	9b0da779	a52ccdb252eb69c497aa5eafb35d7f25a311b44e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvzen	2.bin	\N	\N	1024	9858ccab	5ad8e5ef0d95779f0e513634b97bc330c9269ce4	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvzen	3.bin	\N	\N	1024	a1cc38b5	45fc9466b548d511b8174f6f3a4783164dd59489	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvzen	4.bin	\N	\N	1024	1f2db7a8	354ad155743f724f2bebcab422f1ef96cb57c683	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvzen	5.bin	\N	\N	1024	9b505fcd	7461b7087d31dbe09f7b3078584ccaa2c9122c95	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvzen	6.bin	\N	\N	1024	de0ca0ae	a15d1218361839a2a2bf8da3f78d81621251fe1c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvzen	7.bin	\N	\N	1024	25a296f6	37df98384c1513f0e33a350dfcaa99655f91c9ba	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sinvzen	8.bin	\N	\N	1024	f4bc4a98	bff3806750a3695a136f398c7dbb69a0b7daa88a	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	sisv	\N	\N	invaders	invaders	\N	Space Invaders (SV Version)	1978	Taito	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv	cv01_1.bin	\N	\N	1024	aac24f34	ad110e776547fb48baac568bb50d61854537ca34	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv	cv02_2.bin	\N	\N	1024	2bdf83a0	01ffbd43964c41987e7d44816271308f9a70802b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv	invaders.f	invaders.f	\N	2048	0ccead96	537aef03468f63c5b9e11dd61e253f7ae17d9743	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv	invaders.g	invaders.g	\N	2048	6bfaca4a	16f48649b531bdef8c2d1446c429b5f414524350	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv	sv02.bin	\N	\N	1024	0e159534	94b2015a9d38ca738705b8d024a79fd2f9855b98	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv	sv0h.bin	\N	\N	1024	86bb8cb6	a75648e7f2446c756d86624b15d387d25ce47b66	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv	tv04.m1	\N	\N	2048	cd2c67f6	60f9d8fe2d36ff589277b607f07c1edc917c755c	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	sisv2	\N	\N	invaders	invaders	\N	Space Invaders (SV Version 2)	1978	Taito	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv2	cv01_1.bin	\N	\N	1024	aac24f34	ad110e776547fb48baac568bb50d61854537ca34	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv2	cv02_2.bin	\N	\N	1024	2bdf83a0	01ffbd43964c41987e7d44816271308f9a70802b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv2	emag_si.b	\N	\N	1024	febe6d1a	e1c3a24b4fa5862107ada1f9d7249466e8c3f06a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv2	invaders.f	invaders.f	\N	2048	0ccead96	537aef03468f63c5b9e11dd61e253f7ae17d9743	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv2	sv0h.bin	\N	\N	1024	86bb8cb6	a75648e7f2446c756d86624b15d387d25ce47b66	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv2	sv12	\N	\N	1024	a08e7202	de9f7c851d1b894915e720cfc5d794cdb31752f6	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv2	sv13	\N	\N	1024	a9011634	1f1369ecb02078042cfdf17a497b8dda6dd23793	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sisv2	sv14	\N	\N	1024	58730370	13dc806bcecd2d6089a85dd710ac2869413f7475	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	sitv	\N	\N	invaders	invaders	\N	Space Invaders (TV Version)	1978	Taito	\N	\N	\N	
game_rom	CottAGE_v0.12	sitv	tv02.rp1	\N	\N	2048	3c759a90	d847d592dee592b1d3a575c21d89eaf3f7f6ae1b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sitv	tv03.n1	\N	\N	2048	0ad3657f	a501f316535c50f7d7a20ef8e6dede1526a3f2a8	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sitv	tv04.m1	\N	\N	2048	cd2c67f6	60f9d8fe2d36ff589277b607f07c1edc917c755c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	sitv	tv0h.s1	\N	\N	2048	fef18aad	043edeefe6a6d4934bd384eafea19326de1dbeec	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	spaceat2	\N	\N	invaders	invaders	\N	Space Attack II	1980	Zenitone-Microsec Ltd	\N	\N	\N	
game_rom	CottAGE_v0.12	spaceat2	spaceatt.e	\N	\N	2048	7cf6f604	469557de15178c4b2d686e5724e1006f7c20d7a4	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spaceat2	spaceatt.f	\N	\N	2048	4c060223	957e75a978aa600627399061cae0a6525e92ad11	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spaceat2	spaceatt.g	\N	\N	2048	f41241f7	d93cead75922510075433849c4f7099279eafc18	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spaceat2	spaceatt.h	\N	\N	2048	a31d0756	2b76929654ed0b180091348546dac29fc6e5438e	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	spaceatt	\N	\N	invaders	invaders	\N	Space Attack	1978	Video Games GMBH	\N	\N	\N	
game_rom	CottAGE_v0.12	spaceatt	a	\N	\N	1024	211ac4a3	e08e90a4e77cfa30400626a484c9f37c87ea13f9	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spaceatt	b	\N	\N	1024	6fc782aa	0275adbeec455e146f4443b0b836b1171436b79b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spaceatt	c	\N	\N	1024	1293b826	165cd5d08a19eadbe954145b12807f10df9e691a	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spaceatt	f	\N	\N	1024	483e651e	ae795ee3bc53ac3936f6cf2c72cca7a890783513	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spaceatt	h	\N	\N	1024	d0c32d72	b3bd950b1ba940fbeb5d95e55113ed8f4c311434	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spaceatt	sv02.bin	\N	\N	1024	0e159534	94b2015a9d38ca738705b8d024a79fd2f9855b98	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	spacewr3	\N	\N	invaders	invaders	\N	Space War Part 3	1978	bootleg	\N	\N	\N	
game_rom	CottAGE_v0.12	spacewr3	ic32.bin	\N	\N	2048	1e5a753c	5b7cd7b347203f4edf816f02c366bd3b1b9517c4	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spacewr3	ic33.bin	\N	\N	2048	cbdc6fe8	63038ea09d320c54e3d1cf7f043c17bba71bf13c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spacewr3	ic34.bin	\N	\N	2048	b435f021	2d0d813b99d571b53770fa878a1f82ca67827caa	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spacewr3	ic35.bin	\N	\N	2048	40c2d55b	b641b63046d242ad23911143ed840011fc98eaff	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spacewr3	ic36.bin	\N	\N	2048	9e30f88a	314dfb2920d9b43b977cc19e40ac315e6933c3b9	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	spceking	\N	\N	invaders	invaders	\N	Space King	1978	Leijac (Konami)	\N	\N	\N	
game_rom	CottAGE_v0.12	spceking	invaders.h	invaders.h	\N	2048	734f5ad8	ff6200af4c9110d8181249cbcef1a8a40fa40b7f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spceking	spcekng2	\N	\N	2048	96dcdd42	e18d7ffca92e863ef40e235b2be973d8c5879fdb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spceking	spcekng3	\N	\N	2048	95fc96ad	38175edad0e538a1561cec8f7613f15ae274dd14	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spceking	spcekng4	\N	\N	2048	54170ada	1e8b3774355ec0d448f04805a917f4c1fe64bceb	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	spcewars	\N	\N	invaders	invaders	\N	Space War (Sanritsu)	1978	Sanritsu	\N	\N	\N	
game_rom	CottAGE_v0.12	spcewars	ic35.bin	\N	\N	2048	40c2d55b	b641b63046d242ad23911143ed840011fc98eaff	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spcewars	sanritsu.1	\N	\N	1024	ca331679	5c362c3d1c721d293bcddbef4033533769c8f0e0	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spcewars	sanritsu.2	\N	\N	1024	48dc791c	91a98205c83ca38961e6ba2ac43a41e6e8bc2675	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spcewars	sanritsu.5	\N	\N	1024	77475431	15a04a2655847ee462be65d1065d643c872bb47c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spcewars	sanritsu.6	\N	\N	1024	392ef82c	77c98c11ee727ed3ed6e118f13d97aabdb555540	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spcewars	sanritsu.7	\N	\N	1024	b3a93df8	3afc96814149d4d5343fe06eac09f808384d02c4	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spcewars	sanritsu.8	\N	\N	1024	64fdc3e1	c3c278bc236ced7fc85e1a9b018e80be6ab33402	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	spcewars	sanritsu.9	\N	\N	1024	b2f29601	ce855e312f50df7a74682974803cb4f9b2d184f3	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	superinv	\N	\N	invaders	invaders	\N	Super Invaders	????	bootleg	\N	\N	\N	
game_rom	CottAGE_v0.12	superinv	00	\N	\N	1024	7a9b4485	dde918ec106971972bf7c7e5085c1262522f7e35	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	superinv	01	\N	\N	1024	7c86620d	9e92ec0aa4eee96a7fa115a14a611c488d13b9dd	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	superinv	02	\N	\N	1024	ccaf38f6	8eb0456e8abdba0d1dda20a335a9ecbe7c38f9ed	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	superinv	03	\N	\N	1024	8ec9eae2	48d7a7dc61e0417ca4093e5c2a36efd96e359233	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	superinv	04	\N	\N	1024	68719b30	2084bd63cd61ef1d2497c32112cdb42b7b582da4	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	superinv	05	\N	\N	1024	8abe2466	17494b1e5db207e37a7d28d7c89cbc5f36b7aefc	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	jumpshot	\N	\N	\N	\N	\N	Jump Shot	1985	Bally Midway	\N	\N	\N	
game_rom	CottAGE_v0.12	jumpshot	5e	\N	\N	4096	d9fa90f5	3c37fe077a77baa802230dddbc4bb2c05985d2bb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	jumpshot	5f	\N	\N	4096	2ec711c1	fcc3169f48eb7d4af533ad0169701e4230ff5a1f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	jumpshot	6e	\N	\N	4096	f00def9a	465a7f368e61a1e6614d6eab0fa2c6319920eaa5	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	jumpshot	6f	\N	\N	4096	f70deae2	a8a8369e865b62cb9ed66d3de2396c6a5fced549	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	jumpshot	6h	\N	\N	4096	894d6f68	8693ffc29587cdd1be0b42cede53f8f450a2c7fa	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	jumpshot	6j	\N	\N	4096	f15a108a	db5c8394f688c6f889cadddeeae4fbca63c29a4c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	jumpshot	prom.4a	\N	\N	256	0399f39f	e98f08da4666cab44e01acb760a1bd2fc858bc0d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	jumpshot	prom.7f	\N	\N	32	872b42f3	bbcd392ba3d2a5715e92fa0f7a7cf1e7e6e655a2	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	lagunar	\N	\N	\N	\N	\N	Laguna Racer	1977	Midway	\N	\N	\N	
game_rom	CottAGE_v0.12	lagunar	lagunar.e	\N	\N	2048	20e098ed	e0c52c013f5e93794b363d7762ce0f34ba98c660	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lagunar	lagunar.f	\N	\N	2048	62692ca7	d62051bd1b45ca6e60df83942ff26a64ae25a97b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lagunar	lagunar.g	\N	\N	2048	824cd6f5	a74f6983787cf040eab6f19de2669c019962b9cb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lagunar	lagunar.h	\N	\N	2048	0cd5a280	89a744c912070f11b0b90b0cc92061e238b00b64	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	ldrun	\N	\N	\N	\N	\N	Lode Runner (set 1)	1984	Irem (licensed from Broderbund)	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-a-3f	\N	\N	8192	7a96accd	e94815dbfaabbb562df8f3298060aa6bd7825904	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-a-3h	\N	\N	8192	3f7f3939	7ee25a21e74995bfb36ac11b45d384b33a6d8515	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-a-4a	\N	\N	8192	645e42aa	c806ffce7ece418bad86854c987f78c70c13e492	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-a-4b	\N	\N	8192	b041c4a9	77768b03ea2497e25c3e47b68a0eb2fe3e9aea35	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-a-4d	\N	\N	8192	96f20473	e400c43f3f32e12f68ca204c60bcebdb2b3da55d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-a-4e	\N	\N	8192	5d7e2a4d	fe8aeff360f6c3a8606d67a8b95148c3c2ef7267	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-b-1l	\N	\N	256	08d8cf9a	a46213e0dc04e44b0544401eb341fd49eef331dd	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-b-1m	\N	\N	256	4bae1c25	17a9e2567d9d648dca69510bb201f8af0738b068	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-b-1n	\N	\N	256	9cd3db94	bff95965f946df0e4af1f99db5b2468bf1d4403f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-b-3n	\N	\N	8192	55154154	35304676e1ab55adccdabdc766a4e0e0901d3cd0	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-b-4c	\N	\N	8192	924e34d0	6a841419797a129235fc7d0405a5be55e8d703da	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-b-4k	\N	\N	8192	8141403e	65fa6bc872fb07c71aacbbcc35cee766b2877896	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-b-5p	\N	\N	32	e01f69e2	0d00ef348025ea4a9c274a7e3dbb006217d8449d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-b-6f	\N	\N	256	34d88d3c	727f4c5cfff33538886fa0a29fd119aa085d7008	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-e-2d	\N	\N	8192	24f9b58d	e33224b910d37aaa85713b954c8dd50996245a8c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-e-2f	\N	\N	8192	e0317124	b766bd21e2da1673d2054148f62d61c33c95d38e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-e-2j	\N	\N	8192	43175e08	9dbafb27d46cf7df35f343a8753e8d91ea706993	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-e-3l	\N	\N	256	67786037	cd40dfd94295afe57139733752643cf48b8566b1	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-e-3m	\N	\N	256	53040416	2c6915164d1c31afc60a21b557abdf023d5b3f46	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	ldrun	lr-e-3n	\N	\N	256	5b716837	e3ea250891fec43a97e92ac1c3a4fbb5ee2d4a4d	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	lizwiz	\N	\N	\N	\N	\N	Lizard Wizard	1985	Techstar (Sunn license)	\N	\N	\N	
game_rom	CottAGE_v0.12	lizwiz	4a.cpu	\N	\N	256	5fdca536	3a09b29374031aaa3722932aff974a467b3bb201	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lizwiz	5e.cpu	\N	\N	4096	45059e73	c960cd5720bfa21db73e1000fe8be7d5baf2a3a1	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lizwiz	5f.cpu	\N	\N	4096	d2469717	194c8f816e5ff7614b3db4f355223667105738fa	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lizwiz	6e.cpu	\N	\N	4096	32bc1990	467c9d70e07f403b6b9118aebe4e6d0abb40a5c1	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lizwiz	6f.cpu	\N	\N	4096	ef24b414	12fce48008c4f9387df0c84f3b0d7c5a1b35d898	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lizwiz	6h.cpu	\N	\N	4096	30bed83d	8c2458f98320c6887580c71632b544da0a582ba2	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lizwiz	6j.cpu	\N	\N	4096	dd09baeb	f91447ec1f06bf95106e6872d80dcb82e1d42ffb	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lizwiz	7f.cpu	\N	\N	32	7549a947	4f2c3e7d6c38f0b9a90317f91feb3f86c9a0d0a5	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lizwiz	wiza	\N	\N	4096	f6dea3a6	ec0b123fd2e6de6681ca14f35fda249b2c2ec44f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	lizwiz	wizb	\N	\N	4096	f27fb5a8	3ea384a1064302709d97fc16b347d3c012e90ac7	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	m79amb	\N	\N	\N	\N	\N	M79 Ambush	1977	Ramtek	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.10t	\N	\N	512	ccf30b1e	c1a77f8dc81c491928f81121ca5c9b7f8753794f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.10u	\N	\N	512	e41d13d2	cc2911f46a0465305e4c7bc08f55acd065f93534	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.3ta	\N	\N	512	27db5ede	890587181497ed6e1d45ed501790a6d4d3315f00	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.3u	\N	\N	512	e968691a	7024d10f2af195fc4050861706b1f3d22cb22a9c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.4t	\N	\N	512	54cffb0f	4a4ad921ef6324c927a2e4a9da624d8096b6d87b	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.4u	\N	\N	512	b5f55c75	f478cde73ae961be7b58c769f035eef58fd45555	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.5t	\N	\N	512	95252aa6	e7ea598f864510557b511682a5d2223a512ff029	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.5u	\N	\N	512	251545e2	05a0d5e8f143ea376fb3c517cf5e9d0d3534b933	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.6t	\N	\N	512	24634390	bc5f2ae5a49904dde1bd5e6b134571bf1d912735	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.6u	\N	\N	512	dd25197f	13eaf40251de82e817f488a9de738aadd8f6715e	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.7t	\N	\N	512	06f511f8	a8dcaec0723b8ac9ad9474e3e931a23d7aa4ec23	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.7u	\N	\N	512	b9864f25	9330cf96b7bce13e0ee3ad746b00e82ef10c3989	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.8t	\N	\N	512	79fafa02	440620f5be44febdd7c64014739dc71fb570cc92	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.8u	\N	\N	512	14eafd7c	ca2d17f6ae1c3ff461a1b2bc6f37622e70cdaae8	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.9t	\N	\N	512	daf807dd	16cd9d553bfb111c8380966cbde39dbddd5fe58c	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	m79amb	m79.9u	\N	\N	512	e35f5616	394ad92ad7dd233ece17335cf20aef8861b41508	\N	\N	\N	\N	\N	\N	
game	CottAGE_v0.12	mario	\N	\N	\N	\N	\N	Mario Bros. (US)	1983	Nintendo of America	\N	\N	\N	
game_rom	CottAGE_v0.12	mario	mario.3f	\N	\N	4096	28b0c42c	46749568aff88a28c3b6a1ac423abd1b90742a4d	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	mario	mario.3j	\N	\N	4096	0c8cc04d	15fae47d701dc1ef15c943cee6aa991776ecffdf	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	mario	mario.4p	\N	\N	512	afc9bd41	90b739c4c7f24a88b6ac5ca29b06c032906a2801	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	mario	mario.7c	\N	\N	4096	4a63d96b	b09060b2c84ab77cc540a27b8f932cb60ec8d442	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	mario	mario.7d	\N	\N	8192	dcceb6c1	b19804e69ce2c98cf276c6055c3a250316b96b45	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	mario	mario.7e	\N	\N	8192	116b3856	e372f846d0e5a2b9b47ebd0330293fcc8a12363f	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	mario	mario.7f	\N	\N	8192	c0c6e014	36a04f9ca1c2a583477cb8a6f2ef94e044e08296	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	mario	mario.7m	\N	\N	4096	22b7372e	4a1c1e239cb6d483e76f50d7a3b941025963c6a3	\N	\N	\N	\N	\N	\N	
game_rom	CottAGE_v0.12	mario	mario.7n	\N	\N	4096	4f3a1f47	0747d693b9482f6dd28b0bc484fd1d3e29d35654	\N	\N	\N	\N	\N	\N	
