game	CPSE_v0.02	ssf2	\N	\N	\N	\N	\N	Super Street Fighter 2: The New Challengers (US 930911) [sound only]	1993	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomu	dd2.20	dd2.20	\N	2097152	117fb0c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomu	dd2.01	dd2.01	\N	131072	99d657e5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomu	dd2.02	dd2.02	\N	131072	117a3824	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomu	dd2.11	dd2.11	\N	2097152	98d0c325	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomu	dd2.12	dd2.12	\N	2097152	5ea2e7fa	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ddsomjr1	\N	\N	ddsom	ddsom	\N	Dungeons & Dragons: Shadow over Mystara (Japan 960206) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2j.03b	\N	\N	524288	965d74e5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2j.04b	\N	\N	524288	958eb8f3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2j.05b	\N	\N	524288	d38571ca	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2j.06b	\N	\N	524288	6d5a3bbb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.07	\N	\N	524288	909a0b8b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.08	\N	\N	524288	e53c4d01	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.09	\N	\N	524288	5f86279f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.10	\N	\N	524288	ad954c26	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2jx.03b	\N	\N	524288	a63488bb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2jx.04b	\N	\N	524288	e3ff7985	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.13	dd2.13	\N	4194304	a46b4e6e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.15	dd2.15	\N	4194304	d5fc50fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.17	dd2.17	\N	4194304	837c0867	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.19	dd2.19	\N	4194304	bb0ec21c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.14	dd2.14	\N	2097152	6d824ce2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.16	dd2.16	\N	2097152	79682ae5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.18	dd2.18	\N	2097152	acddd149	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.20	dd2.20	\N	2097152	117fb0c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.01	dd2.01	\N	131072	99d657e5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.02	dd2.02	\N	131072	117a3824	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.11	dd2.11	\N	2097152	98d0c325	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomjr1	dd2.12	dd2.12	\N	2097152	5ea2e7fa	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ddsomj	\N	\N	ddsom	ddsom	\N	Dungeons & Dragons: Shadow over Mystara (Japan 960619) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2j.03g	\N	\N	524288	e6c8c985	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2j.04g	\N	\N	524288	8386c0bd	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2j.05g	\N	\N	524288	5eb1991c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2j.06g	\N	\N	524288	c26b5e55	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.07	\N	\N	524288	909a0b8b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.08	\N	\N	524288	e53c4d01	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.09	\N	\N	524288	5f86279f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.10	\N	\N	524288	ad954c26	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.13	dd2.13	\N	4194304	a46b4e6e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.15	dd2.15	\N	4194304	d5fc50fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.17	dd2.17	\N	4194304	837c0867	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.19	dd2.19	\N	4194304	bb0ec21c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.14	dd2.14	\N	2097152	6d824ce2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.16	dd2.16	\N	2097152	79682ae5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.18	dd2.18	\N	2097152	acddd149	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.20	dd2.20	\N	2097152	117fb0c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.01	dd2.01	\N	131072	99d657e5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.02	dd2.02	\N	131072	117a3824	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.11	dd2.11	\N	2097152	98d0c325	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsomj	dd2.12	dd2.12	\N	2097152	5ea2e7fa	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	ddsoma	\N	\N	ddsom	ddsom	\N	Dungeons & Dragons: Shadow over Mystara (Asia 960619) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2a.03g	\N	\N	524288	0b4fec22	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2a.04g	\N	\N	524288	055b7019	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2a.05g	\N	\N	524288	5eb1991c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2a.06g	\N	\N	524288	c26b5e55	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.07	\N	\N	524288	909a0b8b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.08	\N	\N	524288	e53c4d01	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.09	\N	\N	524288	5f86279f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.10	\N	\N	524288	ad954c26	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.13	dd2.13	\N	4194304	a46b4e6e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.15	dd2.15	\N	4194304	d5fc50fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.17	dd2.17	\N	4194304	837c0867	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.19	dd2.19	\N	4194304	bb0ec21c	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.14	dd2.14	\N	2097152	6d824ce2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.16	dd2.16	\N	2097152	79682ae5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.18	dd2.18	\N	2097152	acddd149	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.20	dd2.20	\N	2097152	117fb0c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.01	dd2.01	\N	131072	99d657e5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.02	dd2.02	\N	131072	117a3824	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.11	dd2.11	\N	2097152	98d0c325	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	ddsoma	dd2.12	dd2.12	\N	2097152	5ea2e7fa	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	sfa2	\N	\N	\N	\N	\N	Street Fighter Alpha 2 (US 960306) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2u.03	\N	\N	524288	84a09006	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2u.04	\N	\N	524288	ac46e5ed	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2u.05	\N	\N	524288	6c0c79d3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2u.06	\N	\N	524288	c5c8eb63	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2u.07	\N	\N	524288	5de01cc5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2u.08	\N	\N	524288	bea11d56	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2ux.03	\N	\N	524288	6bb6005f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2ux.04	\N	\N	524288	74308a4b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.13	\N	\N	4194304	4d1f1f22	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.15	\N	\N	4194304	19cea680	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.17	\N	\N	4194304	e01b4588	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.19	\N	\N	4194304	0feeda64	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.14	\N	\N	1048576	0560c6aa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.16	\N	\N	1048576	ae940f87	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.18	\N	\N	1048576	4bc3c8bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.20	\N	\N	1048576	39e674c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.01	\N	\N	131072	1bc323cf	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.02	\N	\N	131072	ba6a5013	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.11	\N	\N	2097152	aa47a601	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfa2	sz2.12	\N	\N	2097152	2237bc53	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	sfz2j	\N	\N	sfa2	sfa2	\N	Street Fighter Zero 2 (Japan 960227) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2j.03a	\N	\N	524288	97461e28	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2j.04a	\N	\N	524288	ae4851a9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2j.05	\N	\N	524288	98e8e992	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2j.06	\N	\N	524288	5b1d49c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2j.07a	\N	\N	524288	d910b2a2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2j.08	\N	\N	524288	0fe8585d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2jx.03a	\N	\N	524288	6a765c08	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2jx.04a	\N	\N	524288	66139273	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.13	sz2.13	\N	4194304	4d1f1f22	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.15	sz2.15	\N	4194304	19cea680	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.17	sz2.17	\N	4194304	e01b4588	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.19	sz2.19	\N	4194304	0feeda64	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.14	sz2.14	\N	1048576	0560c6aa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.16	sz2.16	\N	1048576	ae940f87	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.18	sz2.18	\N	1048576	4bc3c8bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.20	sz2.20	\N	1048576	39e674c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.01	sz2.01	\N	131072	1bc323cf	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.02	sz2.02	\N	131072	ba6a5013	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.11	sz2.11	\N	2097152	aa47a601	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2j	sz2.12	sz2.12	\N	2097152	2237bc53	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	spf2t	\N	\N	\N	\N	\N	Super Puzzle Fighter 2 Turbo (US 960620) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	spf2t	pzfu.03a	\N	\N	524288	346e62ef	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2t	pzf.04a	\N	\N	524288	b80649e2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2t	pzf.14	\N	\N	1048576	2d4881cb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2t	pzf.16	\N	\N	1048576	4b0fd1be	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2t	pzf.18	\N	\N	1048576	e43aac33	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2t	pzf.20	\N	\N	1048576	7f536ff1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2t	pzf.01	\N	\N	131072	600fb2a3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2t	pzf.02	\N	\N	131072	496076e0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2t	pzf.11	\N	\N	2097152	78442743	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2t	pzf.12	\N	\N	2097152	399d2c7b	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	spf2xj	\N	\N	spf2t	spf2t	\N	Super Puzzle Fighter 2 X (Japan 960531) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzfj.03a	\N	\N	524288	2070554a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzf.04a	pzf.04a	\N	524288	b80649e2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzfjx.03a	\N	\N	524288	c2e3f231	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzf.14	pzf.14	\N	1048576	2d4881cb	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzf.16	pzf.16	\N	1048576	4b0fd1be	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzf.18	pzf.18	\N	1048576	e43aac33	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzf.20	pzf.20	\N	1048576	7f536ff1	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzf.01	pzf.01	\N	131072	600fb2a3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzf.02	pzf.02	\N	131072	496076e0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzf.11	pzf.11	\N	2097152	78442743	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	spf2xj	pzf.12	pzf.12	\N	2097152	399d2c7b	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	qndream	\N	\N	\N	\N	\N	Quiz Nanairo Dreams: Nijiirotyou no Kiseki (Japan 960826) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqzj.03a	\N	\N	524288	7acf3e30	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqzj.04	\N	\N	524288	f1044a87	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqzj.05	\N	\N	524288	4105ba0e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqzj.06	\N	\N	524288	c371e8a5	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqzjx.03a	\N	\N	524288	5804a8f8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqz.14	\N	\N	2097152	98af88a2	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqz.16	\N	\N	2097152	df82d491	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqz.18	\N	\N	2097152	42f132ff	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqz.20	\N	\N	2097152	b2e128a3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqz.01	\N	\N	131072	e9ce9d0a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqz.11	\N	\N	2097152	78e7884f	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	qndream	tqz.12	\N	\N	2097152	2e049b13	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	rckman2j	\N	\N	\N	\N	\N	Rockman 2: The Power Fighters (Japan 960708) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2j.03	\N	\N	524288	dbaa1437	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2j.04	\N	\N	524288	cf5ba612	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2j.05	\N	\N	524288	02ee9efc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2.14	\N	\N	2097152	9b1f00b4	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2.16	\N	\N	2097152	c2bb0c24	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2.18	\N	\N	2097152	12257251	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2.20	\N	\N	2097152	f9b6e786	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2.01	\N	\N	131072	d18e7859	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2.02	\N	\N	131072	c463ece0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2.11	\N	\N	2097152	2106174d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	rckman2j	rm2.12	\N	\N	2097152	546c1636	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	sfz2aj	\N	\N	sfa2	sfa2	\N	Street Fighter Zero 2 Alpha (Japan 960805) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	szaj.03a	\N	\N	524288	a3802fe3	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	szaj.04a	\N	\N	524288	e7ca87c7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	szaj.05a	\N	\N	524288	c88ebf88	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	szaj.06a	\N	\N	524288	35ed5b7a	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	szaj.07a	\N	\N	524288	975dcb3e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	szaj.08a	\N	\N	524288	dc73f2d7	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	szajx.03a	\N	\N	524288	6d3aa71e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	szajx.04a	\N	\N	524288	006d5cb8	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.13	sz2.13	\N	4194304	4d1f1f22	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.15	sz2.15	\N	4194304	19cea680	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.17	sz2.17	\N	4194304	e01b4588	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.19	sz2.19	\N	4194304	0feeda64	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.14	sz2.14	\N	1048576	0560c6aa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.16	sz2.16	\N	1048576	ae940f87	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.18	sz2.18	\N	1048576	4bc3c8bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.20	sz2.20	\N	1048576	39e674c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.01	sz2.01	\N	131072	1bc323cf	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.02	sz2.02	\N	131072	ba6a5013	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.11	sz2.11	\N	2097152	aa47a601	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2aj	sz2.12	sz2.12	\N	2097152	2237bc53	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	sfz2ah	\N	\N	sfa2	sfa2	\N	Street Fighter Zero 2 Alpha (Hispanic 960813) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	szah.03	\N	\N	524288	06f93d1d	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	szah.04	\N	\N	524288	e62ee914	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	szah.05	\N	\N	524288	2b7f4b20	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	szah.06	\N	\N	524288	0abda2fc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	szah.07	\N	\N	524288	e9430762	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	szah.08	\N	\N	524288	b65711a9	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.13	sz2.13	\N	4194304	4d1f1f22	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.15	sz2.15	\N	4194304	19cea680	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.17	sz2.17	\N	4194304	e01b4588	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.19	sz2.19	\N	4194304	0feeda64	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.14	sz2.14	\N	1048576	0560c6aa	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.16	sz2.16	\N	1048576	ae940f87	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.18	sz2.18	\N	1048576	4bc3c8bc	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.20	sz2.20	\N	1048576	39e674c0	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.01	sz2.01	\N	131072	1bc323cf	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.02	sz2.02	\N	131072	ba6a5013	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.11	sz2.11	\N	2097152	aa47a601	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	sfz2ah	sz2.12	sz2.12	\N	2097152	2237bc53	\N	\N	\N	\N	\N	\N	\N	
game	CPSE_v0.02	xmvsf	\N	\N	\N	\N	\N	X-Men Vs. Street Fighter (Euro 960910) [sound only]	1996	Capcom	\N	\N	\N	
game_rom	CPSE_v0.02	xmvsf	xvse.03d	\N	\N	524288	5ae5bd3b	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmvsf	xvse.04d	\N	\N	524288	5eb9c02e	\N	\N	\N	\N	\N	\N	\N	
game_rom	CPSE_v0.02	xmvsf	xvs.05a	\N	\N	524288	7db6025d	\N	\N	\N	\N	\N	\N	\N	
